SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME_Temp,BME_Hum,BME_HeaterRes,Alpha_PID,SPEC,SGP40_VOC,VOC,Concentration,Distance
1793,01-08-2025,11:34:50:772492,Puff,370,82.42,85.27,29.02,68.9,108405,0.38,644.82,30089,Ammonia,1ml,6
1794,01-08-2025,11:34:52:410489,Puff,370,81.89,83.55,29.02,68.89,110083,0.36,632.09,30088,Ammonia,1ml,6
1795,01-08-2025,11:34:54:046493,Puff,370,80.12,83.45,29.02,68.85,109800,0.26,631.69,30089,Ammonia,1ml,6
1796,01-08-2025,11:34:55:892490,Puff,370,82.22,83.57,29.02,68.85,109378,0.34,577.21,30088,Ammonia,1ml,6
1797,01-08-2025,11:34:57:530492,Puff,370,81.3,85.46,29.02,68.84,110368,0.35,580.3,30086,Ammonia,1ml,6
1798,01-08-2025,11:34:58:757491,Puff,370,81.18,83.99,29.04,68.79,113149,0.29,627.07,30086,Ammonia,1ml,6
1799,01-08-2025,11:35:00:398492,Puff,370,80.56,84.79,29.04,68.75,112775,0.28,570.46,30086,Ammonia,1ml,6
1800,01-08-2025,11:35:02:035489,Puff,370,80.55,84.61,29.04,68.75,112924,0.44,599.62,30085,Ammonia,1ml,6
1801,01-08-2025,11:35:03:882493,Puff,370,81.39,84.72,29.03,68.79,110583,0.37,598.42,30091,Ammonia,1ml,6
1802,01-08-2025,11:35:05:517490,Puff,370,81.79,85.15,29.03,68.78,110798,0.25,626.87,30091,Ammonia,1ml,6
1803,01-08-2025,11:35:07:158491,Puff,370,80.62,84.99,29.03,68.79,111376,0.4,612,30091,Ammonia,1ml,6
1804,01-08-2025,11:35:09:003491,Puff,370,82.47,85.9,29.02,68.81,110226,0.24,628.17,30091,Ammonia,1ml,6
1805,01-08-2025,11:35:10:447492,Puff,370,81.62,81.91,29.03,68.79,112552,0.46,585.58,30086,Ammonia,1ml,6
1806,01-08-2025,11:35:12:276490,Puff,370,81.58,85.54,29.03,68.79,110870,0.38,565.12,30089,Ammonia,1ml,6
1807,01-08-2025,11:35:14:119493,Puff,370,79.7,80.38,29.02,68.83,110154,0.37,594.12,30090,Ammonia,1ml,6
1808,01-08-2025,11:35:17:395495,Puff,370,81.83,86.55,29,69.09,100787,0.42,647.61,30089,Ammonia,1ml,6
1809,01-08-2025,11:35:19:238489,Puff,370,83.35,83.13,29,69.07,102914,0.33,598.47,30084,Ammonia,1ml,6
1810,01-08-2025,11:35:20:886492,Puff,370,81.15,83.7,29,69.01,105458,0.45,554.49,30084,Ammonia,1ml,6
1811,01-08-2025,11:35:22:517491,Puff,370,80.18,85.71,29,68.95,106378,0.41,636.32,30086,Ammonia,1ml,6
1812,01-08-2025,11:35:24:359492,Puff,370,77.54,80.16,29,68.93,106777,0.47,599.82,30088,Ammonia,1ml,6
1813,01-08-2025,11:35:26:003490,Puff,370,83.91,85.71,29.01,68.9,107247,0.42,638.31,30091,Ammonia,1ml,6
1814,01-08-2025,11:35:27:636493,Puff,370,83.34,85.73,29.01,68.87,108405,0.45,565.79,30091,Ammonia,1ml,6
1815,01-08-2025,11:35:29:482490,Puff,370,81.96,83.18,29.01,68.89,108199,0.34,591.63,30086,Ammonia,1ml,6
1816,01-08-2025,11:35:31:116492,Puff,370,80.84,84.64,29.01,68.86,108959,0.39,610.84,30088,Ammonia,1ml,6
1817,01-08-2025,11:35:32:757491,Puff,370,80.59,85.41,29.02,68.85,108959,0.3,562.94,30090,Ammonia,1ml,6
1818,01-08-2025,11:35:34:601492,Puff,370,80.48,81.42,29.01,68.86,108268,0.42,556.56,30088,Ammonia,1ml,6
1819,01-08-2025,11:35:36:241489,Puff,370,80.73,85.45,29.01,68.86,108959,0.4,581.87,30089,Ammonia,1ml,6
1820,01-08-2025,11:35:37:879493,Puff,370,80.18,82.77,29.02,68.85,109448,0.48,595.26,30088,Ammonia,1ml,6
1821,01-08-2025,11:35:39:720490,Puff,370,83.83,85.71,29.01,68.85,109238,0.33,628.3,30082,Ammonia,1ml,6
1822,01-08-2025,11:35:41:361492,Puff,370,81.85,83.86,29.02,68.85,109448,0.25,647.63,30083,Ammonia,1ml,6
1823,01-08-2025,11:35:42:998491,Puff,370,80.56,82.68,29.02,68.85,110368,0.44,604.69,30086,Ammonia,1ml,6
1824,01-08-2025,11:35:44:842492,Puff,370,80.8,80.41,29.02,68.86,108751,0.32,575.12,30089,Ammonia,1ml,6
1825,01-08-2025,11:35:46:480489,Puff,370,82.42,84.37,29.02,68.85,109238,0.26,577.7,30091,Ammonia,1ml,6
1826,01-08-2025,11:35:47:912493,Puff,370,81.16,84.88,29.03,68.82,111014,0.38,595.85,30089,Ammonia,1ml,6
1827,01-08-2025,11:35:49:757490,Puff,370,82.57,86.88,29.02,68.83,110012,0.4,606.56,30091,Ammonia,1ml,6
1828,01-08-2025,11:35:51:600492,Puff,370,82.44,82.31,29.02,68.85,109518,0.27,613.72,30090,Ammonia,1ml,6
1829,01-08-2025,11:35:53:240491,Puff,370,81.99,83.76,29.02,68.84,109659,0.31,648.12,30090,Ammonia,1ml,6
1830,01-08-2025,11:35:55:082492,Puff,370,77.29,80.76,29.01,68.87,108405,0.3,599.98,30089,Ammonia,1ml,6
1831,01-08-2025,11:35:56:723490,Puff,370,83.27,81.62,29.02,68.85,109238,0.45,556.34,30089,Ammonia,1ml,6
1832,01-08-2025,11:35:58:360493,Puff,370,78.67,81.47,29.02,68.84,110226,0.49,631.68,30091,Ammonia,1ml,6
1833,01-08-2025,11:36:00:200490,Puff,370,82.48,86.57,29.02,68.85,109168,0.37,555.07,30089,Ammonia,1ml,6
1834,01-08-2025,11:36:01:838492,Puff,370,81.6,83.34,29.02,68.85,109518,0.37,555.75,30086,Ammonia,1ml,6
1835,01-08-2025,11:36:03:479491,Puff,370,84.83,85.46,29.02,68.82,109800,0.24,629.1,30089,Ammonia,1ml,6
1836,01-08-2025,11:36:05:327492,Puff,370,81.71,86.24,29.01,68.85,109238,0.33,581.93,30090,Ammonia,1ml,6
1837,01-08-2025,11:36:06:965490,Puff,370,82.85,86.91,29.02,68.85,109448,0.26,624.92,30090,Ammonia,1ml,6
1838,01-08-2025,11:36:08:599493,Puff,370,80.93,80.7,29.02,68.83,110440,0.43,615.59,30090,Ammonia,1ml,6
1839,01-08-2025,11:36:10:442489,Puff,370,81.36,85.36,29.02,68.83,109098,0.34,561.27,30088,Ammonia,1ml,6
1840,01-08-2025,11:36:12:084325,Post-Puff,370,80.52,84.22,29.02,68.83,109518,0.44,575.75,30089,Ammonia,1ml,6
1841,01-08-2025,11:36:13:722493,Post-Puff,370,80.78,84.23,29.02,68.82,110368,0.46,577.48,30091,Ammonia,1ml,6
1842,01-08-2025,11:36:15:563489,Post-Puff,370,81.33,83.63,29.02,68.85,109168,0.43,574.06,30086,Ammonia,1ml,6
1843,01-08-2025,11:36:17:201492,Post-Puff,370,81.57,86.99,29.02,68.84,109729,0.29,570.83,30086,Ammonia,1ml,6
1844,01-08-2025,11:36:21:705491,Post-Puff,370,81.7,84.72,28.99,69.3,95808,0.37,582.84,30088,Ammonia,1ml,6
1845,01-08-2025,11:36:22:940492,Post-Puff,370,80.55,82.21,29,69.19,101688,0.37,590.32,30090,Ammonia,1ml,6
1846,01-08-2025,11:36:24:577490,Post-Puff,370,84.24,83.38,29.01,69.03,103917,0.25,611.35,30087,Ammonia,1ml,6
1847,01-08-2025,11:36:26:213493,Post-Puff,370,82.7,85.96,29.01,68.98,105328,0.26,554.07,30085,Ammonia,1ml,6
1848,01-08-2025,11:36:28:056490,Post-Puff,370,83.11,86.42,29,68.96,105588,0.26,595.97,30085,Ammonia,1ml,6
1849,01-08-2025,11:36:29:700492,Post-Puff,370,81.71,83.63,29.01,68.95,106844,0.41,639.99,30087,Ammonia,1ml,6
1850,01-08-2025,11:36:31:336491,Post-Puff,370,79.11,78.41,29.01,68.94,107857,0.34,619.63,30086,Ammonia,1ml,6
1851,01-08-2025,11:36:33:178492,Post-Puff,370,82.93,83.86,29.01,68.95,107112,0.43,599.25,30089,Ammonia,1ml,6
1852,01-08-2025,11:36:34:818490,Post-Puff,370,80.46,84.35,29.01,68.92,107994,0.28,638.41,30088,Ammonia,1ml,6
1853,01-08-2025,11:36:36:456493,Post-Puff,370,81.73,86.89,29.01,68.9,108612,0.34,640.28,30090,Ammonia,1ml,6
1854,01-08-2025,11:36:38:297489,Post-Puff,370,82.94,87.69,29.01,68.9,107994,0.23,555.91,30092,Ammonia,1ml,6
1855,01-08-2025,11:36:39:936492,Post-Puff,370,80.6,82.49,29.01,68.88,108543,0.35,553.65,30092,Ammonia,1ml,6
1856,01-08-2025,11:36:41:471491,Post-Puff,370,81.66,87.59,29.02,68.91,109589,0.32,629.01,30095,Ammonia,1ml,6
1857,01-08-2025,11:36:43:212492,Post-Puff,370,82.24,82.92,29.03,68.98,109098,0.35,567.62,30092,Ammonia,1ml,6
1858,01-08-2025,11:36:45:056490,Post-Puff,370,82.22,87.48,29.03,69.03,108681,0.37,564.78,30092,Ammonia,1ml,6
1859,01-08-2025,11:36:46:692493,Post-Puff,370,81.53,85.99,29.04,69,108681,0.26,551.59,30090,Ammonia,1ml,6
1860,01-08-2025,11:36:48:538490,Post-Puff,370,81.22,85.56,29.04,68.96,108474,0.34,612.72,30089,Ammonia,1ml,6
1861,01-08-2025,11:36:50:178492,Post-Puff,370,81.66,82.3,29.04,68.92,109448,0.39,640.14,30086,Ammonia,1ml,6
1862,01-08-2025,11:36:51:815491,Post-Puff,370,81.39,85.25,29.05,68.89,109168,0.5,637.45,30093,Ammonia,1ml,6
1863,01-08-2025,11:36:53:661492,Post-Puff,370,80.67,85.18,29.05,68.88,108130,0.44,634.81,30093,Ammonia,1ml,6
1864,01-08-2025,11:36:55:297490,Post-Puff,370,81.53,85.89,29.08,69.05,107517,0.36,639.79,30091,Ammonia,1ml,6
1865,01-08-2025,11:36:57:348493,Post-Puff,370,79.47,81.67,29.12,70.24,105068,0.25,575.47,30102,Ammonia,1ml,6
1866,01-08-2025,11:36:59:088489,Post-Puff,370,79.56,80.85,29.17,70.66,104875,0.33,576.99,30105,Ammonia,1ml,6
1867,01-08-2025,11:37:02:465492,Post-Puff,370,82.29,85.53,29.19,70.09,97616,0.47,571.73,30099,Ammonia,1ml,6
1868,01-08-2025,11:37:04:308491,Post-Puff,370,80.11,84.61,29.22,69.6,99147,0.43,600.72,30094,Ammonia,1ml,6
1869,01-08-2025,11:37:06:152492,Post-Puff,370,80.98,85.63,29.24,69.21,101325,0.28,589.09,30090,Ammonia,1ml,6
1870,01-08-2025,11:37:07:790490,Post-Puff,370,80.46,85.18,29.27,68.96,103350,0.44,606.59,30085,Ammonia,1ml,6
1871,01-08-2025,11:37:09:025493,Post-Puff,370,81.12,83.51,29.3,68.75,106644,0.31,568,30088,Ammonia,1ml,6
1872,01-08-2025,11:37:10:657490,Post-Puff,370,81.7,84.84,29.31,68.56,108268,0.24,638.75,30086,Ammonia,1ml,6
1873,01-08-2025,11:37:12:296492,Post-Puff,370,83.33,85.2,29.32,68.46,107789,0.25,601.43,30080,Ammonia,1ml,6
1874,01-08-2025,11:37:14:147491,Post-Puff,370,81.54,86.57,29.32,68.42,107653,0.37,631.39,30086,Ammonia,1ml,6
1875,01-08-2025,11:37:15:778492,Post-Puff,370,80.73,86.53,29.32,68.37,107857,0.37,574.79,30090,Ammonia,1ml,6
1876,01-08-2025,11:37:17:009490,Post-Puff,370,80.74,85.5,29.34,68.3,110297,0.28,553.91,30088,Ammonia,1ml,6
1877,01-08-2025,11:37:18:650493,Post-Puff,370,81.72,89.18,29.34,68.22,111087,0.25,562.05,30087,Ammonia,1ml,6
1878,01-08-2025,11:37:20:284490,Post-Puff,370,82.56,85.44,29.33,68.22,110726,0.29,571.71,30087,Ammonia,1ml,6
1879,01-08-2025,11:37:22:129492,Post-Puff,370,81.76,83.33,29.32,68.21,108820,0.44,629.12,30088,Ammonia,1ml,6
1880,01-08-2025,11:37:23:766491,Post-Puff,370,81.44,86.18,29.32,68.23,109238,0.3,604.06,30085,Ammonia,1ml,6
1881,01-08-2025,11:37:25:406492,Post-Puff,370,81.23,82.35,29.31,68.23,109238,0.29,569.9,30090,Ammonia,1ml,6
1882,01-08-2025,11:37:27:248490,Post-Puff,370,80.55,82.34,29.3,68.23,108681,0.3,553.61,30092,Ammonia,1ml,6
1883,01-08-2025,11:37:28:886493,Post-Puff,370,80.12,80.52,29.3,68.24,108959,0.29,614.1,30092,Ammonia,1ml,6
1884,01-08-2025,11:37:30:524490,Post-Puff,370,81.65,85.46,29.3,68.21,109518,0.33,584.9,30092,Ammonia,1ml,6
1885,01-08-2025,11:37:32:171492,Post-Puff,370,81.73,82.52,29.29,68.2,109448,0.4,561.81,30087,Ammonia,1ml,6
1886,01-08-2025,11:37:34:008491,Post-Puff,370,80.81,83.87,29.29,68.2,108612,0.34,606.93,30089,Ammonia,1ml,6
1887,01-08-2025,11:37:35:645492,Post-Puff,370,81.3,84.56,29.28,68.22,108751,0.37,627.68,30087,Ammonia,1ml,6
1888,01-08-2025,11:37:37:386490,Post-Puff,370,80.38,83.5,29.28,68.2,109098,0.29,593.11,30089,Ammonia,1ml,6
1889,01-08-2025,11:37:39:127493,Post-Puff,370,79.96,80.65,29.28,68.2,108405,0.43,629.54,30088,Ammonia,1ml,6
1890,01-08-2025,11:37:40:765490,Post-Puff,370,80.5,86.94,29.28,68.21,108612,0.26,576.04,30087,Ammonia,1ml,6
1891,01-08-2025,11:37:42:618492,Post-Puff,370,80.73,84.22,29.27,68.23,107994,0.26,623.28,30084,Ammonia,1ml,6
1892,01-08-2025,11:37:44:247491,Post-Puff,370,81.12,83.6,29.27,68.21,108268,0.37,616.35,30085,Ammonia,1ml,6
1893,01-08-2025,11:37:46:296492,Post-Puff,370,80.77,85.74,29.26,68.27,106711,0.39,552.7,30083,Ammonia,1ml,6
1894,01-08-2025,11:37:48:139490,Post-Puff,370,80.97,86.96,29.26,68.28,107721,0.34,633.19,30085,Ammonia,1ml,6
1895,01-08-2025,11:37:49:980493,Post-Puff,370,80.52,83.32,29.25,68.31,106048,0.38,578.77,30084,Ammonia,1ml,6
1896,01-08-2025,11:37:51:625489,Post-Puff,370,78.28,80.49,29.25,68.27,106711,0.36,611.68,30083,Ammonia,1ml,6
1897,01-08-2025,11:37:53:259492,Post-Puff,370,80.34,83.94,29.25,68.24,108062,0.3,568.28,30084,Ammonia,1ml,6
1898,01-08-2025,11:37:55:105491,Post-Puff,370,78.84,79.22,29.25,68.24,107112,0.4,627.81,30082,Ammonia,1ml,6
1899,01-08-2025,11:37:56:738492,Post-Puff,370,80.67,86.56,29.25,68.24,108405,0.22,622.72,30084,Ammonia,1ml,6
1900,01-08-2025,11:37:58:377489,Post-Puff,370,81.28,86.18,29.25,68.22,108820,0.41,574.47,30084,Ammonia,1ml,6
1901,01-08-2025,11:38:00:020493,Post-Puff,370,81.72,84.6,29.25,68.21,109238,0.39,583.84,30087,Ammonia,1ml,6
1902,01-08-2025,11:38:01:861490,Post-Puff,370,80.87,80.37,29.25,68.24,107789,0.37,639.59,30088,Ammonia,1ml,6
1903,01-08-2025,11:38:03:907492,Post-Puff,370,82.73,86.2,29.24,68.29,106312,0.32,599.62,30088,Ammonia,1ml,6
1904,01-08-2025,11:38:05:755502,Post-Puff,370,82.88,86.82,29.24,68.31,105850,0.26,647.69,30088,Ammonia,1ml,6
1905,01-08-2025,11:38:07:596492,Post-Puff,370,77.77,82.13,29.23,68.32,106113,0.47,608.02,30088,Ammonia,1ml,6
1906,01-08-2025,11:38:09:237490,Post-Puff,370,81.41,85.29,29.23,68.32,107247,0.29,562.04,30084,Ammonia,1ml,6
1907,01-08-2025,11:38:11:078493,Post-Puff,370,81.89,85.31,29.23,68.31,106378,0.26,641.26,30085,Ammonia,1ml,6
1908,01-08-2025,11:38:12:717489,Post-Puff,370,80.49,83.41,29.23,68.31,106911,0.39,622.36,30085,Ammonia,1ml,6
1909,01-08-2025,11:38:14:355492,Post-Puff,370,80.82,86.75,29.23,68.3,107789,0.48,638.26,30086,Ammonia,1ml,6
1910,01-08-2025,11:38:17:220494,Post-Puff,370,81.28,84.76,29.22,68.49,101992,0.25,579.24,30084,Ammonia,1ml,6
1911,01-08-2025,11:38:18:863491,Post-Puff,370,79.91,81.52,29.22,68.49,104043,0.49,554.32,30085,Ammonia,1ml,6
1912,01-08-2025,11:38:20:704492,Post-Puff,370,81.44,85.37,29.21,68.47,104234,0.43,559.93,30085,Ammonia,1ml,6
1913,01-08-2025,11:38:22:344489,Post-Puff,370,80.71,83.67,29.22,68.42,105654,0.3,600.98,30080,Ammonia,1ml,6
1914,01-08-2025,11:38:23:979493,Post-Puff,370,81.19,84.34,29.22,68.37,106444,0.49,634.53,30082,Ammonia,1ml,6
1915,01-08-2025,11:38:25:825490,Post-Puff,370,80.91,83.18,29.22,68.36,106378,0.37,650.08,30084,Ammonia,1ml,6
1916,01-08-2025,11:38:27:465492,Post-Puff,370,82.8,85.58,29.22,68.35,106777,0.45,619.14,30087,Ammonia,1ml,6
1917,01-08-2025,11:38:29:306490,Post-Puff,370,80.43,85.84,29.22,68.36,106644,0.39,628.73,30087,Ammonia,1ml,6
1918,01-08-2025,11:38:30:948492,Post-Puff,370,83.99,85.66,29.22,68.34,107180,0.31,607.08,30086,Ammonia,1ml,6
1919,01-08-2025,11:38:32:581490,Post-Puff,370,80.99,83.86,29.22,68.32,108199,0.24,645.68,30083,Ammonia,1ml,6
1920,01-08-2025,11:38:33:812493,Post-Puff,370,81.39,86.37,29.24,68.27,111159,0.36,590.03,30083,Ammonia,1ml,6
1921,01-08-2025,11:38:35:864490,Post-Puff,370,81.32,82.45,29.23,68.3,107857,0.4,565.66,30084,Ammonia,1ml,6
1922,01-08-2025,11:38:37:704492,Post-Puff,370,80.64,83.3,29.22,68.34,107721,0.23,570.79,30082,Ammonia,1ml,6
1923,01-08-2025,11:38:39:346491,Post-Puff,370,78.65,80.69,29.22,68.33,108130,0.41,639.13,30082,Ammonia,1ml,6
1924,01-08-2025,11:38:41:192492,Post-Puff,370,81.15,84.36,29.22,68.35,106978,0.47,616.79,30083,Ammonia,1ml,6
1925,01-08-2025,11:38:42:617490,Post-Puff,370,80.31,81.61,29.22,68.32,110012,0.43,638.22,30082,Ammonia,1ml,6
1926,01-08-2025,11:38:44:465493,Post-Puff,370,80.48,82.26,29.22,68.33,107994,0.36,600.35,30084,Ammonia,1ml,6
1927,01-08-2025,11:38:46:717490,Post-Puff,370,81.48,86.49,29.21,68.41,105785,0.26,628.81,30082,Ammonia,1ml,6
1928,01-08-2025,11:38:48:560492,Post-Puff,370,81.3,85.33,29.2,68.45,105393,0.32,572.24,30088,Ammonia,1ml,6
1929,01-08-2025,11:38:50:605490,Post-Puff,370,81.62,84.82,29.2,68.47,104617,0.39,644.41,30087,Ammonia,1ml,6
1930,01-08-2025,11:38:52:447492,Post-Puff,370,81.97,84.54,29.19,68.49,104617,0.23,570.83,30083,Ammonia,1ml,6
1931,01-08-2025,11:38:54:294490,Post-Puff,370,80.16,86.42,29.19,68.48,104875,0.31,570.8,30085,Ammonia,1ml,6
1932,01-08-2025,11:38:55:932493,Post-Puff,370,82.56,82.78,29.2,68.46,105916,0.37,573.88,30083,Ammonia,1ml,6
1933,01-08-2025,11:38:57:568490,Post-Puff,370,81.76,84.92,29.2,68.44,107045,0.5,578.57,30083,Ammonia,1ml,6
1934,01-08-2025,11:38:59:209492,Post-Puff,370,81.28,86.86,29.2,68.4,107517,0.34,568.92,30078,Ammonia,1ml,6
1935,01-08-2025,11:39:01:052491,Post-Puff,370,81.4,83.13,29.2,68.41,106711,0.47,587.85,30082,Ammonia,1ml,6
1936,01-08-2025,11:39:02:693492,Post-Puff,370,81.47,84.51,29.2,68.41,107925,0.3,565.76,30085,Ammonia,1ml,6
1937,01-08-2025,11:39:04:536490,Post-Puff,370,80.4,83.44,29.2,68.42,107045,0.27,587.84,30086,Ammonia,1ml,6
1938,01-08-2025,11:39:06:173493,Post-Puff,370,80.71,85.98,29.2,68.43,107857,0.33,586.96,30083,Ammonia,1ml,6
1939,01-08-2025,11:39:07:607489,Post-Puff,370,80.98,80.96,29.21,68.37,109589,0.45,619.72,30083,Ammonia,1ml,6
1940,01-08-2025,11:39:10:679492,Post-Puff,370,82.31,84.81,29.19,68.59,101145,0.4,588.69,30087,Ammonia,1ml,6
1941,01-08-2025,11:39:12:524491,Post-Puff,370,81.28,86.83,29.18,68.6,103225,0.41,597.18,30087,Ammonia,1ml,6
1942,01-08-2025,11:39:14:158492,Post-Puff,370,81.82,81.2,29.19,68.55,104810,0.33,623.95,30085,Ammonia,1ml,6
1943,01-08-2025,11:39:16:413489,Post-Puff,370,81.77,82.76,29.18,68.58,102420,0.26,583.15,30086,Ammonia,1ml,6
1944,01-08-2025,11:39:18:155493,Post-Puff,370,82.65,83.24,29.18,68.56,103790,0.47,603.16,30086,Ammonia,1ml,6
1945,01-08-2025,11:39:19:895490,Post-Puff,370,75.98,80.44,29.18,68.53,104298,0.3,599.41,30088,Ammonia,1ml,6
1946,01-08-2025,11:39:24:404492,Post-Puff,370,80.47,83.13,29.16,68.93,90941,0.22,621.96,30087,Ammonia,1ml,6
1947,01-08-2025,11:39:26:450491,Post-Puff,370,80.17,85.91,29.15,68.85,94273,0.45,626.97,30086,Ammonia,1ml,6
1948,01-08-2025,11:39:28:293492,Post-Puff,370,80.93,84.18,29.15,68.79,97338,0.46,594.13,30084,Ammonia,1ml,6
1949,01-08-2025,11:39:30:137490,Post-Puff,370,80.51,84.41,29.15,68.71,98291,0.37,563.64,30086,Ammonia,1ml,6
1950,01-08-2025,11:39:31:778493,Post-Puff,370,82.12,87.19,29.16,68.64,101446,0.44,631.13,30085,Ammonia,1ml,6
1951,01-08-2025,11:39:33:415490,Post-Puff,370,81.99,83.62,29.16,68.59,102728,0.35,576.68,30084,Ammonia,1ml,6
1952,01-08-2025,11:39:35:257492,Post-Puff,370,82.63,85.9,29.17,68.55,103288,0.3,613.14,30085,Ammonia,1ml,6
1953,01-08-2025,11:39:40:172491,Post-Puff,370,81.19,86.61,29.14,69.04,88123,0.29,644.04,30090,Ammonia,1ml,6
1954,01-08-2025,11:39:42:013492,Post-Puff,370,82.34,83.44,29.14,68.93,92020,0.32,601.87,30090,Ammonia,1ml,6
1955,01-08-2025,11:39:43:653490,Post-Puff,370,82.16,83.82,29.14,68.82,97505,0.35,586.39,30091,Ammonia,1ml,6
1956,01-08-2025,11:39:45:500493,Post-Puff,370,83.26,84.49,29.14,68.74,98121,0.46,615.33,30088,Ammonia,1ml,6
1957,01-08-2025,11:39:47:139490,Post-Puff,370,79.19,80.58,29.15,68.69,101145,0.3,567.85,30088,Ammonia,1ml,6
1958,01-08-2025,11:39:48:774492,Post-Puff,370,81.5,85.63,29.16,68.62,102728,0.34,563.55,30086,Ammonia,1ml,6
1959,01-08-2025,11:39:50:617491,Post-Puff,370,77.72,80.81,29.16,68.61,102852,0.29,622.19,30086,Ammonia,1ml,6
1960,01-08-2025,11:39:52:260492,Post-Puff,370,82.19,86.75,29.16,68.58,104489,0.49,628.52,30086,Ammonia,1ml,6
1961,01-08-2025,11:39:53:908490,Post-Puff,370,81.11,86.92,29.17,68.54,105654,0.28,560.98,30085,Ammonia,1ml,6
1962,01-08-2025,11:39:55:738493,Post-Puff,370,80.95,84.51,29.17,68.54,105068,0.49,565.55,30083,Ammonia,1ml,6
1963,01-08-2025,11:39:57:376490,Post-Puff,370,78.81,82.25,29.17,68.53,105654,0.3,581.1,30085,Ammonia,1ml,6
1964,01-08-2025,11:39:59:016492,Post-Puff,370,80.17,82.84,29.17,68.52,106577,0.27,628.96,30085,Ammonia,1ml,6
1965,01-08-2025,11:40:00:856491,Post-Puff,370,79.38,80.89,29.17,68.53,105850,0.47,566.49,30090,Ammonia,1ml,6
1966,01-08-2025,11:40:02:496492,Post-Puff,370,82.56,84.23,29.17,68.52,106711,0.4,560.73,30088,Ammonia,1ml,6
1967,01-08-2025,11:40:04:135490,Post-Puff,370,80.65,85.56,29.18,68.5,107517,0.23,631.05,30088,Ammonia,1ml,6
1968,01-08-2025,11:40:06:389493,Post-Puff,370,80.62,81.91,29.17,68.61,103980,0.3,598.81,30092,Ammonia,1ml,6
1969,01-08-2025,11:40:08:232489,Post-Puff,370,81.19,83.31,29.16,68.62,104170,0.29,596.22,30093,Ammonia,1ml,6
1970,01-08-2025,11:40:10:280492,Post-Puff,370,81.53,83.13,29.16,68.67,104553,0.34,644.38,30096,Ammonia,1ml,6
1971,01-08-2025,11:40:12:131491,Post-Puff,370,80.85,80.33,29.16,68.67,103853,0.24,555.37,30093,Ammonia,1ml,6
1972,01-08-2025,11:40:14:376492,Post-Puff,370,78.27,80.71,29.15,68.72,101748,0.4,593.85,30089,Ammonia,1ml,6
1973,01-08-2025,11:40:16:221489,Post-Puff,370,81.17,85.72,29.15,68.72,102914,0.28,581.84,30089,Ammonia,1ml,6
1974,01-08-2025,11:40:17:856493,Post-Puff,370,79.68,80.67,29.15,68.68,104425,0.33,569.49,30091,Ammonia,1ml,6
1975,01-08-2025,11:40:19:496490,Post-Puff,370,81.62,82.35,29.16,68.64,105328,0.24,634.48,30091,Ammonia,1ml,6
1976,01-08-2025,11:40:21:336492,Post-Puff,370,80.19,85.25,29.16,68.63,105328,0.28,592.86,30088,Ammonia,1ml,6
1977,01-08-2025,11:40:22:979491,Post-Puff,370,80.62,85.95,29.16,68.62,106113,0.32,642.13,30087,Ammonia,1ml,6
1978,01-08-2025,11:40:24:618492,Post-Puff,370,80.15,81.26,29.17,68.58,107382,0.31,593.39,30090,Ammonia,1ml,6
1979,01-08-2025,11:40:26:460489,Post-Puff,370,80.13,85.85,29.17,68.6,106378,0.43,551.91,30090,Ammonia,1ml,6
1980,01-08-2025,11:40:28:101549,Post-Puff,370,77.72,79.97,29.17,68.6,106978,0.25,636.92,30091,Ammonia,1ml,6
1981,01-08-2025,11:40:29:735489,Post-Puff,370,82.62,84.12,29.17,68.57,107721,0.46,618.01,30091,Ammonia,1ml,6
1982,01-08-2025,11:40:31:581492,Post-Puff,370,81.16,86.22,29.17,68.59,106711,0.25,629.94,30093,Ammonia,1ml,6
1983,01-08-2025,11:40:33:218491,Post-Puff,370,81.14,85.58,29.17,68.61,108062,0.4,570.2,30090,Ammonia,1ml,6
1984,01-08-2025,11:40:34:861492,Post-Puff,370,78.57,80.31,29.17,68.58,108268,0.43,626.07,30090,Ammonia,1ml,6
1985,01-08-2025,11:40:36:703490,Post-Puff,370,81.76,83.7,29.17,68.59,107450,0.37,573.23,30090,Ammonia,1ml,6
1986,01-08-2025,11:40:38:339493,Post-Puff,370,81.39,86.69,29.17,68.61,108199,0.29,642.64,30088,Ammonia,1ml,6
1987,01-08-2025,11:40:39:978490,Post-Puff,370,82.94,84.8,29.17,68.58,108543,0.3,593.84,30090,Ammonia,1ml,6
1988,01-08-2025,11:40:41:823492,Post-Puff,370,82.71,85.94,29.17,68.61,107382,0.48,551.84,30092,Ammonia,1ml,6
1989,01-08-2025,11:40:43:460490,Post-Puff,370,80.41,89.46,29.17,68.61,108474,0.43,612.49,30092,Ammonia,1ml,6
1990,01-08-2025,11:40:45:097492,Post-Puff,370,81.29,86.18,29.17,68.59,108681,0.37,559.14,30091,Ammonia,1ml,6
1991,01-08-2025,11:40:46:942489,Post-Puff,370,82.57,83.9,29.17,68.61,107994,0.29,551.77,30092,Ammonia,1ml,6
1992,01-08-2025,11:40:48:582493,Post-Puff,370,80.91,85.6,29.17,68.61,108543,0.34,650.41,30092,Ammonia,1ml,6
