SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME_Temp,BME_Hum,BME_HeaterRes,Alpha_PID,SPEC,SGP40_VOC,VOC,Concentration,Distance
1937,05-08-2025,11:46:24:658467,Post-Puff,370,93.30,96.69,30.46,67.15,71150,0.990,0.509,29346,p-Cresol,1ml,6
1938,05-08-2025,11:46:26:298468,Post-Puff,370,93.73,95.23,30.47,67.00,74116,0.991,0.509,29343,p-Cresol,1ml,6
1939,05-08-2025,11:46:28:140468,Post-Puff,370,94.70,95.59,30.47,66.89,75829,0.987,0.516,29343,p-Cresol,1ml,6
1940,05-08-2025,11:46:31:417468,Post-Puff,370,93.58,96.79,30.46,66.99,73415,0.996,0.507,29344,p-Cresol,1ml,6
1941,05-08-2025,11:46:33:260467,Post-Puff,370,93.98,96.20,30.47,66.93,74831,0.992,0.499,29346,p-Cresol,1ml,6
1942,05-08-2025,11:46:34:900467,Post-Puff,370,92.11,95.90,30.48,66.84,77201,1.000,0.510,29349,p-Cresol,1ml,6
1943,05-08-2025,11:46:38:790468,Post-Puff,370,91.53,95.65,30.47,67.06,73163,1.002,0.500,29354,p-Cresol,1ml,6
1944,05-08-2025,11:46:40:637468,Post-Puff,370,90.59,90.64,30.47,66.97,75427,0.990,0.515,29354,p-Cresol,1ml,6
1945,05-08-2025,11:46:42:272467,Post-Puff,370,91.98,96.44,30.48,66.86,77271,0.997,0.499,29356,p-Cresol,1ml,6
1946,05-08-2025,11:46:46:777468,Post-Puff,370,91.81,95.66,30.46,67.13,71628,0.984,0.511,29361,p-Cresol,1ml,6
1947,05-08-2025,11:46:51:283467,Post-Puff,370,93.34,95.82,30.45,67.26,68357,0.999,0.501,29369,p-Cresol,1ml,6
1948,05-08-2025,11:46:53:128467,Post-Puff,370,94.17,96.39,30.45,67.12,71628,1.001,0.498,29370,p-Cresol,1ml,6
1949,05-08-2025,11:46:55:175468,Post-Puff,370,93.56,95.77,30.45,66.98,73226,0.999,0.500,29373,p-Cresol,1ml,6
1950,05-08-2025,11:46:59:885468,Post-Puff,370,87.30,90.56,30.44,67.21,68577,0.985,0.506,29376,p-Cresol,1ml,6
1951,05-08-2025,11:47:01:729468,Post-Puff,370,92.40,96.77,30.44,67.08,71869,1.002,0.501,29372,p-Cresol,1ml,6
1952,05-08-2025,11:47:03:162467,Post-Puff,370,93.14,96.54,30.46,66.90,74831,0.992,0.508,29372,p-Cresol,1ml,6
1953,05-08-2025,11:47:04:601468,Post-Puff,370,91.70,95.69,30.48,66.78,77693,0.997,0.513,29369,p-Cresol,1ml,6
1954,05-08-2025,11:47:06:029480,Post-Puff,370,91.16,95.18,30.50,66.65,79207,1.001,0.501,29374,p-Cresol,1ml,6
1955,05-08-2025,11:47:08:076468,Post-Puff,370,93.24,95.86,30.50,66.63,78842,0.985,0.503,29371,p-Cresol,1ml,6
1956,05-08-2025,11:47:09:511468,Post-Puff,370,92.13,93.10,30.51,66.59,81166,0.993,0.510,29370,p-Cresol,1ml,6
1957,05-08-2025,11:47:10:946467,Post-Puff,370,93.65,96.75,30.52,66.49,82580,0.983,0.507,29375,p-Cresol,1ml,6
1958,05-08-2025,11:47:12:994467,Post-Puff,370,90.12,95.48,30.51,66.50,81476,0.986,0.507,29373,p-Cresol,1ml,6
1959,05-08-2025,11:47:15:863467,Post-Puff,370,87.84,91.57,30.50,66.67,78914,0.990,0.507,29378,p-Cresol,1ml,6
1960,05-08-2025,11:47:19:140468,Post-Puff,370,91.91,96.53,30.48,66.84,75627,0.985,0.509,29379,p-Cresol,1ml,6
1961,05-08-2025,11:47:20:572468,Post-Puff,370,91.12,94.13,30.49,66.76,78479,0.994,0.503,29380,p-Cresol,1ml,6
1962,05-08-2025,11:47:23:439467,Post-Puff,370,92.21,95.99,30.48,66.79,76715,0.995,0.498,29386,p-Cresol,1ml,6
1963,05-08-2025,11:47:25:289467,Post-Puff,370,91.15,94.69,30.48,66.73,77131,0.988,0.507,29386,p-Cresol,1ml,6
1964,05-08-2025,11:47:26:716467,Post-Puff,370,93.22,97.87,30.49,66.64,79875,0.995,0.500,29387,p-Cresol,1ml,6
1965,05-08-2025,11:47:28:355467,Post-Puff,370,92.98,96.28,30.50,66.56,81012,0.993,0.494,29383,p-Cresol,1ml,6
1966,05-08-2025,11:47:29:994468,Post-Puff,370,91.98,94.52,30.50,66.52,81710,0.982,0.507,29389,p-Cresol,1ml,6
1967,05-08-2025,11:47:35:114467,Post-Puff,370,87.96,90.95,30.48,66.96,73669,0.980,0.498,29396,p-Cresol,1ml,6
1968,05-08-2025,11:47:37:981468,Post-Puff,370,91.71,96.35,30.46,66.94,73796,0.996,0.509,29395,p-Cresol,1ml,6
1969,05-08-2025,11:47:39:418468,Post-Puff,370,94.24,96.80,30.47,66.80,77062,0.984,0.501,29394,p-Cresol,1ml,6
1970,05-08-2025,11:47:43:509465,Post-Puff,370,92.34,96.89,30.46,66.93,72665,0.980,0.511,29399,p-Cresol,1ml,6
1971,05-08-2025,11:47:45:150467,Post-Puff,370,86.87,90.22,30.46,66.83,75493,0.984,0.502,29399,p-Cresol,1ml,6
1972,05-08-2025,11:47:46:588467,Post-Puff,370,93.15,92.48,30.48,66.67,78551,0.985,0.499,29402,p-Cresol,1ml,6
1973,05-08-2025,11:47:48:223468,Post-Puff,370,93.99,94.18,30.48,66.55,80250,0.982,0.502,29402,p-Cresol,1ml,6
1974,05-08-2025,11:47:50:063468,Post-Puff,370,91.10,95.62,30.49,66.52,80706,0.984,0.503,29406,p-Cresol,1ml,6
1975,05-08-2025,11:47:51:707468,Post-Puff,370,92.32,95.36,30.49,66.48,81321,0.981,0.498,29404,p-Cresol,1ml,6
1976,05-08-2025,11:47:53:957467,Post-Puff,370,93.41,94.87,30.48,66.50,80782,0.995,0.507,29406,p-Cresol,1ml,6
1977,05-08-2025,11:47:56:005467,Post-Puff,370,91.76,94.93,30.48,66.51,80629,0.975,0.496,29413,p-Cresol,1ml,6
1978,05-08-2025,11:47:57:849468,Post-Puff,370,93.96,92.34,30.48,66.48,80935,0.977,0.491,29410,p-Cresol,1ml,6
1979,05-08-2025,11:47:59:484467,Post-Puff,370,93.13,95.27,30.49,66.44,82500,0.986,0.495,29413,p-Cresol,1ml,6
1980,05-08-2025,11:48:01:330467,Post-Puff,370,90.44,95.64,30.49,66.41,82982,0.979,0.497,29415,p-Cresol,1ml,6
1981,05-08-2025,11:48:03:175467,Post-Puff,370,93.29,95.93,30.49,66.40,83062,0.993,0.508,29410,p-Cresol,1ml,6
1982,05-08-2025,11:48:04:813467,Post-Puff,370,93.36,94.25,30.50,66.36,84127,0.986,0.503,29410,p-Cresol,1ml,6
1983,05-08-2025,11:48:06:861468,Post-Puff,370,91.21,97.26,30.49,66.40,83224,0.992,0.493,29410,p-Cresol,1ml,6
1984,05-08-2025,11:48:08:707468,Post-Puff,370,91.96,97.50,30.49,66.38,83797,0.987,0.508,29409,p-Cresol,1ml,6
1985,05-08-2025,11:48:10:346467,Post-Puff,370,93.16,94.90,30.50,66.36,84460,0.988,0.497,29410,p-Cresol,1ml,6
1986,05-08-2025,11:48:12:186468,Post-Puff,370,92.14,97.39,30.50,66.33,84293,0.973,0.507,29406,p-Cresol,1ml,6
1987,05-08-2025,11:48:14:235468,Post-Puff,370,91.27,95.99,30.49,66.36,83306,0.984,0.505,29409,p-Cresol,1ml,6
1988,05-08-2025,11:48:15:665592,Post-Puff,370,91.50,90.74,30.50,66.33,84965,0.983,0.492,29413,p-Cresol,1ml,6
1989,05-08-2025,11:48:17:306467,Post-Puff,370,91.12,94.49,30.51,66.29,85390,0.981,0.507,29413,p-Cresol,1ml,6
1990,05-08-2025,11:48:19:354468,Post-Puff,370,93.23,95.53,30.50,66.35,83797,0.987,0.495,29418,p-Cresol,1ml,6
1991,05-08-2025,11:48:21:197467,Post-Puff,370,93.16,96.17,30.50,66.36,84127,0.971,0.508,29417,p-Cresol,1ml,6
1992,05-08-2025,11:48:23:041467,Post-Puff,370,91.60,97.91,30.50,66.38,83961,0.971,0.496,29421,p-Cresol,1ml,6
1993,05-08-2025,11:48:24:680468,Post-Puff,370,90.47,96.53,30.50,66.34,84880,0.982,0.498,29424,p-Cresol,1ml,6
1994,05-08-2025,11:48:26:728467,Post-Puff,370,90.88,94.60,30.50,66.34,84628,0.980,0.505,29427,p-Cresol,1ml,6
1995,05-08-2025,11:48:28:570468,Post-Puff,370,91.63,96.34,30.50,66.35,84460,0.971,0.489,29431,p-Cresol,1ml,6
1996,05-08-2025,11:48:30:414467,Post-Puff,370,91.29,94.83,30.50,66.34,84293,0.985,0.506,29432,p-Cresol,1ml,6
1997,05-08-2025,11:48:32:463468,Post-Puff,370,93.42,94.49,30.50,66.36,83961,0.972,0.488,29437,p-Cresol,1ml,6
1998,05-08-2025,11:48:34:921467,Post-Puff,370,87.52,91.23,30.49,66.42,82182,0.972,0.501,29439,p-Cresol,1ml,6
1999,05-08-2025,11:48:36:562467,Post-Puff,370,94.96,94.12,30.49,66.39,84044,0.976,0.496,29442,p-Cresol,1ml,6
2000,05-08-2025,11:48:38:403468,Post-Puff,370,88.26,90.55,30.49,66.36,83632,0.969,0.506,29444,p-Cresol,1ml,6
2001,05-08-2025,11:48:40:043274,Pre-Puff,386,93.26,95.94,30.50,66.31,79577,0.053,0.024,29447,p-Cresol,1ml,6
2002,05-08-2025,11:48:41:881466,Pre-Puff,386,94.59,95.99,30.50,66.29,84712,0.055,0.017,29451,p-Cresol,1ml,6
2003,05-08-2025,11:48:44:344467,Pre-Puff,386,94.77,93.91,30.49,66.35,84796,0.056,0.022,29457,p-Cresol,1ml,6
2004,05-08-2025,11:48:45:880466,Pre-Puff,386,87.79,89.45,30.50,66.32,88581,0.050,0.019,29459,p-Cresol,1ml,6
2005,05-08-2025,11:48:47:824466,Pre-Puff,386,92.38,95.35,30.50,66.29,88858,0.054,0.017,29466,p-Cresol,1ml,6
2006,05-08-2025,11:48:49:576466,Pre-Puff,386,94.57,93.47,30.50,66.28,89604,0.057,0.023,29469,p-Cresol,1ml,6
2007,05-08-2025,11:48:51:203466,Pre-Puff,386,94.26,95.13,30.51,66.23,90747,0.052,0.017,29472,p-Cresol,1ml,6
2008,05-08-2025,11:48:53:354466,Pre-Puff,386,93.90,96.41,30.50,66.27,90651,0.045,0.015,29474,p-Cresol,1ml,6
2009,05-08-2025,11:48:55:194466,Pre-Puff,386,94.89,95.40,30.50,66.27,90555,0.049,0.025,29474,p-Cresol,1ml,6
2010,05-08-2025,11:48:57:043466,Pre-Puff,386,90.72,95.84,30.50,66.28,91135,0.059,0.017,29477,p-Cresol,1ml,6
2011,05-08-2025,11:48:58:884466,Pre-Puff,386,90.37,94.73,30.50,66.27,91233,0.057,0.020,29480,p-Cresol,1ml,6
2012,05-08-2025,11:49:00:529466,Pre-Puff,386,91.90,95.89,30.51,66.23,94273,0.051,0.021,29481,p-Cresol,1ml,6
2013,05-08-2025,11:49:03:492466,Pre-Puff,386,92.37,95.84,30.49,66.40,89416,0.047,0.024,29478,p-Cresol,1ml,6
2014,05-08-2025,11:49:05:340466,Pre-Puff,386,92.14,96.43,30.49,66.39,89887,0.045,0.017,29473,p-Cresol,1ml,6
2015,05-08-2025,11:49:07:281466,Pre-Puff,386,90.68,95.93,30.49,66.37,89982,0.045,0.019,29472,p-Cresol,1ml,6
2016,05-08-2025,11:49:09:227466,Pre-Puff,386,92.61,94.92,30.49,66.35,90363,0.049,0.018,29470,p-Cresol,1ml,6
2017,05-08-2025,11:49:11:380466,Pre-Puff,386,92.27,94.90,30.49,66.40,89043,0.046,0.025,29465,p-Cresol,1ml,6
2018,05-08-2025,11:49:13:525466,Pre-Puff,386,91.99,93.22,30.48,66.43,89136,0.049,0.019,29460,p-Cresol,1ml,6
2019,05-08-2025,11:49:15:228466,Pre-Puff,386,90.20,95.38,30.49,66.40,90363,0.048,0.016,29460,p-Cresol,1ml,6
2020,05-08-2025,11:49:17:317466,Pre-Puff,386,93.19,94.86,30.49,66.40,89604,0.048,0.024,29460,p-Cresol,1ml,6
2021,05-08-2025,11:49:19:163466,Pre-Puff,386,86.97,90.67,30.49,66.40,90941,0.043,0.023,29459,p-Cresol,1ml,6
2022,05-08-2025,11:49:21:112466,Pre-Puff,386,92.81,95.34,30.49,66.38,90555,0.041,0.021,29457,p-Cresol,1ml,6
2023,05-08-2025,11:49:23:155466,Pre-Puff,386,90.43,95.38,30.49,66.40,90555,0.049,0.019,29457,p-Cresol,1ml,6
2024,05-08-2025,11:49:24:897466,Pre-Puff,386,87.67,93.48,30.49,66.37,90844,0.040,0.025,29459,p-Cresol,1ml,6
2025,05-08-2025,11:49:26:738466,Pre-Puff,386,91.74,96.31,30.50,66.34,91526,0.050,0.025,29458,p-Cresol,1ml,6
2026,05-08-2025,11:49:28:377466,Pre-Puff,386,92.55,94.11,30.50,66.30,93858,0.045,0.019,29462,p-Cresol,1ml,6
2027,05-08-2025,11:49:30:221466,Pre-Puff,386,91.60,94.87,30.51,66.27,94065,0.043,0.023,29465,p-Cresol,1ml,6
2028,05-08-2025,11:49:31:654466,Pre-Puff,386,90.77,91.49,30.52,66.24,95593,0.048,0.017,29468,p-Cresol,1ml,6
2029,05-08-2025,11:49:33:600466,Pre-Puff,386,94.91,91.65,30.52,66.23,94587,0.043,0.016,29466,p-Cresol,1ml,6
2030,05-08-2025,11:49:35:450466,Pre-Puff,386,94.22,97.25,30.52,66.27,94482,0.048,0.018,29466,p-Cresol,1ml,6
2031,05-08-2025,11:49:37:389466,Pre-Puff,386,84.42,91.76,30.52,66.29,94117,0.045,0.017,29468,p-Cresol,1ml,6
2032,05-08-2025,11:49:39:462466,Pre-Puff,386,92.11,94.75,30.51,66.33,91526,0.042,0.022,29467,p-Cresol,1ml,6
2033,05-08-2025,11:49:41:076466,Pre-Puff,386,92.50,95.48,30.52,66.29,94377,0.059,0.019,29474,p-Cresol,1ml,6
2034,05-08-2025,11:49:42:818466,Pre-Puff,386,92.46,96.50,30.52,66.26,95167,0.054,0.017,29475,p-Cresol,1ml,6
2035,05-08-2025,11:49:44:666466,Pre-Puff,386,92.62,96.63,30.52,66.26,94325,0.060,0.024,29476,p-Cresol,1ml,6
2036,05-08-2025,11:49:46:197466,Pre-Puff,386,94.97,96.57,30.53,66.24,96132,0.047,0.019,29476,p-Cresol,1ml,6
2037,05-08-2025,11:49:47:834466,Pre-Puff,386,91.98,93.57,30.53,66.20,96567,0.053,0.017,29478,p-Cresol,1ml,6
2038,05-08-2025,11:49:49:484466,Pre-Puff,386,92.18,92.10,30.54,66.18,96403,0.058,0.015,29477,p-Cresol,1ml,6
2039,05-08-2025,11:49:51:525466,Pre-Puff,386,91.21,94.45,30.53,66.21,95916,0.059,0.017,29481,p-Cresol,1ml,6
2040,05-08-2025,11:49:53:263466,Pre-Puff,386,87.77,91.27,30.53,66.22,95433,0.051,0.017,29484,p-Cresol,1ml,6
2041,05-08-2025,11:49:54:823466,Pre-Puff,386,94.92,96.80,30.54,66.18,96676,0.053,0.015,29482,p-Cresol,1ml,6
2042,05-08-2025,11:49:56:964466,Pre-Puff,386,92.28,94.96,30.53,66.22,95380,0.053,0.020,29481,p-Cresol,1ml,6
2043,05-08-2025,11:49:58:792466,Pre-Puff,386,92.42,96.68,30.53,66.23,95167,0.053,0.019,29482,p-Cresol,1ml,6
2044,05-08-2025,11:50:00:747466,Pre-Puff,386,93.40,94.43,30.53,66.24,95220,0.058,0.023,29481,p-Cresol,1ml,6
2045,05-08-2025,11:50:02:504466,Pre-Puff,386,93.87,96.74,30.53,66.22,95220,0.047,0.018,29483,p-Cresol,1ml,6
2046,05-08-2025,11:50:04:422466,Pre-Puff,386,85.87,91.80,30.52,66.22,95220,0.060,0.024,29485,p-Cresol,1ml,6
2047,05-08-2025,11:50:06:069466,Pre-Puff,386,93.70,95.99,30.53,66.17,96403,0.044,0.015,29487,p-Cresol,1ml,6
2048,05-08-2025,11:50:07:702466,Pre-Puff,386,86.98,90.49,30.54,66.14,97172,0.048,0.025,29492,p-Cresol,1ml,6
2049,05-08-2025,11:50:09:751466,Pre-Puff,386,92.53,94.79,30.53,66.17,95916,0.052,0.024,29487,p-Cresol,1ml,6
2050,05-08-2025,11:50:11:603466,Pre-Puff,386,92.56,94.96,30.53,66.16,96024,0.054,0.022,29487,p-Cresol,1ml,6
2051,05-08-2025,11:50:13:436466,Pre-Puff,386,90.58,96.62,30.53,66.15,96186,0.056,0.024,29485,p-Cresol,1ml,6
2052,05-08-2025,11:50:16:098467,Pre-Puff,386,91.20,95.49,30.52,66.29,91038,0.060,0.018,29484,p-Cresol,1ml,6
2053,05-08-2025,11:50:18:047466,Pre-Puff,386,91.97,87.88,30.51,66.29,93962,0.043,0.021,29481,p-Cresol,1ml,6
2054,05-08-2025,11:50:20:202466,Pre-Puff,386,93.17,92.80,30.51,66.30,92020,0.044,0.020,29482,p-Cresol,1ml,6
2055,05-08-2025,11:50:23:282466,Pre-Puff,386,91.13,95.47,30.50,66.44,87851,0.046,0.016,29481,p-Cresol,1ml,6
2056,05-08-2025,11:50:25:025466,Pre-Puff,386,92.12,95.56,30.50,66.38,89982,0.058,0.024,29483,p-Cresol,1ml,6
2057,05-08-2025,11:50:26:954466,Pre-Puff,386,91.40,94.16,30.50,66.32,90844,0.041,0.023,29486,p-Cresol,1ml,6
2058,05-08-2025,11:50:29:019466,Pre-Puff,386,93.44,95.87,30.50,66.31,91038,0.060,0.019,29484,p-Cresol,1ml,6
2059,05-08-2025,11:50:30:870466,Pre-Puff,386,92.62,95.76,30.50,66.29,91526,0.049,0.021,29485,p-Cresol,1ml,6
2060,05-08-2025,11:50:32:903466,Pre-Puff,386,90.14,90.36,30.50,66.27,91135,0.053,0.016,29489,p-Cresol,1ml,6
2061,05-08-2025,11:50:35:983466,Pre-Puff,386,91.29,95.85,30.49,66.41,87761,0.042,0.019,29490,p-Cresol,1ml,6
2062,05-08-2025,11:50:38:343466,Pre-Puff,386,91.32,94.43,30.49,66.45,88215,0.057,0.023,29493,p-Cresol,1ml,6
2063,05-08-2025,11:50:40:002466,Pre-Puff,386,90.39,96.64,30.50,66.37,90172,0.048,0.015,29494,p-Cresol,1ml,6
2064,05-08-2025,11:50:44:295283,Puff,386,93.68,95.47,30.48,66.66,83306,1.166,0.897,29494,p-Cresol,1ml,6
2065,05-08-2025,11:50:46:213465,Puff,386,92.35,93.23,30.48,66.57,85992,1.179,0.906,29496,p-Cresol,1ml,6
2066,05-08-2025,11:50:55:768466,Puff,386,93.67,97.88,30.46,67.12,71508,1.195,0.904,29494,p-Cresol,1ml,6
2067,05-08-2025,11:51:05:671465,Puff,386,91.89,94.24,30.44,67.30,63288,1.168,0.897,29495,p-Cresol,1ml,6
2068,05-08-2025,11:51:07:508466,Puff,386,94.88,95.63,30.44,67.05,71448,1.179,0.904,29497,p-Cresol,1ml,6
2069,05-08-2025,11:51:09:145465,Puff,386,88.16,89.42,30.45,66.84,77411,1.183,0.911,29499,p-Cresol,1ml,6
2070,05-08-2025,11:51:11:195466,Puff,386,91.23,97.83,30.45,66.69,79950,1.179,0.910,29498,p-Cresol,1ml,6
2071,05-08-2025,11:51:13:039465,Puff,386,93.42,95.66,30.46,66.60,83062,1.159,0.904,29497,p-Cresol,1ml,6
2072,05-08-2025,11:51:14:935466,Puff,386,87.73,93.68,30.46,66.54,85219,1.190,0.917,29496,p-Cresol,1ml,6
2073,05-08-2025,11:51:16:931465,Puff,386,93.34,95.55,30.47,66.49,85475,1.175,0.894,29493,p-Cresol,1ml,6
2074,05-08-2025,11:51:18:783466,Puff,386,93.35,96.58,30.47,66.46,86868,1.179,0.908,29495,p-Cresol,1ml,6
2075,05-08-2025,11:51:20:960465,Puff,386,91.10,95.83,30.47,66.46,86868,1.165,0.896,29497,p-Cresol,1ml,6
2076,05-08-2025,11:51:22:513466,Puff,386,92.58,93.83,30.48,66.41,89416,1.166,0.903,29498,p-Cresol,1ml,6
2077,05-08-2025,11:51:24:208465,Puff,386,86.87,92.55,30.49,66.34,89887,1.167,0.908,29497,p-Cresol,1ml,6
2078,05-08-2025,11:51:29:440466,Puff,386,86.40,91.34,30.47,66.81,80402,1.183,0.910,29498,p-Cresol,1ml,6
2079,05-08-2025,11:51:31:892465,Puff,386,93.14,95.28,30.46,66.75,81867,1.170,0.903,29499,p-Cresol,1ml,6
2080,05-08-2025,11:51:33:726466,Puff,386,92.12,95.91,30.46,66.65,84965,1.199,0.897,29497,p-Cresol,1ml,6
2081,05-08-2025,11:51:36:284465,Puff,386,92.43,96.33,30.46,66.63,84044,1.162,0.906,29492,p-Cresol,1ml,6
2082,05-08-2025,11:51:38:033466,Puff,386,91.89,94.56,30.47,66.55,87045,1.164,0.901,29490,p-Cresol,1ml,6
2083,05-08-2025,11:51:39:971465,Puff,386,94.26,95.75,30.47,66.50,87581,1.203,0.917,29494,p-Cresol,1ml,6
2084,05-08-2025,11:51:41:925466,Puff,386,86.36,92.50,30.48,66.45,88306,1.173,0.906,29498,p-Cresol,1ml,6
2085,05-08-2025,11:51:44:489465,Puff,386,94.50,95.91,30.47,66.52,86428,1.192,0.897,29495,p-Cresol,1ml,6
2086,05-08-2025,11:51:47:662466,Puff,386,89.12,94.97,30.46,66.64,84127,1.175,0.892,29494,p-Cresol,1ml,6
2087,05-08-2025,11:51:49:500465,Puff,386,92.51,96.70,30.47,66.58,86691,1.165,0.908,29494,p-Cresol,1ml,6
2088,05-08-2025,11:51:51:562466,Puff,386,93.20,95.19,30.47,66.53,86868,1.165,0.912,29493,p-Cresol,1ml,6
2089,05-08-2025,11:51:53:617465,Puff,386,93.27,95.89,30.47,66.50,87134,1.201,0.901,29495,p-Cresol,1ml,6
2090,05-08-2025,11:51:56:870466,Puff,386,92.18,96.69,30.47,66.63,84460,1.212,0.893,29494,p-Cresol,1ml,6
2091,05-08-2025,11:51:59:147465,Puff,386,91.54,96.33,30.46,66.59,85304,1.185,0.901,29494,p-Cresol,1ml,6
2092,05-08-2025,11:52:01:106466,Puff,386,93.94,94.75,30.47,66.54,86691,1.212,0.893,29496,p-Cresol,1ml,6
2093,05-08-2025,11:52:03:137571,Puff,386,80.58,86.28,30.47,66.50,87491,1.198,0.914,29495,p-Cresol,1ml,6
2094,05-08-2025,11:52:04:859466,Puff,386,93.10,95.35,30.48,66.42,88765,1.216,0.902,29499,p-Cresol,1ml,6
2095,05-08-2025,11:52:06:813465,Puff,386,91.47,94.60,30.49,66.39,88950,1.169,0.907,29499,p-Cresol,1ml,6
2096,05-08-2025,11:52:08:994466,Puff,386,94.98,96.93,30.49,66.41,88489,1.204,0.921,29497,p-Cresol,1ml,6
2097,05-08-2025,11:52:10:801465,Puff,386,91.41,95.36,30.49,66.37,89887,1.199,0.903,29499,p-Cresol,1ml,6
2098,05-08-2025,11:52:13:200466,Puff,386,93.14,95.66,30.49,66.43,88765,1.194,0.921,29491,p-Cresol,1ml,6
2099,05-08-2025,11:52:15:116465,Puff,386,86.53,92.97,30.49,66.40,89136,1.207,0.920,29487,p-Cresol,1ml,6
2100,05-08-2025,11:52:17:353466,Puff,386,92.60,94.20,30.49,66.42,88581,1.194,0.915,29479,p-Cresol,1ml,6
2101,05-08-2025,11:52:19:330465,Puff,386,92.88,93.61,30.49,66.41,88858,1.187,0.895,29475,p-Cresol,1ml,6
2102,05-08-2025,11:52:21:346466,Puff,386,94.26,95.85,30.49,66.40,89229,1.196,0.915,29470,p-Cresol,1ml,6
2103,05-08-2025,11:52:23:190465,Puff,386,94.91,93.54,30.50,66.38,89793,1.181,0.923,29466,p-Cresol,1ml,6
2104,05-08-2025,11:52:25:340466,Puff,386,92.70,96.22,30.49,66.38,90172,1.176,0.900,29459,p-Cresol,1ml,6
2105,05-08-2025,11:52:27:188594,Puff,386,86.36,87.42,30.50,66.35,90267,1.196,0.908,29455,p-Cresol,1ml,6
2106,05-08-2025,11:52:28:936466,Puff,386,93.24,96.45,30.50,66.34,91135,1.189,0.915,29455,p-Cresol,1ml,6
2107,05-08-2025,11:52:30:384465,Puff,386,91.19,93.92,30.52,66.26,94639,1.181,0.923,29448,p-Cresol,1ml,6
2108,05-08-2025,11:52:32:106466,Puff,386,94.96,96.75,30.52,66.21,94587,1.186,0.919,29450,p-Cresol,1ml,6
2109,05-08-2025,11:52:34:145465,Puff,386,93.59,94.10,30.52,66.25,91330,1.207,0.908,29447,p-Cresol,1ml,6
2110,05-08-2025,11:52:36:191466,Puff,386,87.58,89.71,30.52,66.28,90555,1.222,0.913,29445,p-Cresol,1ml,6
2111,05-08-2025,11:52:38:238465,Puff,386,93.71,95.12,30.51,66.31,90651,1.197,0.910,29447,p-Cresol,1ml,6
2112,05-08-2025,11:52:40:745466,Puff,386,93.40,94.90,30.50,66.39,87942,1.216,0.897,29448,p-Cresol,1ml,6
2113,05-08-2025,11:52:43:818465,Puff,386,90.61,94.37,30.49,66.53,85049,1.197,0.916,29450,p-Cresol,1ml,6
2114,05-08-2025,11:52:45:631466,Puff,386,90.44,95.88,30.49,66.48,87134,1.188,0.927,29451,p-Cresol,1ml,6
2115,05-08-2025,11:52:48:405465,Puff,386,93.18,96.50,30.49,66.53,85304,1.181,0.916,29459,p-Cresol,1ml,6
2116,05-08-2025,11:52:50:586466,Puff,386,93.29,96.49,30.48,66.52,85819,1.222,0.922,29456,p-Cresol,1ml,6
2117,05-08-2025,11:52:52:478465,Puff,386,87.97,92.60,30.49,66.46,87401,1.183,0.919,29456,p-Cresol,1ml,6
2118,05-08-2025,11:52:54:114466,Puff,386,93.81,91.28,30.50,66.36,89043,1.213,0.914,29456,p-Cresol,1ml,6
2119,05-08-2025,11:52:56:087465,Puff,386,94.78,91.47,30.50,66.34,88673,1.186,0.911,29454,p-Cresol,1ml,6
2120,05-08-2025,11:52:57:916466,Puff,386,91.53,91.86,30.51,66.32,89229,1.221,0.915,29447,p-Cresol,1ml,6
2121,05-08-2025,11:52:59:486465,Puff,386,93.17,94.92,30.52,66.27,91233,1.220,0.920,29440,p-Cresol,1ml,6
2122,05-08-2025,11:53:01:596466,Puff,386,93.83,96.31,30.51,66.29,89416,1.218,0.922,29428,p-Cresol,1ml,6
2123,05-08-2025,11:53:03:348465,Puff,386,92.69,96.71,30.52,66.27,90747,1.221,0.922,29417,p-Cresol,1ml,6
2124,05-08-2025,11:53:05:482466,Puff,386,93.83,95.21,30.52,66.29,89323,1.205,0.920,29401,p-Cresol,1ml,6
2125,05-08-2025,11:53:07:371465,Puff,386,93.94,95.17,30.52,66.30,88858,1.200,0.923,29389,p-Cresol,1ml,6
2126,05-08-2025,11:53:09:201466,Puff,386,94.51,96.65,30.52,66.28,89510,1.188,0.917,29376,p-Cresol,1ml,6
2127,05-08-2025,11:53:10:948465,Puff,386,87.72,91.62,30.52,66.26,89887,1.231,0.919,29370,p-Cresol,1ml,6
2128,05-08-2025,11:53:12:905466,Puff,386,89.10,92.87,30.52,66.27,89323,1.188,0.925,29367,p-Cresol,1ml,6
2129,05-08-2025,11:53:14:623465,Puff,386,92.90,95.85,30.53,66.24,89887,1.206,0.924,29364,p-Cresol,1ml,6
2130,05-08-2025,11:53:17:062466,Puff,386,92.17,95.35,30.52,66.32,87581,1.188,0.910,29363,p-Cresol,1ml,6
2131,05-08-2025,11:53:18:821465,Puff,386,92.37,95.89,30.52,66.30,89416,1.224,0.915,29362,p-Cresol,1ml,6
2132,05-08-2025,11:53:20:643696,Puff,386,91.61,94.20,30.52,66.28,89510,1.226,0.903,29366,p-Cresol,1ml,6
2133,05-08-2025,11:53:22:449465,Puff,386,91.77,96.22,30.52,66.26,89698,1.193,0.914,29372,p-Cresol,1ml,6
