SNO,Date,Time,HeaterProfile,BME_Temp,BME_Hum,BME_GasResistance
374,14-08-2025,14:07:05:228926,596,18.73,57.95,162642
375,14-08-2025,14:07:06:661926,596,18.72,57.89,163421
376,14-08-2025,14:07:08:504926,596,18.69,57.74,158710
377,14-08-2025,14:07:09:733926,596,18.68,57.67,163421
378,14-08-2025,14:07:10:962926,596,18.68,57.59,167594
379,14-08-2025,14:07:12:191926,596,18.67,57.52,169592
380,14-08-2025,14:07:14:649930,596,18.61,57.48,154124
381,14-08-2025,14:07:16:082926,596,18.58,57.5,158268
382,14-08-2025,14:07:17:313926,596,18.57,57.54,163265
383,14-08-2025,14:07:18:745926,596,18.55,57.53,163109
384,14-08-2025,14:07:20:792926,596,18.5,57.6,155954
385,14-08-2025,14:07:22:226926,596,18.49,57.68,158122
386,14-08-2025,14:07:23:455926,596,18.49,57.72,163421
387,14-08-2025,14:07:24:890926,596,18.49,57.73,163892
388,14-08-2025,14:07:26:117926,596,18.5,57.75,166125
389,14-08-2025,14:07:27:551926,596,18.5,57.74,164524
390,14-08-2025,14:07:29:394926,596,18.48,57.77,158858
391,14-08-2025,14:07:30:830926,596,18.48,57.83,160350
392,14-08-2025,14:07:32:263926,596,18.49,57.88,162025
393,14-08-2025,14:07:33:490926,596,18.51,57.91,165803
394,14-08-2025,14:07:34:925926,596,18.51,57.94,164683
395,14-08-2025,14:07:36:357926,596,18.52,57.96,164842
396,14-08-2025,14:07:37:791926,596,18.52,57.98,164683
397,14-08-2025,14:07:39:224926,596,18.53,58,164049
398,14-08-2025,14:07:40:658926,596,18.53,58,162953
399,14-08-2025,14:07:42:092926,596,18.54,57.99,163109
400,14-08-2025,14:07:43:525926,596,18.55,57.97,163421
401,14-08-2025,14:07:44:962926,596,18.56,57.96,162642
402,14-08-2025,14:07:46:394926,596,18.57,57.94,162488
403,14-08-2025,14:07:47:622926,596,18.59,57.91,166125
404,14-08-2025,14:07:48:850926,596,18.6,57.8,167758
405,14-08-2025,14:07:50:283926,596,18.6,57.59,167429
406,14-08-2025,14:07:51:717926,596,18.58,57.4,167101
407,14-08-2025,14:07:53:151926,596,18.56,57.23,166125
408,14-08-2025,14:07:54:584926,596,18.55,57.1,166449
409,14-08-2025,14:07:56:018926,596,18.52,56.97,167265
410,14-08-2025,14:07:57:454926,596,18.49,56.84,165642
411,14-08-2025,14:07:58:885926,596,18.47,56.77,166938
412,14-08-2025,14:08:00:322926,596,18.44,56.76,166775
413,14-08-2025,14:08:02:162926,596,18.4,56.77,162179
414,14-08-2025,14:08:03:597926,596,18.39,56.79,162798
415,14-08-2025,14:08:05:029926,596,18.39,56.83,164683
416,14-08-2025,14:08:06:464926,596,18.39,56.85,164683
417,14-08-2025,14:08:07:896926,596,18.39,56.87,164524
418,14-08-2025,14:08:09:126926,596,18.41,56.88,167265
419,14-08-2025,14:08:10:559926,596,18.41,56.86,166449
420,14-08-2025,14:08:11:995926,596,18.42,56.87,166612
421,14-08-2025,14:08:13:221926,596,18.43,56.85,169256
422,14-08-2025,14:08:14:655926,596,18.44,56.81,166775
423,14-08-2025,14:08:16:089926,596,18.44,56.8,167594
424,14-08-2025,14:08:17:524926,596,18.45,56.78,167265
425,14-08-2025,14:08:18:956926,596,18.45,56.74,165803
426,14-08-2025,14:08:20:184926,596,18.47,56.72,168921
427,14-08-2025,14:08:21:413975,596,18.49,56.69,170269
428,14-08-2025,14:08:22:847926,596,18.49,56.6,167923
429,14-08-2025,14:08:24:283926,596,18.5,56.58,166938
430,14-08-2025,14:08:25:509926,596,18.51,56.56,168089
431,14-08-2025,14:08:26:943926,596,18.52,56.54,166612
432,14-08-2025,14:08:28:376926,596,18.52,56.52,165642
433,14-08-2025,14:08:29:605926,596,18.53,56.42,169424
434,14-08-2025,14:08:31:039926,596,18.52,56.25,168255
435,14-08-2025,14:08:32:473926,596,18.51,56.04,167923
436,14-08-2025,14:08:33:907926,596,18.49,55.81,167265
437,14-08-2025,14:08:35:340926,596,18.46,55.58,168587
438,14-08-2025,14:08:36:568926,596,18.45,55.41,171812
439,14-08-2025,14:08:38:004926,596,18.42,55.23,169930
440,14-08-2025,14:08:39:436926,596,18.39,55.12,169930
441,14-08-2025,14:08:40:869926,596,18.37,55.06,169761
442,14-08-2025,14:08:42:712926,596,18.33,55.04,164207
443,14-08-2025,14:08:44:146926,596,18.31,55.06,165642
444,14-08-2025,14:08:45:375926,596,18.31,55.09,168921
445,14-08-2025,14:08:46:604926,596,18.32,55.09,171985
446,14-08-2025,14:08:48:037926,596,18.31,55.09,170609
447,14-08-2025,14:08:49:474941,596,18.3,55.09,169761
448,14-08-2025,14:08:50:701926,596,18.32,55.09,171639
449,14-08-2025,14:08:52:133926,596,18.32,55.11,168921
450,14-08-2025,14:08:53:568926,596,18.32,55.17,169088
451,14-08-2025,14:08:55:000926,596,18.32,55.22,167758
452,14-08-2025,14:08:56:434926,596,18.33,55.27,167923
453,14-08-2025,14:08:57:867926,596,18.33,55.33,167265
454,14-08-2025,14:08:59:301926,596,18.34,55.35,167265
455,14-08-2025,14:09:00:735926,596,18.35,55.37,166125
456,14-08-2025,14:09:02:169926,596,18.36,55.4,166449
457,14-08-2025,14:09:03:602926,596,18.37,55.39,167265
458,14-08-2025,14:09:05:044926,596,18.38,55.38,165642
459,14-08-2025,14:09:06:472926,596,18.39,55.38,166125
460,14-08-2025,14:09:07:903926,596,18.4,55.36,166938
461,14-08-2025,14:09:09:132926,596,18.43,55.36,169088
462,14-08-2025,14:09:10:360926,596,18.45,55.35,169424
463,14-08-2025,14:09:11:794926,596,18.45,55.32,168255
464,14-08-2025,14:09:13:228926,596,18.44,55.22,167594
465,14-08-2025,14:09:14:663926,596,18.43,55.1,168421
466,14-08-2025,14:09:16:095926,596,18.41,54.94,169592
467,14-08-2025,14:09:17:530926,596,18.37,54.74,169592
468,14-08-2025,14:09:18:962926,596,18.34,54.55,169930
469,14-08-2025,14:09:20:396926,596,18.3,54.36,169930
470,14-08-2025,14:09:21:829926,596,18.27,54.18,169930
471,14-08-2025,14:09:23:263926,596,18.23,54.02,171123
472,14-08-2025,14:09:24:492926,596,18.21,53.93,174446
473,14-08-2025,14:09:25:925926,596,18.18,53.87,173031
474,14-08-2025,14:09:27:359926,596,18.16,53.85,171985
475,14-08-2025,14:09:30:226926,596,18.1,53.93,153984
476,14-08-2025,14:09:31:660926,596,18.09,54.01,160501
477,14-08-2025,14:09:32:891926,596,18.1,54.06,165481
478,14-08-2025,14:09:34:324926,596,18.1,54.08,166612
479,14-08-2025,14:09:35:756926,596,18.1,54.13,166775
480,14-08-2025,14:09:37:189926,596,18.11,54.18,167429
481,14-08-2025,14:09:38:623926,596,18.12,54.24,166775
482,14-08-2025,14:09:39:852926,596,18.14,54.31,170951
483,14-08-2025,14:09:41:080926,596,18.16,54.34,173207
484,14-08-2025,14:09:42:514926,596,18.17,54.4,170609
485,14-08-2025,14:09:43:948926,596,18.18,54.46,168421
486,14-08-2025,14:09:45:385926,596,18.18,54.52,168255
487,14-08-2025,14:09:46:819926,596,18.19,54.55,168421
488,14-08-2025,14:09:48:250926,596,18.2,54.58,168921
489,14-08-2025,14:09:49:682926,596,18.21,54.59,168754
490,14-08-2025,14:09:51:116926,596,18.22,54.6,168255
491,14-08-2025,14:09:52:344926,596,18.24,54.6,171294
492,14-08-2025,14:09:53:779926,596,18.24,54.57,169761
493,14-08-2025,14:09:55:007926,596,18.26,54.47,172506
494,14-08-2025,14:09:56:440926,596,18.26,54.35,170780
495,14-08-2025,14:09:57:874926,596,18.27,54.24,169592
496,14-08-2025,14:09:59:310926,596,18.27,54.14,170780
497,14-08-2025,14:10:00:742926,596,18.27,54.04,170439
498,14-08-2025,14:10:02:175926,596,18.26,53.93,169930
499,14-08-2025,14:10:03:813926,596,18.22,53.68,167265
500,14-08-2025,14:10:05:247926,596,18.2,53.45,170269
