SNO,Date,Time,HeaterProfile,BME_Temp,BME_Hum,BME_GasResistance
125,14-08-2025,10:52:10:446828,418,26.03,55.14,109659
126,14-08-2025,10:52:11:879828,418,26.01,55.21,112849
127,14-08-2025,10:52:13:321828,418,25.99,55.2,113525
128,14-08-2025,10:52:14:747828,418,25.98,55.15,114592
129,14-08-2025,10:52:16:180828,418,25.97,55.1,115367
130,14-08-2025,10:52:17:616828,418,25.95,55.07,115758
131,14-08-2025,10:52:19:051828,418,25.94,55,115601
132,14-08-2025,10:52:20:278828,418,25.95,54.99,118491
133,14-08-2025,10:52:21:711828,418,25.94,55,116549
134,14-08-2025,10:52:23:143828,418,25.94,55.16,116390
135,14-08-2025,10:52:24:373828,418,25.94,55.22,119319
136,14-08-2025,10:52:25:808833,418,25.93,55.17,117512
137,14-08-2025,10:52:27:035828,418,25.94,55.14,119990
138,14-08-2025,10:52:28:470828,418,25.92,54.98,118326
139,14-08-2025,10:52:29:902828,418,25.91,54.83,118162
140,14-08-2025,10:52:31:336828,418,25.89,54.67,117755
141,14-08-2025,10:52:32:769828,418,25.87,54.52,118244
142,14-08-2025,10:52:34:203828,418,25.85,54.39,118408
143,14-08-2025,10:52:35:636828,418,25.83,54.21,118821
144,14-08-2025,10:52:37:077828,418,25.81,54.03,118326
145,14-08-2025,10:52:38:298836,418,25.81,53.98,120925
146,14-08-2025,10:52:39:734828,418,25.79,54.01,119402
147,14-08-2025,10:52:41:370828,418,25.76,54.05,116868
148,14-08-2025,10:52:42:599828,418,25.74,54,121528
149,14-08-2025,10:52:44:033828,418,25.69,53.64,121528
150,14-08-2025,10:52:45:467828,418,25.65,53.24,121355
151,14-08-2025,10:52:46:695828,418,25.63,52.98,124271
152,14-08-2025,10:52:47:926828,418,25.61,52.68,126201
153,14-08-2025,10:52:49:357828,418,25.57,52.38,124362
154,14-08-2025,10:52:50:791828,418,25.54,52.18,123373
155,14-08-2025,10:52:52:236828,418,25.5,52.03,122576
156,14-08-2025,10:52:53:458828,418,25.49,52,125551
157,14-08-2025,10:52:54:890828,418,25.46,51.97,123731
158,14-08-2025,10:52:56:324828,418,25.44,52.06,122752
159,14-08-2025,10:52:57:757828,418,25.42,52.24,121528
160,14-08-2025,10:52:58:986828,418,25.42,52.39,123821
161,14-08-2025,10:53:00:422828,418,25.4,52.49,122576
162,14-08-2025,10:53:01:854828,418,25.39,52.54,122400
163,14-08-2025,10:53:03:287828,418,25.38,52.62,121701
164,14-08-2025,10:53:04:516828,418,25.38,52.72,124181
165,14-08-2025,10:53:05:949828,418,25.38,52.79,122576
166,14-08-2025,10:53:07:384828,418,25.37,52.96,121615
167,14-08-2025,10:53:08:818828,418,25.36,53.02,121701
168,14-08-2025,10:53:10:250828,418,25.35,53.01,121183
169,14-08-2025,10:53:11:479828,418,25.36,53.09,124181
170,14-08-2025,10:53:13:322828,418,25.33,53.19,116549
171,14-08-2025,10:53:14:551828,418,25.33,53.3,121701
172,14-08-2025,10:53:15:984828,418,25.32,53.26,122224
173,14-08-2025,10:53:17:215828,418,25.32,53.09,124453
174,14-08-2025,10:53:18:652828,418,25.3,52.79,123821
175,14-08-2025,10:53:20:080828,418,25.28,52.53,123821
176,14-08-2025,10:53:21:516828,418,25.26,52.29,122840
177,14-08-2025,10:53:22:948828,418,25.23,52.03,124181
178,14-08-2025,10:53:24:381828,418,25.21,51.79,123821
179,14-08-2025,10:53:26:227828,418,25.16,51.5,118821
180,14-08-2025,10:53:27:658828,418,25.14,51.31,121442
181,14-08-2025,10:53:29:095828,418,25.11,51.13,123195
182,14-08-2025,10:53:30:525828,418,25.08,50.9,124000
183,14-08-2025,10:53:31:961828,418,25.05,50.69,123641
184,14-08-2025,10:53:33:392828,418,25.02,50.6,125000
185,14-08-2025,10:53:34:621828,418,25.02,50.58,127521
186,14-08-2025,10:53:36:261884,418,24.98,50.53,123641
187,14-08-2025,10:53:37:698828,418,24.96,50.43,124000
188,14-08-2025,10:53:39:128828,418,24.93,50.41,124543
189,14-08-2025,10:53:40:561828,418,24.92,50.41,124543
190,14-08-2025,10:53:41:994828,418,24.9,50.45,124543
191,14-08-2025,10:53:43:429828,418,24.89,50.51,124181
192,14-08-2025,10:53:44:862828,418,24.88,50.6,124181
193,14-08-2025,10:53:46:299828,418,24.87,50.72,124181
194,14-08-2025,10:53:47:728828,418,24.87,50.88,123910
195,14-08-2025,10:53:48:957828,418,24.87,50.93,126764
196,14-08-2025,10:53:50:391828,418,24.87,50.94,125091
197,14-08-2025,10:53:51:620828,418,24.87,50.96,127712
198,14-08-2025,10:53:52:848828,418,24.88,51.04,128192
199,14-08-2025,10:53:54:077828,418,24.89,51.13,129162
200,14-08-2025,10:53:55:522828,418,24.88,51.2,126858
201,14-08-2025,10:53:57:559828,418,24.83,51.16,117999
202,14-08-2025,10:53:58:994828,418,24.81,51.01,122752
203,14-08-2025,10:54:00:631828,418,24.79,50.87,121183
204,14-08-2025,10:54:02:065828,418,24.77,50.77,123017
205,14-08-2025,10:54:03:498828,418,24.75,50.63,124181
206,14-08-2025,10:54:04:932828,418,24.73,50.52,125275
207,14-08-2025,10:54:06:365828,418,24.71,50.38,125367
208,14-08-2025,10:54:07:799828,418,24.7,50.25,125275
209,14-08-2025,10:54:09:642828,418,24.66,50.2,121011
210,14-08-2025,10:54:11:076828,418,24.64,50.11,123195
211,14-08-2025,10:54:12:305828,418,24.63,49.98,127712
212,14-08-2025,10:54:13:740828,418,24.6,49.77,127808
213,14-08-2025,10:54:15:172828,418,24.58,49.61,127236
214,14-08-2025,10:54:16:605828,418,24.56,49.52,127047
215,14-08-2025,10:54:18:039828,418,24.54,49.43,126764
216,14-08-2025,10:54:19:475828,418,24.52,49.36,126952
217,14-08-2025,10:54:20:906828,418,24.49,49.34,127047
218,14-08-2025,10:54:22:341828,418,24.48,49.3,127141
219,14-08-2025,10:54:23:774828,418,24.46,49.25,126764
220,14-08-2025,10:54:25:210828,418,24.44,49.27,126952
221,14-08-2025,10:54:26:643828,418,24.43,49.34,126388
222,14-08-2025,10:54:28:076857,418,24.43,49.46,126482
223,14-08-2025,10:54:29:508828,418,24.41,49.53,127426
224,14-08-2025,10:54:30:941828,418,24.4,49.52,127904
225,14-08-2025,10:54:32:784828,418,24.37,49.45,121875
226,14-08-2025,10:54:34:218828,418,24.36,49.53,123641
227,14-08-2025,10:54:35:447828,418,24.37,49.71,127426
228,14-08-2025,10:54:36:678828,418,24.38,49.93,129456
229,14-08-2025,10:54:38:111828,418,24.37,50.06,127712
230,14-08-2025,10:54:39:547828,418,24.36,50.08,127617
231,14-08-2025,10:54:40:978828,418,24.35,50.03,126858
232,14-08-2025,10:54:42:615828,418,24.33,49.99,124181
233,14-08-2025,10:54:44:050828,418,24.32,49.92,126764
234,14-08-2025,10:54:45:482828,418,24.3,49.8,127331
235,14-08-2025,10:54:46:916828,418,24.29,49.65,127617
236,14-08-2025,10:54:48:351828,418,24.27,49.45,128578
237,14-08-2025,10:54:49:786828,418,24.25,49.25,128096
238,14-08-2025,10:54:51:216828,418,24.22,49.08,129358
239,14-08-2025,10:54:52:651828,418,24.2,48.91,129260
240,14-08-2025,10:54:53:881828,418,24.18,48.75,132265
241,14-08-2025,10:54:55:313828,418,24.15,48.53,131551
242,14-08-2025,10:54:56:746828,418,24.12,48.3,131349
243,14-08-2025,10:54:58:180828,418,24.09,48.1,131046
244,14-08-2025,10:54:59:621828,418,24.06,47.95,131349
245,14-08-2025,10:55:01:047828,418,24.04,47.88,130147
246,14-08-2025,10:55:02:276828,418,24.03,47.89,132987
247,14-08-2025,10:55:03:709828,418,24,47.82,132265
248,14-08-2025,10:55:05:146828,418,23.98,47.76,131450
249,14-08-2025,10:55:06:577828,418,23.96,47.74,131450
250,14-08-2025,10:55:09:446832,418,23.91,47.85,113601
251,14-08-2025,10:55:10:883828,418,23.9,47.91,121875
252,14-08-2025,10:55:12:516828,418,23.88,47.99,121875
253,14-08-2025,10:55:13:745828,418,23.9,48.15,127521
254,14-08-2025,10:55:15:178828,418,23.89,48.31,128000
255,14-08-2025,10:55:16:612828,418,23.89,48.4,128288
256,14-08-2025,10:55:18:048828,418,23.89,48.52,127521
257,14-08-2025,10:55:19:480828,418,23.89,48.75,128481
258,14-08-2025,10:55:20:965828,418,23.88,48.97,127141
259,14-08-2025,10:55:22:143828,418,23.9,49.14,131653
260,14-08-2025,10:55:23:576828,418,23.89,49.18,130645
261,14-08-2025,10:55:25:009828,418,23.88,49.15,130048
262,14-08-2025,10:55:26:237828,418,23.88,49.11,132883
263,14-08-2025,10:55:27:672828,418,23.87,49.01,132265
264,14-08-2025,10:55:29:106828,418,23.86,48.95,131046
265,14-08-2025,10:55:30:743828,418,23.83,48.94,127521
266,14-08-2025,10:55:32:180828,418,23.82,48.94,128675
267,14-08-2025,10:55:33:610828,418,23.81,48.89,130048
268,14-08-2025,10:55:35:044828,418,23.8,48.81,130445
269,14-08-2025,10:55:36:481828,418,23.78,48.73,129850
270,14-08-2025,10:55:37:911828,418,23.77,48.66,130346
271,14-08-2025,10:55:39:140828,418,23.77,48.63,133716
272,14-08-2025,10:55:40:574828,418,23.75,48.57,132883
273,14-08-2025,10:55:42:007828,418,23.73,48.56,130946
274,14-08-2025,10:55:43:441828,418,23.71,48.6,130645
275,14-08-2025,10:55:44:874828,418,23.7,48.71,130946
276,14-08-2025,10:55:46:308828,418,23.69,48.86,130246
277,14-08-2025,10:55:47:741828,418,23.68,48.97,130745
278,14-08-2025,10:55:49:178828,418,23.66,48.95,130246
279,14-08-2025,10:55:50:609828,418,23.66,48.91,130545
280,14-08-2025,10:55:51:838902,418,23.67,48.9,133507
281,14-08-2025,10:55:53:271828,418,23.66,48.91,131046
282,14-08-2025,10:55:54:909828,418,23.65,48.98,128869
283,14-08-2025,10:55:56:140828,418,23.66,48.96,133090
284,14-08-2025,10:55:57:577828,418,23.66,48.91,131248
285,14-08-2025,10:55:59:005828,418,23.66,48.92,130745
286,14-08-2025,10:56:00:439828,418,23.66,49,130246
287,14-08-2025,10:56:01:873828,418,23.65,49.14,129653
288,14-08-2025,10:56:03:308828,418,23.65,49.17,129260
289,14-08-2025,10:56:04:740828,418,23.65,49.17,129850
290,14-08-2025,10:56:06:585828,418,23.63,49.35,124181
291,14-08-2025,10:56:08:017828,418,23.62,49.41,127236
292,14-08-2025,10:56:09:451828,418,23.62,49.33,128578
293,14-08-2025,10:56:10:884828,418,23.61,49.2,129751
294,14-08-2025,10:56:12:318828,418,23.6,49,131450
295,14-08-2025,10:56:13:751828,418,23.59,48.79,131248
296,14-08-2025,10:56:15:185828,418,23.58,48.59,130946
297,14-08-2025,10:56:16:622828,418,23.57,48.48,131147
298,14-08-2025,10:56:18:052828,418,23.56,48.5,131147
299,14-08-2025,10:56:19:486828,418,23.54,48.47,131450
300,14-08-2025,10:56:20:919828,418,23.52,48.33,131653
301,14-08-2025,10:56:22:353828,418,23.5,48.13,133298
302,14-08-2025,10:56:23:786828,418,23.48,47.97,132265
303,14-08-2025,10:56:25:220828,418,23.45,47.8,132573
304,14-08-2025,10:56:26:653828,418,23.43,47.66,132987
305,14-08-2025,10:56:28:087828,418,23.42,47.59,132573
306,14-08-2025,10:56:29:316828,418,23.41,47.52,136278
307,14-08-2025,10:56:30:757828,418,23.4,47.47,133507
308,14-08-2025,10:56:32:183828,418,23.39,47.48,132676
309,14-08-2025,10:56:33:618828,418,23.37,47.45,133194
310,14-08-2025,10:56:35:050828,418,23.36,47.43,133194
311,14-08-2025,10:56:36:484828,418,23.35,47.54,132368
312,14-08-2025,10:56:37:917828,418,23.35,47.69,132060
313,14-08-2025,10:56:39:351828,418,23.34,47.74,132265
314,14-08-2025,10:56:40:784828,418,23.34,47.83,131046
315,14-08-2025,10:56:42:219828,418,23.34,47.88,132470
316,14-08-2025,10:56:43:654828,418,23.33,47.84,133090
317,14-08-2025,10:56:45:086828,418,23.32,47.74,133298
318,14-08-2025,10:56:46:519828,418,23.31,47.62,132780
319,14-08-2025,10:56:47:953828,418,23.3,47.56,132987
320,14-08-2025,10:56:49:386828,418,23.29,47.66,133194
321,14-08-2025,10:56:50:615828,418,23.3,47.67,136061
322,14-08-2025,10:56:52:049828,418,23.28,47.54,134136
323,14-08-2025,10:56:53:484828,418,23.27,47.38,134453
324,14-08-2025,10:56:54:923828,418,23.25,47.29,133298
325,14-08-2025,10:56:56:147828,418,23.24,47.21,137597
326,14-08-2025,10:56:57:375828,418,23.24,47.11,137819
327,14-08-2025,10:56:58:807828,418,23.22,47.02,136061
328,14-08-2025,10:57:00:241828,418,23.2,46.93,135306
329,14-08-2025,10:57:01:675828,418,23.18,46.87,135199
330,14-08-2025,10:57:02:903828,418,23.16,46.83,138042
331,14-08-2025,10:57:04:337828,418,23.14,46.77,136715
332,14-08-2025,10:57:05:771828,418,23.1,46.68,136606
333,14-08-2025,10:57:07:409828,418,23.06,46.55,132883
334,14-08-2025,10:57:08:845828,418,23.04,46.47,134772
335,14-08-2025,10:57:10:278828,418,23.02,46.42,134985
336,14-08-2025,10:57:11:713828,418,23,46.42,134347
337,14-08-2025,10:57:13:146828,418,22.99,46.45,134136
338,14-08-2025,10:57:14:577828,418,22.98,46.53,133926
339,14-08-2025,10:57:16:010828,418,22.97,46.7,134559
340,14-08-2025,10:57:17:444828,418,22.97,46.85,133716
341,14-08-2025,10:57:18:877828,418,22.96,47,134136
342,14-08-2025,10:57:20:311828,418,22.96,47.09,133926
343,14-08-2025,10:57:21:541828,418,22.96,47.1,136935
344,14-08-2025,10:57:22:769828,418,22.97,47.04,138603
345,14-08-2025,10:57:23:999828,418,22.98,47.01,139395
346,14-08-2025,10:57:25:842828,418,22.95,46.98,132676
347,14-08-2025,10:57:27:274828,418,22.94,46.99,133402
348,14-08-2025,10:57:28:712828,418,22.93,46.96,133926
349,14-08-2025,10:57:29:937828,418,22.94,46.94,138266
350,14-08-2025,10:57:31:374828,418,22.93,46.92,136715
351,14-08-2025,10:57:32:599828,418,22.94,46.87,139281
352,14-08-2025,10:57:34:035828,418,22.93,46.89,136935
353,14-08-2025,10:57:35:466828,418,22.92,46.94,135629
354,14-08-2025,10:57:36:700828,418,22.93,46.93,137931
355,14-08-2025,10:57:38:129828,418,22.92,46.94,137155
356,14-08-2025,10:57:39:563828,418,22.91,46.92,136606
357,14-08-2025,10:57:40:996828,418,22.9,46.91,135306
358,14-08-2025,10:57:42:225828,418,22.91,46.87,138715
359,14-08-2025,10:57:43:658828,418,22.89,46.77,137265
360,14-08-2025,10:57:45:094828,418,22.87,46.6,137155
361,14-08-2025,10:57:46:528828,418,22.86,46.46,136715
362,14-08-2025,10:57:47:959828,418,22.83,46.38,136935
363,14-08-2025,10:57:49:393828,418,22.81,46.28,136935
364,14-08-2025,10:57:50:829828,418,22.78,46.15,137044
365,14-08-2025,10:57:52:260828,418,22.76,46.04,136715
366,14-08-2025,10:57:53:693828,418,22.74,45.9,137375
367,14-08-2025,10:57:55:127828,418,22.72,45.79,137708
368,14-08-2025,10:57:56:562828,418,22.7,45.71,136825
369,14-08-2025,10:57:57:994828,418,22.69,45.64,137931
370,14-08-2025,10:57:59:428828,418,22.68,45.61,137486
371,14-08-2025,10:58:00:862828,418,22.67,45.59,137597
372,14-08-2025,10:58:02:298828,418,22.66,45.59,136606
373,14-08-2025,10:58:03:730828,418,22.66,45.73,136061
374,14-08-2025,10:58:05:162828,418,22.66,45.89,136278
375,14-08-2025,10:58:06:596828,418,22.66,46.04,135199
376,14-08-2025,10:58:09:259832,418,22.63,46.28,121528
377,14-08-2025,10:58:10:487828,418,22.65,46.43,129850
378,14-08-2025,10:58:11:920828,418,22.65,46.61,131653
379,14-08-2025,10:58:13:354828,418,22.66,46.84,132470
380,14-08-2025,10:58:14:789828,418,22.66,46.96,133507
381,14-08-2025,10:58:16:221828,418,22.65,46.9,134985
382,14-08-2025,10:58:17:655828,418,22.65,46.71,135845
383,14-08-2025,10:58:19:091828,418,22.64,46.52,135629
384,14-08-2025,10:58:20:319828,418,22.64,46.37,139281
385,14-08-2025,10:58:21:751828,418,22.63,46.17,138941
386,14-08-2025,10:58:23:188828,418,22.62,45.98,136715
387,14-08-2025,10:58:24:413828,418,22.62,45.85,141241
388,14-08-2025,10:58:25:847828,418,22.62,45.78,137819
389,14-08-2025,10:58:27:283828,418,22.61,45.93,136387
390,14-08-2025,10:58:28:723828,418,22.6,46.09,137044
391,14-08-2025,10:58:30:148828,418,22.59,46.12,136825
392,14-08-2025,10:58:31:378828,418,22.59,46.09,140082
393,14-08-2025,10:58:32:810879,418,22.58,46.03,138266
394,14-08-2025,10:58:34:244828,418,22.57,45.97,139281
395,14-08-2025,10:58:35:679828,418,22.56,45.9,137375
396,14-08-2025,10:58:37:115840,418,22.55,45.91,137155
397,14-08-2025,10:58:38:546828,418,22.55,45.96,137155
398,14-08-2025,10:58:39:981828,418,22.54,46.09,136935
399,14-08-2025,10:58:41:414828,418,22.54,46.22,135845
400,14-08-2025,10:58:42:846828,418,22.54,46.41,135629
401,14-08-2025,10:58:44:279828,418,22.54,46.51,136061
402,14-08-2025,10:58:45:717828,418,22.54,46.52,137155
403,14-08-2025,10:58:47:353828,418,22.54,46.5,133090
404,14-08-2025,10:58:48:785828,418,22.54,46.59,134559
405,14-08-2025,10:58:50:017828,418,22.56,46.67,137044
406,14-08-2025,10:58:51:447828,418,22.56,46.73,137708
407,14-08-2025,10:58:52:882828,418,22.56,46.76,136715
408,14-08-2025,10:58:54:521828,418,22.55,46.76,133926
409,14-08-2025,10:58:55:953828,418,22.54,46.76,134665
410,14-08-2025,10:58:57:388828,418,22.54,46.81,134347
411,14-08-2025,10:58:58:822828,418,22.55,46.85,135521
412,14-08-2025,10:59:00:253828,418,22.54,46.84,136061
413,14-08-2025,10:59:01:484828,418,22.55,46.7,140312
414,14-08-2025,10:59:02:917828,418,22.54,46.52,137819
415,14-08-2025,10:59:04:146828,418,22.55,46.37,141241
416,14-08-2025,10:59:05:374828,418,22.55,46.21,142658
417,14-08-2025,10:59:06:807828,418,22.53,46,140312
418,14-08-2025,10:59:08:036828,418,22.52,45.85,143377
419,14-08-2025,10:59:09:469828,418,22.51,45.7,139509
420,14-08-2025,10:59:10:903828,418,22.49,45.63,139852
421,14-08-2025,10:59:12:335828,418,22.47,45.59,139509
422,14-08-2025,10:59:13:772828,418,22.44,45.52,138715
423,14-08-2025,10:59:15:204828,418,22.41,45.42,140312
424,14-08-2025,10:59:16:637828,418,22.38,45.34,139395
425,14-08-2025,10:59:18:071828,418,22.36,45.24,140543
426,14-08-2025,10:59:19:505828,418,22.34,45.14,140082
427,14-08-2025,10:59:20:940828,418,22.33,45.16,140312
428,14-08-2025,10:59:22:375828,418,22.32,45.24,137375
429,14-08-2025,10:59:23:809828,418,22.31,45.41,138941
430,14-08-2025,10:59:25:446828,418,22.29,45.58,135845
431,14-08-2025,10:59:26:881828,418,22.28,45.69,137155
432,14-08-2025,10:59:28:311828,418,22.27,45.73,138828
433,14-08-2025,10:59:29:747828,418,22.27,45.74,138828
434,14-08-2025,10:59:31:180828,418,22.26,45.77,139168
435,14-08-2025,10:59:32:618828,418,22.26,45.79,138490
436,14-08-2025,10:59:34:045828,418,22.26,45.8,137931
437,14-08-2025,10:59:35:479828,418,22.26,45.8,138266
438,14-08-2025,10:59:36:913828,418,22.26,45.86,138042
439,14-08-2025,10:59:38:348828,418,22.26,45.91,139168
440,14-08-2025,10:59:39:782828,418,22.26,45.91,138154
441,14-08-2025,10:59:41:213828,418,22.27,45.95,138266
442,14-08-2025,10:59:42:647828,418,22.26,45.99,139281
443,14-08-2025,10:59:44:081828,418,22.26,45.95,138154
444,14-08-2025,10:59:45:516828,418,22.25,45.97,138941
445,14-08-2025,10:59:46:948828,418,22.25,46.02,137265
446,14-08-2025,10:59:48:382828,418,22.25,46.15,137819
447,14-08-2025,10:59:49:815828,418,22.25,46.25,138715
448,14-08-2025,10:59:51:249828,418,22.24,46.27,138941
449,14-08-2025,10:59:52:684828,418,22.23,46.2,138715
