SNO,Date,Time,HeaterProfile,BME_Temp,BME_Hum,BME_GasResistance
997,13-08-2025,11:55:37:390474,338,20.4,40.21,74505
998,13-08-2025,11:55:38:821474,338,20.41,40.18,75029
999,13-08-2025,11:55:40:255473,338,20.42,40.13,75694
1000,13-08-2025,11:55:42:713474,338,20.39,40.04,72541
1001,13-08-2025,11:55:44:150474,338,20.39,40,73226
1002,13-08-2025,11:55:45:377474,338,20.41,39.92,74831
1003,13-08-2025,11:55:46:809474,338,20.41,39.83,75427
1004,13-08-2025,11:55:48:447474,338,20.4,39.75,75095
1005,13-08-2025,11:55:49:882474,338,20.4,39.72,75560
1006,13-08-2025,11:55:51:327474,338,20.41,39.67,76032
1007,13-08-2025,11:55:52:856474,338,20.4,39.64,75560
1008,13-08-2025,11:55:54:201474,338,20.41,39.61,76372
1009,13-08-2025,11:56:06:470477,338,20.34,40.15,54619
1010,13-08-2025,11:56:07:905474,338,20.32,40.15,56164
1011,13-08-2025,11:56:09:339474,338,20.32,40.11,58756
1012,13-08-2025,11:56:10:600474,338,20.33,40.04,61910
1013,13-08-2025,11:56:11:823474,338,20.34,39.96,64826
1014,13-08-2025,11:56:13:436475,338,20.32,39.86,66132
1015,13-08-2025,11:56:14:866474,338,20.31,39.79,67922
1016,13-08-2025,11:56:16:302474,338,20.31,39.72,69357
1017,13-08-2025,11:56:17:733474,338,20.3,39.66,70156
1018,13-08-2025,11:56:19:167474,338,20.3,39.6,71091
1019,13-08-2025,11:56:20:626474,338,20.29,39.55,71930
1020,13-08-2025,11:56:22:034474,338,20.29,39.52,72976
1021,13-08-2025,11:56:23:531474,338,20.28,39.5,73038
1022,13-08-2025,11:56:25:312473,338,20.27,39.49,72541
1023,13-08-2025,11:56:26:967474,338,20.25,39.49,72727
1024,13-08-2025,11:56:28:178474,338,20.27,39.5,73924
1025,13-08-2025,11:56:29:638474,338,20.26,39.48,74440
1026,13-08-2025,11:56:31:060474,338,20.26,39.46,74635
1027,13-08-2025,11:56:32:274474,338,20.27,39.46,76032
1028,13-08-2025,11:56:33:942474,338,20.26,39.41,75627
1029,13-08-2025,11:56:35:377474,338,20.24,39.36,76032
1030,13-08-2025,11:56:36:819473,338,20.24,39.29,76304
1031,13-08-2025,11:56:38:215474,338,20.23,39.22,76235
1032,13-08-2025,11:56:39:442474,338,20.24,39.18,77481
1033,13-08-2025,11:56:40:908474,338,20.23,39.11,77271
1034,13-08-2025,11:56:42:309473,338,20.22,39.05,77271
1035,13-08-2025,11:56:43:745473,338,20.21,39.03,77977
1036,13-08-2025,11:56:45:177474,338,20.2,39.01,77481
1037,13-08-2025,11:56:46:610474,338,20.2,39.01,78407
1038,13-08-2025,11:56:48:044474,338,20.19,39.03,77622
1039,13-08-2025,11:56:49:272474,338,20.2,39.05,78407
1040,13-08-2025,11:56:50:731474,338,20.2,39.07,78335
1041,13-08-2025,11:56:52:140474,338,20.2,39.07,78551
1042,13-08-2025,11:56:53:574474,338,20.2,39.07,78335
1043,13-08-2025,11:56:55:018474,338,20.2,39.08,78407
1044,13-08-2025,11:56:56:238474,338,20.21,39.08,79134
1045,13-08-2025,11:56:57:671474,338,20.21,39.05,79134
1046,13-08-2025,11:56:59:718474,338,20.18,38.99,76853
1047,13-08-2025,11:57:01:152474,338,20.18,38.96,77411
1048,13-08-2025,11:57:02:585474,338,20.17,38.9,77622
1049,13-08-2025,11:57:04:018474,338,20.17,38.84,78191
1050,13-08-2025,11:57:05:862474,338,20.14,38.76,76715
1051,13-08-2025,11:57:07:298473,338,20.14,38.71,77271
1052,13-08-2025,11:57:08:754473,338,20.14,38.66,77835
1053,13-08-2025,11:57:10:170474,338,20.14,38.63,78263
1054,13-08-2025,11:57:11:394474,338,20.15,38.62,79134
1055,13-08-2025,11:57:12:825473,338,20.15,38.58,78696
1056,13-08-2025,11:57:14:258474,338,20.14,38.57,79429
1057,13-08-2025,11:57:15:487474,338,20.15,38.53,80025
1058,13-08-2025,11:57:16:954473,338,20.14,38.5,79577
1059,13-08-2025,11:57:18:275474,338,20.14,38.49,79875
1060,13-08-2025,11:57:19:585474,338,20.14,38.46,80326
1061,13-08-2025,11:57:21:017474,338,20.13,38.46,80477
1062,13-08-2025,11:57:22:450473,338,20.12,38.46,80175
1063,13-08-2025,11:57:23:884474,338,20.11,38.47,79875
1064,13-08-2025,11:57:25:345474,338,20.1,38.48,79875
1065,13-08-2025,11:57:26:546474,338,20.11,38.48,80782
1066,13-08-2025,11:57:27:775474,338,20.1,38.44,81789
1067,13-08-2025,11:57:29:016474,338,20.1,38.37,82103
1068,13-08-2025,11:57:30:459474,338,20.09,38.29,81321
1069,13-08-2025,11:57:31:897474,338,20.07,38.23,81244
1070,13-08-2025,11:57:33:520474,338,20.05,38.2,80477
1071,13-08-2025,11:57:34:738474,338,20.05,38.19,81321
1072,13-08-2025,11:57:37:402477,338,20.01,38.17,76372
1073,13-08-2025,11:57:38:836474,338,20,38.2,77693
1074,13-08-2025,11:57:40:063474,338,20,38.2,78842
1075,13-08-2025,11:57:41:292474,338,20.01,38.18,79800
1076,13-08-2025,11:57:42:726474,338,20.01,38.18,79875
1077,13-08-2025,11:57:44:160474,338,20,38.15,80025
1078,13-08-2025,11:57:45:674474,338,19.99,38.15,79800
1079,13-08-2025,11:57:47:026474,338,19.99,38.13,80326
1080,13-08-2025,11:57:48:460474,338,19.99,38.11,80326
1081,13-08-2025,11:57:49:906474,338,19.98,38.12,80175
1082,13-08-2025,11:57:51:344474,338,19.97,38.11,80175
1083,13-08-2025,11:57:52:794474,338,19.96,38.09,80402
1084,13-08-2025,11:57:54:227474,338,19.96,38.08,80477
1085,13-08-2025,11:57:55:665474,338,19.95,38.02,80477
1086,13-08-2025,11:57:57:061474,338,19.95,37.98,80782
1087,13-08-2025,11:57:58:495474,338,19.94,37.93,80706
1088,13-08-2025,11:57:59:928474,338,19.93,37.87,80706
1089,13-08-2025,11:58:01:362474,338,19.93,37.82,80935
1090,13-08-2025,11:58:02:819474,338,19.92,37.76,80706
1091,13-08-2025,11:58:04:231474,338,19.92,37.73,80782
1092,13-08-2025,11:58:05:870474,338,19.9,37.7,80175
1093,13-08-2025,11:58:07:097474,338,19.91,37.69,80782
1094,13-08-2025,11:58:08:530479,338,19.9,37.68,81089
1095,13-08-2025,11:58:09:983474,338,19.9,37.65,80629
1096,13-08-2025,11:58:11:398474,338,19.89,37.65,81399
1097,13-08-2025,11:58:12:831474,338,19.89,37.66,81012
1098,13-08-2025,11:58:14:470474,338,19.88,37.67,80250
1099,13-08-2025,11:58:15:722474,338,19.89,37.7,81244
1100,13-08-2025,11:58:17:060474,338,19.89,37.67,81632
1101,13-08-2025,11:58:18:361474,338,19.9,37.66,82182
1102,13-08-2025,11:58:19:796474,338,19.9,37.63,81710
1103,13-08-2025,11:58:21:228497,338,19.89,37.6,81867
1104,13-08-2025,11:58:22:662474,338,19.89,37.55,81554
1105,13-08-2025,11:58:23:891473,338,19.89,37.52,82580
1106,13-08-2025,11:58:25:446474,338,19.88,37.47,81867
1107,13-08-2025,11:58:26:707474,338,19.89,37.43,82341
1108,13-08-2025,11:58:28:089474,338,19.88,37.38,82500
1109,13-08-2025,11:58:29:522474,338,19.87,37.36,82341
1110,13-08-2025,11:58:30:956474,338,19.86,37.32,82182
1111,13-08-2025,11:58:32:391474,338,19.86,37.29,82103
1112,13-08-2025,11:58:33:824474,338,19.85,37.3,81710
1113,13-08-2025,11:58:35:359474,338,19.84,37.29,81554
1114,13-08-2025,11:58:36:713474,338,19.84,37.31,81476
1115,13-08-2025,11:58:38:135474,338,19.84,37.33,82024
1116,13-08-2025,11:58:41:197486,338,19.79,37.39,76304
1117,13-08-2025,11:58:42:629474,338,19.78,37.42,77271
1118,13-08-2025,11:58:44:063474,338,19.78,37.45,77977
1119,13-08-2025,11:58:45:498474,338,19.77,37.45,78551
1120,13-08-2025,11:58:46:931474,338,19.77,37.45,79577
1121,13-08-2025,11:58:48:399474,338,19.77,37.45,79651
1122,13-08-2025,11:58:49:824474,338,19.78,37.46,79651
1123,13-08-2025,11:58:51:265474,338,19.78,37.48,80025
1124,13-08-2025,11:58:52:705474,338,19.78,37.47,80025
1125,13-08-2025,11:58:54:098474,338,19.78,37.45,80782
1126,13-08-2025,11:58:55:944474,338,19.77,37.42,79134
1127,13-08-2025,11:58:57:385474,338,19.77,37.42,79725
1128,13-08-2025,11:58:58:825474,338,19.77,37.39,80250
1129,13-08-2025,11:59:00:263474,338,19.77,37.37,80100
1130,13-08-2025,11:59:01:481474,338,19.79,37.39,81244
1131,13-08-2025,11:59:03:143474,338,19.78,37.35,80629
1132,13-08-2025,11:59:04:575473,338,19.78,37.38,80629
1133,13-08-2025,11:59:05:977474,338,19.79,37.37,81321
1134,13-08-2025,11:59:07:415474,338,19.79,37.37,81012
1135,13-08-2025,11:59:08:854474,338,19.79,37.36,81089
1136,13-08-2025,11:59:10:293474,338,19.79,37.39,80782
1137,13-08-2025,11:59:11:736474,338,19.79,37.41,80629
1138,13-08-2025,11:59:13:173474,338,19.79,37.41,80782
1139,13-08-2025,11:59:14:393473,338,19.8,37.42,82341
1140,13-08-2025,11:59:15:605474,338,19.82,37.43,82982
1141,13-08-2025,11:59:17:051474,338,19.81,37.4,82580
1142,13-08-2025,11:59:18:485474,338,19.81,37.4,81867
1143,13-08-2025,11:59:19:926474,338,19.81,37.41,82103
1144,13-08-2025,11:59:21:370474,338,19.82,37.43,81867
1145,13-08-2025,11:59:22:770474,338,19.82,37.42,82182
1146,13-08-2025,11:59:24:205474,338,19.83,37.46,81632
1147,13-08-2025,11:59:25:637474,338,19.84,37.48,82182
1148,13-08-2025,11:59:27:096474,338,19.84,37.49,81244
1149,13-08-2025,11:59:28:508474,338,19.84,37.5,81476
1150,13-08-2025,11:59:29:947474,338,19.85,37.51,81321
1151,13-08-2025,11:59:31:387474,338,19.85,37.52,81244
1152,13-08-2025,11:59:34:276474,338,19.82,37.58,76372
1153,13-08-2025,11:59:35:673474,338,19.83,37.63,77201
1154,13-08-2025,11:59:37:106474,338,19.83,37.65,77693
1155,13-08-2025,11:59:38:540474,338,19.84,37.65,78842
1156,13-08-2025,11:59:39:975474,338,19.84,37.65,78551
1157,13-08-2025,11:59:41:305473,338,19.86,37.67,79725
1158,13-08-2025,11:59:42:636474,338,19.87,37.67,80629
1159,13-08-2025,11:59:44:073474,338,19.87,37.67,79950
1160,13-08-2025,11:59:45:504474,338,19.88,37.67,80100
1161,13-08-2025,11:59:46:937473,338,19.89,37.69,79950
1162,13-08-2025,11:59:48:783474,338,19.88,37.7,78696
1163,13-08-2025,11:59:50:214474,338,19.88,37.74,79281
1164,13-08-2025,11:59:51:647474,338,19.89,37.78,79577
1165,13-08-2025,11:59:53:081474,338,19.9,37.84,79725
1166,13-08-2025,11:59:54:536474,338,19.9,37.92,79281
1167,13-08-2025,11:59:55:948474,338,19.9,38,80175
1168,13-08-2025,11:59:57:389474,338,19.91,38.06,80326
1169,13-08-2025,11:59:58:827474,338,19.92,38.12,80175
1170,13-08-2025,12:00:00:045473,338,19.94,38.17,80629
1171,13-08-2025,12:00:01:906474,338,19.93,38.21,79134
1172,13-08-2025,12:00:03:331474,338,19.94,38.25,79577
1173,13-08-2025,12:00:04:755474,338,19.95,38.28,79725
1174,13-08-2025,12:00:06:394474,338,19.95,38.3,78479
1175,13-08-2025,12:00:07:855474,338,19.97,38.31,78769
1176,13-08-2025,12:00:09:295474,338,19.99,38.33,78696
1177,13-08-2025,12:00:10:694474,338,20.01,38.33,79281
1178,13-08-2025,12:00:12:129474,338,20.02,38.35,79651
1179,13-08-2025,12:00:13:561474,338,20.04,38.35,79134
1180,13-08-2025,12:00:15:057474,338,20.05,38.41,79061
1181,13-08-2025,12:00:16:428474,338,20.07,38.5,79577
1182,13-08-2025,12:00:17:864474,338,20.08,38.58,79281
1183,13-08-2025,12:00:19:295474,338,20.09,38.69,79207
1184,13-08-2025,12:00:20:729474,338,20.1,38.77,78987
1185,13-08-2025,12:00:22:162474,338,20.1,38.86,79061
1186,13-08-2025,12:00:23:391474,338,20.12,38.94,80025
1187,13-08-2025,12:00:26:876474,338,20.09,39.24,73038
1188,13-08-2025,12:00:28:313474,338,20.1,39.36,73542
1189,13-08-2025,12:00:29:750474,338,20.11,39.44,74570
1190,13-08-2025,12:00:31:189474,338,20.12,39.48,75095
1191,13-08-2025,12:00:32:629474,338,20.13,39.52,75493
1192,13-08-2025,12:00:34:266474,338,20.13,39.55,75095
1193,13-08-2025,12:00:35:688474,338,20.14,39.59,76167
1194,13-08-2025,12:00:38:343477,338,20.13,39.64,72418
1195,13-08-2025,12:00:39:593474,338,20.14,39.71,73669
1196,13-08-2025,12:00:40:799474,338,20.17,39.74,75762
1197,13-08-2025,12:00:42:235474,338,20.18,39.78,75896
1198,13-08-2025,12:00:43:668474,338,20.19,39.85,75829
1199,13-08-2025,12:00:45:100474,338,20.19,39.92,76304
1200,13-08-2025,12:00:46:551474,338,20.2,40.01,76167
1201,13-08-2025,12:00:47:973474,338,20.21,40.08,76304
1202,13-08-2025,12:00:49:423474,338,20.21,40.13,76715
1203,13-08-2025,12:00:50:846474,338,20.22,40.19,76440
1204,13-08-2025,12:00:52:097474,338,20.24,40.23,77552
1205,13-08-2025,12:00:53:528474,338,20.24,40.26,77201
1206,13-08-2025,12:00:54:933474,338,20.25,40.3,77764
1207,13-08-2025,12:00:56:370474,338,20.25,40.31,77693
1208,13-08-2025,12:00:57:798474,338,20.26,40.31,77552
1209,13-08-2025,12:00:59:233474,338,20.26,40.34,77411
1210,13-08-2025,12:01:00:687474,338,20.27,40.36,77131
1211,13-08-2025,12:01:01:899474,338,20.28,40.36,78048
1212,13-08-2025,12:01:03:338474,338,20.29,40.36,78048
1213,13-08-2025,12:01:04:763474,338,20.29,40.36,77977
1214,13-08-2025,12:01:07:046474,338,20.27,40.4,75227
1215,13-08-2025,12:01:08:670474,338,20.27,40.47,74375
1216,13-08-2025,12:01:10:108474,338,20.28,40.51,74963
1217,13-08-2025,12:01:11:318474,338,20.3,40.57,75829
1218,13-08-2025,12:01:12:748474,338,20.31,40.66,75762
1219,13-08-2025,12:01:14:796474,338,20.3,40.83,74052
1220,13-08-2025,12:01:16:239474,338,20.3,40.97,74181
1221,13-08-2025,12:01:17:483474,338,20.32,41.06,75694
1222,13-08-2025,12:01:18:920474,338,20.33,41.11,75762
1223,13-08-2025,12:01:20:223474,338,20.35,41.14,76577
1224,13-08-2025,12:01:21:657474,338,20.36,41.14,76577
1225,13-08-2025,12:01:23:092474,338,20.37,41.14,76577
1226,13-08-2025,12:01:24:730474,338,20.37,41.12,75627
1227,13-08-2025,12:01:26:162474,338,20.38,41.14,75360
1228,13-08-2025,12:01:27:414474,338,20.4,41.14,76646
1229,13-08-2025,12:01:28:944474,338,20.41,41.12,76646
1230,13-08-2025,12:01:30:259547,338,20.43,41.12,77131
1231,13-08-2025,12:01:31:511550,338,20.45,41.09,77131
1232,13-08-2025,12:01:32:724474,338,20.47,41.05,77693
1233,13-08-2025,12:01:41:368474,338,20.43,41.85,59911
1234,13-08-2025,12:01:42:760474,338,20.43,41.98,60850
1235,13-08-2025,12:01:44:199474,338,20.43,42.05,62914
1236,13-08-2025,12:01:45:618474,338,20.44,42.08,65024
1237,13-08-2025,12:01:47:053474,338,20.44,42.1,66132
1238,13-08-2025,12:01:48:487474,338,20.45,42.12,67922
1239,13-08-2025,12:01:49:927474,338,20.46,42.12,68522
1240,13-08-2025,12:01:51:148474,338,20.49,42.1,70271
1241,13-08-2025,12:01:52:582474,338,20.5,42.05,71448
1242,13-08-2025,12:01:53:834474,338,20.51,42.04,71809
1243,13-08-2025,12:01:55:058474,338,20.53,42.04,73226
1244,13-08-2025,12:01:56:505474,338,20.53,42.04,73415
1245,13-08-2025,12:01:57:938474,338,20.54,42.05,73289
1246,13-08-2025,12:01:59:340474,338,20.54,42.06,73542
1247,13-08-2025,12:02:00:569474,338,20.56,42.08,74766
1248,13-08-2025,12:02:02:026474,338,20.55,42.09,74310
1249,13-08-2025,12:02:03:436474,338,20.55,42.09,74570
1250,13-08-2025,12:02:04:870474,338,20.55,42.1,74310
1251,13-08-2025,12:02:06:099474,338,20.56,42.11,75029
1252,13-08-2025,12:02:07:557474,338,20.56,42.09,75360
1253,13-08-2025,12:02:08:995474,338,20.56,42.1,74831
1254,13-08-2025,12:02:10:408474,338,20.56,42.09,75360
1255,13-08-2025,12:02:12:879474,338,20.53,42.1,71869
1256,13-08-2025,12:02:14:291474,338,20.53,42.14,72112
1257,13-08-2025,12:02:15:542474,338,20.54,42.14,73289
1258,13-08-2025,12:02:16:748474,338,20.56,42.14,74700
1259,13-08-2025,12:02:18:183474,338,20.56,42.12,74310
1260,13-08-2025,12:02:19:616474,338,20.56,42.12,74635
1261,13-08-2025,12:02:21:049474,338,20.56,42.1,74310
1262,13-08-2025,12:02:22:483474,338,20.56,42.1,74570
1263,13-08-2025,12:02:23:918474,338,20.56,42.1,74570
1264,13-08-2025,12:02:25:350474,338,20.56,42.11,74700
1265,13-08-2025,12:02:27:008474,338,20.54,42.1,73924
1266,13-08-2025,12:02:28:447474,338,20.54,42.12,73732
1267,13-08-2025,12:02:29:885474,338,20.54,42.11,73796
1268,13-08-2025,12:02:33:337474,338,20.5,42.14,68522
1269,13-08-2025,12:02:34:794474,338,20.49,42.18,69077
1270,13-08-2025,12:02:36:204474,338,20.49,42.17,69926
1271,13-08-2025,12:02:37:537474,338,20.5,42.15,71448
1272,13-08-2025,12:02:38:887473,338,20.51,42.11,72234
1273,13-08-2025,12:02:40:207473,338,20.53,42.08,73163
1274,13-08-2025,12:02:41:578474,338,20.53,42.06,73860
1275,13-08-2025,12:02:42:758474,338,20.55,42.04,74963
1276,13-08-2025,12:02:44:192474,338,20.55,42.01,74700
1277,13-08-2025,12:02:45:421474,338,20.56,41.99,75360
1278,13-08-2025,12:02:50:135474,338,20.51,42.14,65826
1279,13-08-2025,12:02:52:402474,338,20.48,42.23,64240
1280,13-08-2025,12:02:53:817474,338,20.48,42.22,65775
1281,13-08-2025,12:02:55:273473,338,20.49,42.18,67279
1282,13-08-2025,12:02:57:127473,338,20.47,42.1,67492
1283,13-08-2025,12:02:58:564474,338,20.47,42.07,68687
1284,13-08-2025,12:02:59:965474,338,20.47,42.03,69470
1285,13-08-2025,12:03:01:395473,338,20.47,41.97,70796
1286,13-08-2025,12:03:02:828474,338,20.47,41.91,71388
1287,13-08-2025,12:03:04:060474,338,20.48,41.88,72295
1288,13-08-2025,12:03:06:126474,338,20.45,41.82,70737
1289,13-08-2025,12:03:07:546474,338,20.45,41.82,71809
1290,13-08-2025,12:03:08:974474,338,20.45,41.79,71688
1291,13-08-2025,12:03:10:418473,338,20.45,41.77,71930
1292,13-08-2025,12:03:11:635474,338,20.46,41.77,73415
1293,13-08-2025,12:03:13:112474,338,20.46,41.74,73352
1294,13-08-2025,12:03:14:502473,338,20.46,41.73,73924
1295,13-08-2025,12:03:16:448474,338,20.45,41.72,72173
1296,13-08-2025,12:03:17:793474,338,20.45,41.73,72913
1297,13-08-2025,12:03:19:241474,338,20.45,41.74,73163
1298,13-08-2025,12:03:20:763474,338,20.44,41.74,73478
1299,13-08-2025,12:03:22:080474,338,20.45,41.76,73669
1300,13-08-2025,12:03:23:513474,338,20.45,41.73,73732
1301,13-08-2025,12:03:25:000474,338,20.45,41.7,74310
1302,13-08-2025,12:03:26:182474,338,20.46,41.66,74963
1303,13-08-2025,12:03:27:455474,338,20.46,41.59,76167
1304,13-08-2025,12:03:28:841532,338,20.46,41.53,76304
1305,13-08-2025,12:03:30:272474,338,20.45,41.47,76167
1306,13-08-2025,12:03:31:705474,338,20.45,41.42,75896
1307,13-08-2025,12:03:33:139474,338,20.44,41.41,75627
1308,13-08-2025,12:03:34:777474,338,20.42,41.39,74963
1309,13-08-2025,12:03:36:006474,338,20.43,41.39,76032
1310,13-08-2025,12:03:38:466477,338,20.4,41.4,72418
1311,13-08-2025,12:03:39:898474,338,20.39,41.47,72976
1312,13-08-2025,12:03:41:131473,338,20.4,41.47,73669
1313,13-08-2025,12:03:42:355474,338,20.42,41.46,75029
1314,13-08-2025,12:03:43:788474,338,20.42,41.45,75294
1315,13-08-2025,12:03:45:222474,338,20.42,41.46,75360
1316,13-08-2025,12:03:46:656474,338,20.42,41.45,74963
1317,13-08-2025,12:03:49:954474,338,20.38,41.48,69697
1318,13-08-2025,12:03:51:161474,338,20.38,41.47,71329
1319,13-08-2025,12:03:52:598474,338,20.38,41.41,71748
1320,13-08-2025,12:03:54:030474,338,20.38,41.34,72295
1321,13-08-2025,12:03:55:462474,338,20.38,41.28,73289
1322,13-08-2025,12:03:56:896474,338,20.38,41.21,73796
1323,13-08-2025,12:03:58:330474,338,20.38,41.14,73988
1324,13-08-2025,12:03:59:786474,338,20.37,41.04,74440
1325,13-08-2025,12:04:01:035473,338,20.38,40.99,75294
1326,13-08-2025,12:04:02:426474,338,20.37,40.91,75227
1327,13-08-2025,12:04:03:675474,338,20.38,40.86,76235
1328,13-08-2025,12:04:05:738474,338,20.35,40.83,73924
1329,13-08-2025,12:04:07:138474,338,20.34,40.85,74440
1330,13-08-2025,12:04:08:569474,338,20.34,40.85,74440
1331,13-08-2025,12:04:10:003474,338,20.33,40.89,75294
1332,13-08-2025,12:04:11:437474,338,20.32,40.88,74963
1333,13-08-2025,12:04:12:870474,338,20.32,40.88,75294
1334,13-08-2025,12:04:15:943474,338,20.27,40.95,70041
1335,13-08-2025,12:04:17:376474,338,20.26,40.97,71269
1336,13-08-2025,12:04:18:833474,338,20.25,40.91,72051
1337,13-08-2025,12:04:20:243474,338,20.24,40.85,72789
1338,13-08-2025,12:04:21:484473,338,20.25,40.8,74310
1339,13-08-2025,12:04:22:907474,338,20.24,40.7,74375
1340,13-08-2025,12:04:24:339474,338,20.23,40.63,75029
1341,13-08-2025,12:04:25:772474,338,20.23,40.57,75095
1342,13-08-2025,12:04:27:015474,338,20.23,40.54,76304
1343,13-08-2025,12:04:28:230474,338,20.24,40.49,76992
1344,13-08-2025,12:04:29:664474,338,20.23,40.42,77131
1345,13-08-2025,12:04:31:100474,338,20.22,40.39,76992
1346,13-08-2025,12:04:32:553473,338,20.21,40.38,76853
1347,13-08-2025,12:04:33:766474,338,20.22,40.37,77411
1348,13-08-2025,12:04:34:991474,338,20.23,40.36,77977
1349,13-08-2025,12:04:36:436594,354,20.23,40.32,69470
1350,13-08-2025,12:04:37:856491,354,20.22,40.32,74181
1351,13-08-2025,12:04:39:290474,354,20.21,40.31,77341
1352,13-08-2025,12:04:40:723474,354,20.19,40.32,79725
1353,13-08-2025,12:04:42:428474,354,20.17,40.31,80706
1354,13-08-2025,12:04:43:795474,354,20.17,40.29,82182
1355,13-08-2025,12:04:46:253474,354,20.12,40.23,80100
1356,13-08-2025,12:04:47:703474,354,20.11,40.22,82024
1357,13-08-2025,12:04:49:122473,354,20.1,40.18,84044
1358,13-08-2025,12:04:50:555474,354,20.09,40.13,84796
1359,13-08-2025,12:04:51:990474,354,20.09,40.08,86428
1360,13-08-2025,12:04:53:422474,354,20.08,40.07,87223
1361,13-08-2025,12:04:54:854474,354,20.07,40.03,88033
1362,13-08-2025,12:04:56:296474,354,20.06,40.03,88673
1363,13-08-2025,12:04:57:746474,354,20.05,40.02,88950
1364,13-08-2025,12:04:58:968474,354,20.06,40.02,90555
1365,13-08-2025,12:05:00:402474,354,20.05,40,90747
1366,13-08-2025,12:05:01:844474,354,20.04,39.99,90941
1367,13-08-2025,12:05:03:287473,354,20.03,40.01,91723
1368,13-08-2025,12:05:04:691474,354,20.02,40.01,91921
1369,13-08-2025,12:05:06:118474,354,20.01,40.03,91921
1370,13-08-2025,12:05:07:553474,354,20,40.02,93807
1371,13-08-2025,12:05:08:987474,354,19.99,40.04,94273
1372,13-08-2025,12:05:10:420474,354,19.98,40.05,94377
1373,13-08-2025,12:05:11:855474,354,19.98,40.04,94587
1374,13-08-2025,12:05:13:114474,354,19.98,40.01,95916
1375,13-08-2025,12:05:14:335474,354,19.99,39.97,97116
1376,13-08-2025,12:05:15:771474,354,19.98,39.9,96622
1377,13-08-2025,12:05:16:987474,354,19.99,39.85,97616
1378,13-08-2025,12:05:18:426474,354,19.98,39.81,97784
1379,13-08-2025,12:05:19:863474,354,19.97,39.73,97505
1380,13-08-2025,12:05:21:304474,354,19.95,39.68,97227
1381,13-08-2025,12:05:22:708474,354,19.95,39.64,97282
1382,13-08-2025,12:05:25:779474,354,19.9,39.7,88123
1383,13-08-2025,12:05:27:214474,354,19.89,39.78,89793
1384,13-08-2025,12:05:28:646473,354,19.9,39.79,91723
1385,13-08-2025,12:05:30:900474,354,19.87,39.81,88673
1386,13-08-2025,12:05:32:341474,354,19.87,39.84,90363
1387,13-08-2025,12:05:33:766474,354,19.88,39.83,91921
1388,13-08-2025,12:05:35:011474,354,19.9,39.81,95167
1389,13-08-2025,12:05:36:451474,354,19.9,39.78,95916
1390,13-08-2025,12:05:37:896504,354,19.9,39.75,95970
1391,13-08-2025,12:05:39:097474,354,19.92,39.71,97505
1392,13-08-2025,12:05:40:525474,354,19.91,39.6,97728
1393,13-08-2025,12:05:41:958474,354,19.91,39.51,97784
1394,13-08-2025,12:05:44:825474,354,19.86,39.38,90363
1395,13-08-2025,12:05:46:260474,354,19.85,39.37,91428
1396,13-08-2025,12:05:47:695474,354,19.85,39.33,94482
1397,13-08-2025,12:05:49:133474,354,19.84,39.29,94849
1398,13-08-2025,12:05:50:589473,354,19.84,39.26,95970
1399,13-08-2025,12:05:51:790474,354,19.85,39.22,97840
1400,13-08-2025,12:05:53:427474,354,19.84,39.18,96786
1401,13-08-2025,12:05:54:861473,354,19.84,39.15,97172
1402,13-08-2025,12:05:56:295474,354,19.84,39.12,97393
1403,13-08-2025,12:05:57:728474,354,19.84,39.12,97728
1404,13-08-2025,12:05:59:161474,354,19.84,39.11,98065
1405,13-08-2025,12:06:00:400474,354,19.85,39.12,99610
1406,13-08-2025,12:06:01:841474,354,19.84,39.1,98689
1407,13-08-2025,12:06:03:279474,354,19.83,39.09,99147
1408,13-08-2025,12:06:04:692474,354,19.83,39.05,98746
1409,13-08-2025,12:06:06:125474,354,19.82,39.02,99436
1410,13-08-2025,12:06:07:567474,354,19.81,38.97,98746
1411,13-08-2025,12:06:08:995474,354,19.8,38.92,99436
1412,13-08-2025,12:06:10:435474,354,19.79,38.84,99436
1413,13-08-2025,12:06:11:872473,354,19.78,38.79,99205
1414,13-08-2025,12:06:13:312474,354,19.77,38.75,99902
1415,13-08-2025,12:06:14:755474,354,19.77,38.71,100019
1416,13-08-2025,12:06:15:958474,354,19.78,38.67,100966
1417,13-08-2025,12:06:17:185473,354,19.78,38.66,101446
1418,13-08-2025,12:06:18:646474,354,19.77,38.63,101325
1419,13-08-2025,12:06:20:066474,354,19.76,38.62,101085
1420,13-08-2025,12:06:21:505474,354,19.76,38.63,100490
1421,13-08-2025,12:06:22:920473,354,19.75,38.64,100727
1422,13-08-2025,12:06:24:353474,354,19.75,38.65,100727
1423,13-08-2025,12:06:25:786474,354,19.75,38.67,100727
1424,13-08-2025,12:06:27:157474,354,19.75,38.69,100787
1425,13-08-2025,12:06:28:653474,354,19.75,38.7,100727
1426,13-08-2025,12:06:30:093474,354,19.74,38.67,100727
1427,13-08-2025,12:06:31:485474,354,19.74,38.65,100609
1428,13-08-2025,12:06:33:105474,354,19.72,38.6,99436
1429,13-08-2025,12:06:34:504474,354,19.71,38.56,100019
1430,13-08-2025,12:06:35:943474,354,19.71,38.49,100372
1431,13-08-2025,12:06:38:382477,354,19.67,38.43,95326
1432,13-08-2025,12:06:40:439474,354,19.63,38.4,94169
