SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME1_Temp,BME1_Hum,BME1_HeaterRes,SGP40_VOC,VOC,Concentration,Distance
1,13-08-2025,11:51:48:243042,Pre-Puff,322,80,0,24.4,36.14,105982,31226,N/A,N/A,N/A
2,13-08-2025,11:51:49:778844,Pre-Puff,322,81,0,24.33,36.14,107180,31225,N/A,N/A,N/A
3,13-08-2025,11:51:51:215846,Pre-Puff,322,82,0,24.28,36.1,107653,31223,N/A,N/A,N/A
4,13-08-2025,11:51:52:656844,Pre-Puff,322,84,0,24.24,36.08,108130,31220,N/A,N/A,N/A
5,13-08-2025,11:51:53:965845,Pre-Puff,322,81,0,24.2,36.07,109098,31217,N/A,N/A,N/A
6,13-08-2025,11:51:55:502845,Pre-Puff,322,83,0,24.15,36.05,109589,31215,N/A,N/A,N/A
7,13-08-2025,11:51:56:934846,Pre-Puff,322,81,0,24.1,36.08,109942,31215,N/A,N/A,N/A
8,13-08-2025,11:51:58:368845,Pre-Puff,322,82,0,24.06,36.08,110583,31216,N/A,N/A,N/A
9,13-08-2025,11:51:59:802846,Pre-Puff,322,82,0,24.01,36.13,110654,31217,N/A,N/A,N/A
10,13-08-2025,11:52:01:235844,Pre-Puff,322,80,0,23.97,36.16,111668,31216,N/A,N/A,N/A
11,13-08-2025,11:52:02:515845,Pre-Puff,322,82,0,23.93,36.18,112700,31215,N/A,N/A,N/A
12,13-08-2025,11:52:03:899844,Pre-Puff,322,80,0,23.89,36.23,113374,31212,N/A,N/A,N/A
13,13-08-2025,11:52:05:331846,Pre-Puff,322,80,0,23.85,36.24,113224,31213,N/A,N/A,N/A
14,13-08-2025,11:52:06:766844,Pre-Puff,322,82,0,23.81,36.28,113676,31213,N/A,N/A,N/A
15,13-08-2025,11:52:08:200846,Pre-Puff,322,82,0,23.77,36.32,115211,31213,N/A,N/A,N/A
16,13-08-2025,11:52:09:644845,Pre-Puff,322,82,0,23.73,36.37,114438,31215,N/A,N/A,N/A
17,13-08-2025,11:52:11:071846,Pre-Puff,322,81,0,23.69,36.4,114438,31214,N/A,N/A,N/A
18,13-08-2025,11:52:12:509844,Pre-Puff,322,83,0,23.66,36.44,115837,31210,N/A,N/A,N/A
19,13-08-2025,11:52:13:951846,Pre-Puff,322,81,0,23.63,36.47,114746,31211,N/A,N/A,N/A
20,13-08-2025,11:52:15:371845,Pre-Puff,322,82,0,23.6,36.5,115680,31209,N/A,N/A,N/A
21,13-08-2025,11:52:16:810846,Pre-Puff,322,84,0,23.56,36.56,115680,31211,N/A,N/A,N/A
22,13-08-2025,11:52:18:255845,Pre-Puff,322,82,0,23.53,36.59,116231,31211,N/A,N/A,N/A
23,13-08-2025,11:52:19:691846,Pre-Puff,322,83,0,23.5,36.62,116390,31208,N/A,N/A,N/A
24,13-08-2025,11:52:21:123844,Pre-Puff,322,80,0,23.47,36.66,116549,31208,N/A,N/A,N/A
25,13-08-2025,11:52:22:604845,Pre-Puff,322,80,0,23.44,36.72,116231,31209,N/A,N/A,N/A
26,13-08-2025,11:52:23:979844,Pre-Puff,322,81,0,23.41,36.78,116628,31211,N/A,N/A,N/A
27,13-08-2025,11:52:25:473846,Pre-Puff,322,82,0,23.38,36.83,116788,31217,N/A,N/A,N/A
28,13-08-2025,11:52:26:839845,Pre-Puff,322,80,0,23.35,36.89,117189,31220,N/A,N/A,N/A
29,13-08-2025,11:52:28:274846,Pre-Puff,322,81,0,23.32,36.93,116628,31219,N/A,N/A,N/A
30,13-08-2025,11:52:29:923844,Pre-Puff,322,82,0,23.27,37,117108,31223,N/A,N/A,N/A
31,13-08-2025,11:52:31:343845,Pre-Puff,322,80,0,23.24,37.07,116948,31229,N/A,N/A,N/A
32,13-08-2025,11:52:32:777845,Pre-Puff,322,83,0,23.2,37.14,117431,31225,N/A,N/A,N/A
33,13-08-2025,11:52:34:225846,Pre-Puff,322,85,0,23.17,37.2,117108,31225,N/A,N/A,N/A
34,13-08-2025,11:52:35:645845,Pre-Puff,322,81,0,23.13,37.25,117593,31230,N/A,N/A,N/A
35,13-08-2025,11:52:37:283846,Pre-Puff,322,83,0,23.1,37.28,117269,31226,N/A,N/A,N/A
36,13-08-2025,11:52:38:720845,Pre-Puff,322,81,0,23.07,37.35,117350,31228,N/A,N/A,N/A
37,13-08-2025,11:52:40:150846,Pre-Puff,322,82,0,23.04,37.41,117350,31229,N/A,N/A,N/A
38,13-08-2025,11:52:41:584845,Pre-Puff,322,82,0,23.01,37.48,117674,31230,N/A,N/A,N/A
39,13-08-2025,11:52:43:463846,Pre-Puff,322,82,0,22.97,37.55,116390,31228,N/A,N/A,N/A
40,13-08-2025,11:52:45:492845,Pre-Puff,322,84,0,22.93,37.68,115056,31227,N/A,N/A,N/A
41,13-08-2025,11:52:46:909846,Pre-Puff,322,81,0,22.91,37.76,115758,31229,N/A,N/A,N/A
42,13-08-2025,11:52:48:349845,Pre-Puff,322,80,0,22.88,37.78,115523,31231,N/A,N/A,N/A
43,13-08-2025,11:52:49:789846,Pre-Puff,322,82,0,22.87,37.81,116390,31230,N/A,N/A,N/A
44,13-08-2025,11:52:51:248845,Pre-Puff,322,83,0,22.85,37.85,116628,31229,N/A,N/A,N/A
45,13-08-2025,11:52:52:672846,Pre-Puff,322,84,0,22.83,37.87,117028,31226,N/A,N/A,N/A
46,13-08-2025,11:52:54:122844,Pre-Puff,322,80,0,22.81,37.88,116788,31233,N/A,N/A,N/A
47,13-08-2025,11:52:55:512846,Pre-Puff,322,82,0,22.79,37.86,117189,31236,N/A,N/A,N/A
48,13-08-2025,11:52:56:947845,Pre-Puff,322,83,0,22.77,37.89,117593,31237,N/A,N/A,N/A
49,13-08-2025,11:52:58:385846,Pre-Puff,322,84,0,22.75,37.91,117918,31236,N/A,N/A,N/A
50,13-08-2025,11:53:00:050845,Pre-Puff,322,81,0,22.72,37.91,117269,31235,N/A,N/A,N/A
51,13-08-2025,11:53:01:451846,Pre-Puff,322,82,0,22.7,37.94,117512,31235,N/A,N/A,N/A
52,13-08-2025,11:53:02:884844,Pre-Puff,322,85,0,22.68,37.95,118244,31234,N/A,N/A,N/A
53,13-08-2025,11:53:04:319846,Pre-Puff,322,80,0,22.66,37.94,118244,31228,N/A,N/A,N/A
54,13-08-2025,11:53:05:752844,Pre-Puff,322,81,0,22.64,37.96,118244,31228,N/A,N/A,N/A
55,13-08-2025,11:53:07:194845,Pre-Puff,322,83,0,22.62,37.97,118491,31230,N/A,N/A,N/A
56,13-08-2025,11:53:08:630845,Pre-Puff,322,82,0,22.6,37.98,118244,31233,N/A,N/A,N/A
57,13-08-2025,11:53:10:078846,Pre-Puff,322,80,0,22.58,38,119069,31235,N/A,N/A,N/A
58,13-08-2025,11:53:11:510845,Pre-Puff,322,81,0,22.56,38.03,118408,31236,N/A,N/A,N/A
59,13-08-2025,11:53:13:131846,Pre-Puff,322,83,0,22.54,38.06,117918,31239,N/A,N/A,N/A
60,13-08-2025,11:53:14:571845,Pre-Puff,322,80,0,22.53,38.08,119069,31241,N/A,N/A,N/A
61,13-08-2025,11:53:16:011846,Pre-Puff,322,84,0,22.52,38.09,118162,31240,N/A,N/A,N/A
62,13-08-2025,11:53:17:460845,Pre-Puff,322,83,0,22.5,38.1,118244,31237,N/A,N/A,N/A
63,13-08-2025,11:53:18:891846,Pre-Puff,322,83,0,22.5,38.09,119236,31241,N/A,N/A,N/A
64,13-08-2025,11:53:20:512845,Pre-Puff,322,82,0,22.48,38.09,118986,31243,N/A,N/A,N/A
65,13-08-2025,11:53:22:137846,Pre-Puff,322,83,0,22.46,38.06,118738,31242,N/A,N/A,N/A
66,13-08-2025,11:53:23:571844,Pre-Puff,322,80,0,22.45,38.08,118491,31246,N/A,N/A,N/A
67,13-08-2025,11:53:24:824857,Pre-Puff,322,80,0,22.44,38.07,118986,31251,N/A,N/A,N/A
68,13-08-2025,11:53:26:252844,Pre-Puff,322,82,0,22.43,38.02,119152,31247,N/A,N/A,N/A
69,13-08-2025,11:53:27:670845,Pre-Puff,322,82,0,22.41,38.02,119738,31250,N/A,N/A,N/A
70,13-08-2025,11:53:29:100844,Pre-Puff,322,80,0,22.39,38.02,119654,31254,N/A,N/A,N/A
71,13-08-2025,11:53:30:480846,Pre-Puff,322,83,0,22.37,37.99,119906,31251,N/A,N/A,N/A
72,13-08-2025,11:53:32:070844,Pre-Puff,322,81,0,22.35,37.97,120329,31253,N/A,N/A,N/A
73,13-08-2025,11:53:33:607846,Pre-Puff,322,80,0,22.32,37.98,119654,31253,N/A,N/A,N/A
74,13-08-2025,11:53:35:044844,Pre-Puff,322,83,0,22.31,38.01,120159,31253,N/A,N/A,N/A
75,13-08-2025,11:53:36:681846,Pre-Puff,322,82,0,22.29,38.06,119570,31253,N/A,N/A,N/A
76,13-08-2025,11:53:38:112844,Pre-Puff,322,80,0,22.28,38.11,120244,31250,N/A,N/A,N/A
77,13-08-2025,11:53:39:546845,Pre-Puff,322,81,0,22.26,38.11,120498,31250,N/A,N/A,N/A
78,13-08-2025,11:53:40:980844,Pre-Puff,322,81,0,22.25,38.11,119822,31247,N/A,N/A,N/A
79,13-08-2025,11:53:42:619846,Pre-Puff,322,80,0,22.24,38.14,119319,31252,N/A,N/A,N/A
80,13-08-2025,11:53:44:053845,Pre-Puff,322,83,0,22.23,38.14,119990,31254,N/A,N/A,N/A
81,13-08-2025,11:53:45:486846,Pre-Puff,322,82,0,22.22,38.14,119738,31256,N/A,N/A,N/A
82,13-08-2025,11:53:46:924845,Pre-Puff,322,83,0,22.21,38.12,120413,31256,N/A,N/A,N/A
83,13-08-2025,11:53:49:807652,Pre-Puff,322,82,0,22.16,38.09,116948,31259,N/A,N/A,N/A
84,13-08-2025,11:53:51:256843,Pre-Puff,322,82,0,22.14,38.09,117350,31265,N/A,N/A,N/A
85,13-08-2025,11:53:52:688844,Pre-Puff,322,81,0,22.12,38.08,118738,31266,N/A,N/A,N/A
86,13-08-2025,11:53:54:126843,Pre-Puff,322,82,0,22.11,38.05,119236,31272,N/A,N/A,N/A
87,13-08-2025,11:53:55:745845,Pre-Puff,322,82,0,22.09,38.01,118738,31275,N/A,N/A,N/A
88,13-08-2025,11:53:57:185843,Pre-Puff,322,82,0,22.07,37.98,118821,31275,N/A,N/A,N/A
89,13-08-2025,11:53:58:627844,Pre-Puff,322,82,0,22.06,37.97,119236,31275,N/A,N/A,N/A
90,13-08-2025,11:54:00:028843,Pre-Puff,322,84,0,22.05,37.95,119738,31268,N/A,N/A,N/A
91,13-08-2025,11:54:01:461845,Pre-Puff,322,81,0,22.03,37.94,120244,31269,N/A,N/A,N/A
92,13-08-2025,11:54:02:895843,Pre-Puff,322,83,0,22.02,37.96,119906,31271,N/A,N/A,N/A
93,13-08-2025,11:54:04:333844,Pre-Puff,322,82,0,22.01,37.95,120329,31270,N/A,N/A,N/A
94,13-08-2025,11:54:05:763843,Pre-Puff,322,83,0,21.99,37.95,121011,31272,N/A,N/A,N/A
95,13-08-2025,11:54:07:208845,Pre-Puff,322,82,0,21.98,37.93,120498,31275,N/A,N/A,N/A
96,13-08-2025,11:54:08:647843,Pre-Puff,322,83,0,21.97,37.96,121269,31270,N/A,N/A,N/A
97,13-08-2025,11:54:10:269845,Pre-Puff,322,81,0,21.96,37.97,120413,31274,N/A,N/A,N/A
98,13-08-2025,11:54:11:709843,Pre-Puff,322,83,0,21.95,37.99,120754,31275,N/A,N/A,N/A
99,13-08-2025,11:54:13:154844,Pre-Puff,322,81,0,21.94,37.99,121183,31277,N/A,N/A,N/A
100,13-08-2025,11:54:14:590843,Pre-Puff,322,80,0,21.93,37.97,121701,31279,N/A,N/A,N/A
101,13-08-2025,11:54:16:037845,Pre-Puff,322,81,0,21.92,37.93,121615,31276,N/A,N/A,N/A
102,13-08-2025,11:54:17:468843,Pre-Puff,322,83,0,21.91,37.88,122400,31278,N/A,N/A,N/A
103,13-08-2025,11:54:18:910844,Pre-Puff,322,82,0,21.89,37.81,121355,31284,N/A,N/A,N/A
104,13-08-2025,11:54:20:305843,Pre-Puff,322,80,0,21.88,37.77,122576,31287,N/A,N/A,N/A
105,13-08-2025,11:54:21:738844,Pre-Puff,322,82,0,21.87,37.72,122576,31286,N/A,N/A,N/A
106,13-08-2025,11:54:23:172843,Pre-Puff,322,81,0,21.85,37.68,122137,31292,N/A,N/A,N/A
107,13-08-2025,11:54:24:615844,Pre-Puff,322,82,0,21.84,37.66,122664,31293,N/A,N/A,N/A
108,13-08-2025,11:54:27:882926,Pre-Puff,322,80,0,21.8,37.7,119654,31292,N/A,N/A,N/A
109,13-08-2025,11:54:29:316844,Pre-Puff,322,83,0,21.78,37.74,120669,31288,N/A,N/A,N/A
110,13-08-2025,11:54:30:777843,Pre-Puff,322,83,0,21.77,37.74,120159,31284,N/A,N/A,N/A
111,13-08-2025,11:54:32:183844,Pre-Puff,322,82,0,21.77,37.73,121011,31285,N/A,N/A,N/A
112,13-08-2025,11:54:33:641849,Pre-Puff,322,80,0,21.77,37.72,120669,31280,N/A,N/A,N/A
113,13-08-2025,11:54:35:056844,Pre-Puff,322,81,0,21.76,37.73,121269,31280,N/A,N/A,N/A
114,13-08-2025,11:54:36:496843,Pre-Puff,322,83,0,21.76,37.72,121097,31285,N/A,N/A,N/A
115,13-08-2025,11:54:37:933845,Pre-Puff,322,83,0,21.75,37.73,121442,31283,N/A,N/A,N/A
116,13-08-2025,11:54:39:373843,Pre-Puff,322,83,0,21.75,37.74,121615,31281,N/A,N/A,N/A
117,13-08-2025,11:54:40:785844,Pre-Puff,322,82,0,21.74,37.73,122312,31285,N/A,N/A,N/A
118,13-08-2025,11:54:42:220843,Pre-Puff,322,81,0,21.73,37.73,122488,31285,N/A,N/A,N/A
119,13-08-2025,11:54:43:654844,Pre-Puff,322,81,0,21.72,37.67,123195,31295,N/A,N/A,N/A
120,13-08-2025,11:54:46:316846,Pre-Puff,322,82,0,21.68,37.58,120075,31295,N/A,N/A,N/A
121,13-08-2025,11:54:47:954845,Pre-Puff,322,81,0,21.65,37.53,120754,31299,N/A,N/A,N/A
122,13-08-2025,11:54:49:440846,Pre-Puff,322,81,0,21.64,37.51,120498,31306,N/A,N/A,N/A
123,13-08-2025,11:54:50:828846,Pre-Puff,322,80,0,21.62,37.44,121097,31309,N/A,N/A,N/A
124,13-08-2025,11:54:52:255846,Pre-Puff,322,83,0,21.61,37.36,121962,31307,N/A,N/A,N/A
125,13-08-2025,11:54:53:897846,Pre-Puff,322,82,0,21.59,37.32,121528,31307,N/A,N/A,N/A
126,13-08-2025,11:54:55:328846,Pre-Puff,322,80,0,21.58,37.33,121355,31307,N/A,N/A,N/A
127,13-08-2025,11:54:56:762845,Pre-Puff,322,82,0,21.57,37.33,122664,31307,N/A,N/A,N/A
128,13-08-2025,11:54:58:225846,Pre-Puff,322,82,0,21.57,37.35,122576,31307,N/A,N/A,N/A
129,13-08-2025,11:54:59:630846,Pre-Puff,322,80,0,21.56,37.37,123462,31310,N/A,N/A,N/A
130,13-08-2025,11:55:01:062846,Pre-Puff,322,83,0,21.56,37.38,123731,31305,N/A,N/A,N/A
131,13-08-2025,11:55:02:496845,Pre-Puff,322,83,0,21.56,37.38,124181,31300,N/A,N/A,N/A
132,13-08-2025,11:55:03:930846,Pre-Puff,322,81,0,21.55,37.38,123910,31307,N/A,N/A,N/A
133,13-08-2025,11:55:05:364846,Pre-Puff,322,80,0,21.55,37.37,124000,31307,N/A,N/A,N/A
134,13-08-2025,11:55:06:798845,Pre-Puff,322,80,0,21.55,37.36,124000,31312,N/A,N/A,N/A
135,13-08-2025,11:55:08:231846,Pre-Puff,322,83,0,21.55,37.31,124817,31314,N/A,N/A,N/A
136,13-08-2025,11:55:09:664846,Pre-Puff,322,83,0,21.54,37.22,125091,31319,N/A,N/A,N/A
137,13-08-2025,11:55:11:098845,Pre-Puff,322,81,0,21.53,37.15,125091,31318,N/A,N/A,N/A
138,13-08-2025,11:55:12:372846,Pre-Puff,322,80,0,21.53,37.13,125736,31318,N/A,N/A,N/A
139,13-08-2025,11:55:13:770846,Pre-Puff,322,83,0,21.53,37.06,125922,31318,N/A,N/A,N/A
140,13-08-2025,11:55:15:399846,Pre-Puff,322,82,0,21.51,36.98,126201,31319,N/A,N/A,N/A
141,13-08-2025,11:55:16:833846,Pre-Puff,322,80,0,21.5,36.94,126015,31324,N/A,N/A,N/A
142,13-08-2025,11:55:18:294846,Pre-Puff,322,83,0,21.48,36.91,126201,31323,N/A,N/A,N/A
143,13-08-2025,11:55:19:714846,Pre-Puff,322,82,0,21.47,36.94,125551,31319,N/A,N/A,N/A
144,13-08-2025,11:55:21:151846,Pre-Puff,322,82,0,21.45,37.09,125644,31319,N/A,N/A,N/A
145,13-08-2025,11:55:22:980846,Pre-Puff,322,81,0,21.43,37.29,123821,31316,N/A,N/A,N/A
146,13-08-2025,11:55:24:412845,Pre-Puff,322,82,0,21.42,37.46,125091,31315,N/A,N/A,N/A
147,13-08-2025,11:55:25:879846,Pre-Puff,322,80,0,21.41,37.58,125367,31311,N/A,N/A,N/A
148,13-08-2025,11:55:27:279846,Pre-Puff,322,80,0,21.41,37.65,125091,31313,N/A,N/A,N/A
149,13-08-2025,11:55:28:579845,Pre-Puff,322,86,0,21.41,37.68,125644,31312,N/A,N/A,N/A
150,13-08-2025,11:55:30:966846,Pre-Puff,322,83,0,21.39,37.69,123462,31313,N/A,N/A,N/A
151,13-08-2025,11:55:32:399846,Pre-Puff,322,82,0,21.39,37.7,124453,31309,N/A,N/A,N/A
152,13-08-2025,11:55:33:833845,Pre-Puff,322,82,0,21.39,37.68,124543,31309,N/A,N/A,N/A
153,13-08-2025,11:55:35:266846,Pre-Puff,322,82,0,21.39,37.64,124271,31311,N/A,N/A,N/A
154,13-08-2025,11:55:36:906846,Pre-Puff,322,80,0,21.39,37.59,124181,31312,N/A,N/A,N/A
155,13-08-2025,11:55:38:570846,Pre-Puff,322,81,0,21.38,37.51,124181,31314,N/A,N/A,N/A
156,13-08-2025,11:55:39:977846,Pre-Puff,322,82,0,21.38,37.39,125275,31311,N/A,N/A,N/A
157,13-08-2025,11:55:41:332845,Pre-Puff,322,80,0,21.39,37.31,125275,31315,N/A,N/A,N/A
158,13-08-2025,11:55:42:854846,Pre-Puff,322,80,0,21.38,37.25,125736,31314,N/A,N/A,N/A
159,13-08-2025,11:55:44:280846,Pre-Puff,322,81,0,21.38,37.23,125829,31313,N/A,N/A,N/A
160,13-08-2025,11:55:45:712846,Pre-Puff,322,81,0,21.38,37.23,125829,31314,N/A,N/A,N/A
161,13-08-2025,11:55:47:146846,Pre-Puff,322,82,0,21.39,37.24,125736,31312,N/A,N/A,N/A
162,13-08-2025,11:55:48:989846,Pre-Puff,322,82,0,21.38,37.24,125275,31307,N/A,N/A,N/A
163,13-08-2025,11:55:50:429845,Pre-Puff,322,82,0,21.38,37.27,125091,31306,N/A,N/A,N/A
164,13-08-2025,11:55:51:856845,Pre-Puff,322,82,0,21.39,37.27,125367,31299,N/A,N/A,N/A
165,13-08-2025,11:55:53:523846,Pre-Puff,322,83,0,21.39,37.25,125459,31301,N/A,N/A,N/A
166,13-08-2025,11:55:54:928845,Pre-Puff,322,82,0,21.4,37.26,125829,31301,N/A,N/A,N/A
167,13-08-2025,11:55:56:363846,Pre-Puff,322,84,0,21.4,37.18,126764,31304,N/A,N/A,N/A
168,13-08-2025,11:55:58:413846,Pre-Puff,322,81,0,21.39,37.12,124453,31300,N/A,N/A,N/A
169,13-08-2025,11:56:00:048846,Pre-Puff,322,82,0,21.39,37.12,124543,31298,N/A,N/A,N/A
170,13-08-2025,11:56:01:483846,Pre-Puff,322,84,0,21.4,37.12,125091,31296,N/A,N/A,N/A
171,13-08-2025,11:56:02:916846,Pre-Puff,322,80,0,21.41,37.11,125275,31299,N/A,N/A,N/A
172,13-08-2025,11:56:04:366846,Pre-Puff,322,80,0,21.41,37.09,125922,31302,N/A,N/A,N/A
173,13-08-2025,11:56:05:709846,Pre-Puff,322,82,0,21.42,37.09,126388,31312,N/A,N/A,N/A
174,13-08-2025,11:56:07:422846,Pre-Puff,322,83,0,21.41,37.09,125644,31315,N/A,N/A,N/A
175,13-08-2025,11:56:08:856846,Pre-Puff,322,80,0,21.4,37.12,125829,31313,N/A,N/A,N/A
176,13-08-2025,11:56:10:295846,Pre-Puff,322,82,0,21.4,37.13,125551,31311,N/A,N/A,N/A
177,13-08-2025,11:56:11:723846,Pre-Puff,322,81,0,21.4,37.14,126576,31312,N/A,N/A,N/A
178,13-08-2025,11:56:13:072846,Pre-Puff,322,81,0,21.4,37.14,126482,31314,N/A,N/A,N/A
179,13-08-2025,11:56:14:604846,Pre-Puff,322,81,0,21.39,37.12,126201,31313,N/A,N/A,N/A
180,13-08-2025,11:56:16:041860,Pre-Puff,322,84,0,21.39,37.13,126764,31313,N/A,N/A,N/A
181,13-08-2025,11:56:17:480846,Pre-Puff,322,84,0,21.39,37.14,126669,31313,N/A,N/A,N/A
182,13-08-2025,11:56:18:923846,Pre-Puff,322,83,0,21.4,37.13,127426,31308,N/A,N/A,N/A
183,13-08-2025,11:56:20:549846,Pre-Puff,322,81,0,21.39,37.18,126764,31309,N/A,N/A,N/A
184,13-08-2025,11:56:23:813846,Pre-Puff,322,82,0,21.36,37.36,122840,31314,N/A,N/A,N/A
185,13-08-2025,11:56:25:655846,Pre-Puff,322,83,0,21.35,37.37,122664,31315,N/A,N/A,N/A
186,13-08-2025,11:56:27:104846,Pre-Puff,322,80,0,21.36,37.33,123373,31315,N/A,N/A,N/A
187,13-08-2025,11:56:30:583846,Pre-Puff,322,80,0,21.34,37.29,119319,31314,N/A,N/A,N/A
188,13-08-2025,11:56:32:635846,Pre-Puff,322,82,0,21.33,37.24,119738,31314,N/A,N/A,N/A
189,13-08-2025,11:56:34:076846,Pre-Puff,322,80,0,21.33,37.18,119822,31318,N/A,N/A,N/A
190,13-08-2025,11:56:35:514846,Pre-Puff,322,81,0,21.33,37.09,121183,31321,N/A,N/A,N/A
191,13-08-2025,11:56:36:920846,Pre-Puff,322,81,0,21.34,37.02,122224,31325,N/A,N/A,N/A
192,13-08-2025,11:56:38:353846,Pre-Puff,322,80,0,21.33,36.94,122929,31320,N/A,N/A,N/A
193,13-08-2025,11:56:39:783846,Pre-Puff,322,82,0,21.33,36.88,122840,31323,N/A,N/A,N/A
194,13-08-2025,11:56:42:677846,Pre-Puff,322,83,0,21.3,36.83,120413,31324,N/A,N/A,N/A
195,13-08-2025,11:56:44:092845,Pre-Puff,322,80,0,21.29,36.83,121442,31328,N/A,N/A,N/A
196,13-08-2025,11:56:45:518846,Pre-Puff,322,82,0,21.29,36.79,122576,31330,N/A,N/A,N/A
197,13-08-2025,11:56:46:953846,Pre-Puff,322,82,0,21.29,36.77,123195,31330,N/A,N/A,N/A
198,13-08-2025,11:56:49:839846,Pre-Puff,322,80,0,21.27,36.72,121011,31321,N/A,N/A,N/A
199,13-08-2025,11:56:51:279846,Pre-Puff,322,81,0,21.27,36.72,121528,31318,N/A,N/A,N/A
200,13-08-2025,11:56:52:719845,Pre-Puff,322,81,0,21.27,36.71,122576,31320,N/A,N/A,N/A
201,13-08-2025,11:56:54:122846,Pre-Puff,322,80,0,21.28,36.69,122752,31315,N/A,N/A,N/A
202,13-08-2025,11:56:56:169846,Pre-Puff,322,80,0,21.27,36.61,122576,31315,N/A,N/A,N/A
203,13-08-2025,11:56:57:611846,Pre-Puff,322,82,0,21.28,36.59,123106,31319,N/A,N/A,N/A
204,13-08-2025,11:56:59:039846,Pre-Puff,322,82,0,21.28,36.55,123731,31320,N/A,N/A,N/A
205,13-08-2025,11:57:00:470846,Pre-Puff,322,83,0,21.29,36.49,123910,31318,N/A,N/A,N/A
206,13-08-2025,11:57:01:904846,Pre-Puff,322,81,0,21.29,36.41,124725,31320,N/A,N/A,N/A
207,13-08-2025,11:57:03:747846,Pre-Puff,322,83,0,21.29,36.34,123821,31326,N/A,N/A,N/A
208,13-08-2025,11:57:07:246846,Pre-Puff,322,82,0,21.25,36.23,120329,31332,N/A,N/A,N/A
209,13-08-2025,11:57:08:687846,Pre-Puff,322,81,0,21.25,36.18,121355,31331,N/A,N/A,N/A
210,13-08-2025,11:57:10:128846,Pre-Puff,322,80,0,21.25,36.13,122664,31329,N/A,N/A,N/A
211,13-08-2025,11:57:11:529846,Pre-Puff,322,82,0,21.26,36.05,123731,31333,N/A,N/A,N/A
212,13-08-2025,11:57:12:968846,Pre-Puff,322,81,0,21.27,35.98,124091,31329,N/A,N/A,N/A
213,13-08-2025,11:57:14:397846,Pre-Puff,322,83,0,21.27,35.91,124908,31332,N/A,N/A,N/A
214,13-08-2025,11:57:15:831846,Pre-Puff,322,82,0,21.28,35.87,125551,31332,N/A,N/A,N/A
215,13-08-2025,11:57:17:286846,Pre-Puff,322,81,0,21.28,35.85,125091,31328,N/A,N/A,N/A
216,13-08-2025,11:57:18:732846,Pre-Puff,322,82,0,21.29,35.83,126108,31326,N/A,N/A,N/A
217,13-08-2025,11:57:20:154846,Pre-Puff,322,83,0,21.29,35.82,126576,31323,N/A,N/A,N/A
218,13-08-2025,11:57:21:589846,Pre-Puff,322,80,0,21.3,35.85,126482,31323,N/A,N/A,N/A
219,13-08-2025,11:57:23:005846,Pre-Puff,322,82,0,21.3,35.86,126764,31325,N/A,N/A,N/A
220,13-08-2025,11:57:24:459846,Pre-Puff,322,82,0,21.3,35.84,127141,31325,N/A,N/A,N/A
221,13-08-2025,11:57:25:867846,Pre-Puff,322,80,0,21.31,35.8,127617,31325,N/A,N/A,N/A
222,13-08-2025,11:57:27:317846,Pre-Puff,322,84,0,21.31,35.75,128385,31325,N/A,N/A,N/A
223,13-08-2025,11:57:28:742846,Pre-Puff,322,81,0,21.3,35.71,128772,31327,N/A,N/A,N/A
224,13-08-2025,11:57:30:378846,Pre-Puff,322,82,0,21.29,35.69,128578,31330,N/A,N/A,N/A
225,13-08-2025,11:57:32:036846,Pre-Puff,322,81,0,21.28,35.67,128096,31331,N/A,N/A,N/A
226,13-08-2025,11:57:34:285845,Pre-Puff,322,82,0,21.25,35.65,125644,31330,N/A,N/A,N/A
227,13-08-2025,11:57:42:866846,Pre-Puff,322,81,0,21.2,35.96,115367,31332,N/A,N/A,N/A
228,13-08-2025,11:57:44:299846,Pre-Puff,322,81,0,21.18,35.97,116390,31332,N/A,N/A,N/A
229,13-08-2025,11:57:46:981846,Pre-Puff,322,83,0,21.15,35.88,115601,31328,N/A,N/A,N/A
230,13-08-2025,11:57:48:396846,Pre-Puff,322,80,0,21.15,35.85,117189,31327,N/A,N/A,N/A
231,13-08-2025,11:57:49:830846,Pre-Puff,322,82,0,21.16,35.77,118162,31327,N/A,N/A,N/A
232,13-08-2025,11:57:51:265846,Pre-Puff,322,83,0,21.16,35.69,119402,31330,N/A,N/A,N/A
233,13-08-2025,11:57:52:744846,Pre-Puff,322,81,0,21.16,35.58,120669,31333,N/A,N/A,N/A
234,13-08-2025,11:57:54:131846,Pre-Puff,322,81,0,21.17,35.48,122050,31334,N/A,N/A,N/A
235,13-08-2025,11:57:55:585846,Pre-Puff,322,80,0,21.17,35.39,122312,31339,N/A,N/A,N/A
236,13-08-2025,11:57:56:998846,Pre-Puff,322,82,0,21.17,35.33,122929,31340,N/A,N/A,N/A
237,13-08-2025,11:57:58:433846,Pre-Puff,322,81,0,21.17,35.28,123373,31341,N/A,N/A,N/A
238,13-08-2025,11:57:59:871846,Pre-Puff,322,81,0,21.16,35.23,125367,31340,N/A,N/A,N/A
239,13-08-2025,11:58:01:321846,Pre-Puff,322,81,0,21.16,35.22,125551,31342,N/A,N/A,N/A
