SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME1_Temp,BME1_Hum,BME1_HeaterRes,SGP40_VOC,VOC,Concentration,Distance
63,14-08-2025,10:51:03:301960,Pre-Puff,402,70,0,25.92,63.63,96186,30632,N/A,N/A,N/A
64,14-08-2025,10:51:06:165961,Pre-Puff,402,65,0,25.9,63.46,100136,30638,N/A,N/A,N/A
65,14-08-2025,10:51:07:599961,Pre-Puff,402,71,0,25.91,63.31,111741,30640,N/A,N/A,N/A
66,14-08-2025,10:51:09:032961,Pre-Puff,402,74,0,25.92,63.17,118081,30645,N/A,N/A,N/A
67,14-08-2025,10:51:11:086961,Pre-Puff,402,73,0,25.92,63.04,117593,30651,N/A,N/A,N/A
68,14-08-2025,10:51:12:517962,Pre-Puff,402,74,0,25.92,62.87,122312,30656,N/A,N/A,N/A
69,14-08-2025,10:51:13:947961,Pre-Puff,402,71,0,25.92,62.47,126858,30661,N/A,N/A,N/A
70,14-08-2025,10:51:15:386962,Pre-Puff,402,69,0,25.9,61.98,129162,30673,N/A,N/A,N/A
71,14-08-2025,10:51:16:816961,Pre-Puff,402,74,0,25.87,61.41,131248,30689,N/A,N/A,N/A
72,14-08-2025,10:51:18:251962,Pre-Puff,402,70,0,25.84,60.88,133402,30707,N/A,N/A,N/A
73,14-08-2025,10:51:19:682960,Pre-Puff,402,64,0,25.79,60.45,135845,30728,N/A,N/A,N/A
74,14-08-2025,10:51:21:525962,Pre-Puff,402,71,0,25.73,60.06,132163,30744,N/A,N/A,N/A
75,14-08-2025,10:51:30:128961,Pre-Puff,402,72,0,25.61,60.49,99147,30793,N/A,N/A,N/A
76,14-08-2025,10:51:31:563962,Pre-Puff,402,70,0,25.55,60.56,113149,30817,N/A,N/A,N/A
77,14-08-2025,10:51:33:010960,Pre-Puff,402,70,0,25.51,60.56,121528,30831,N/A,N/A,N/A
78,14-08-2025,10:51:34:432962,Pre-Puff,402,69,0,25.49,60.55,126764,30839,N/A,N/A,N/A
79,14-08-2025,10:51:35:862961,Pre-Puff,402,71,0,25.47,60.55,130445,30841,N/A,N/A,N/A
80,14-08-2025,10:51:37:298962,Pre-Puff,402,73,0,25.47,60.56,131958,30846,N/A,N/A,N/A
81,14-08-2025,10:51:40:168960,Pre-Puff,402,69,0,25.44,60.73,123017,30849,N/A,N/A,N/A
82,14-08-2025,10:51:41:598962,Pre-Puff,402,71,0,25.44,60.75,128481,30851,N/A,N/A,N/A
83,14-08-2025,10:51:43:036961,Pre-Puff,402,71,0,25.44,60.73,132573,30851,N/A,N/A,N/A
84,14-08-2025,10:51:44:465962,Pre-Puff,402,71,0,25.45,60.72,135413,30852,N/A,N/A,N/A
85,14-08-2025,10:51:45:899960,Pre-Puff,402,70,0,25.46,60.59,136606,30855,N/A,N/A,N/A
86,14-08-2025,10:51:47:333961,Pre-Puff,402,71,0,25.46,60.34,137708,30856,N/A,N/A,N/A
87,14-08-2025,10:51:49:841959,Pre-Puff,402,74,0,25.44,59.95,129554,30861,N/A,N/A,N/A
88,14-08-2025,10:51:51:224962,Pre-Puff,402,71,0,25.44,59.77,135199,30871,N/A,N/A,N/A
89,14-08-2025,10:51:52:662961,Pre-Puff,402,65,0,25.43,59.51,137931,30882,N/A,N/A,N/A
90,14-08-2025,10:51:54:097962,Pre-Puff,402,71,0,25.42,59.21,140197,30892,N/A,N/A,N/A
91,14-08-2025,10:51:55:525961,Pre-Puff,402,71,0,25.39,58.81,142777,30908,N/A,N/A,N/A
92,14-08-2025,10:51:56:960962,Pre-Puff,402,65,0,25.36,58.38,143377,30925,N/A,N/A,N/A
93,14-08-2025,10:51:58:392961,Pre-Puff,402,74,0,25.31,58.02,144347,30940,N/A,N/A,N/A
94,14-08-2025,10:51:59:826962,Pre-Puff,402,73,0,25.26,57.7,145827,30953,N/A,N/A,N/A
95,14-08-2025,10:52:01:260960,Pre-Puff,402,71,0,25.2,57.43,146077,30975,N/A,N/A,N/A
96,14-08-2025,10:52:02:693962,Pre-Puff,402,71,0,25.14,57.23,147084,30992,N/A,N/A,N/A
97,14-08-2025,10:52:04:127960,Pre-Puff,402,71,0,25.08,57.05,147592,31011,N/A,N/A,N/A
98,14-08-2025,10:52:05:560962,Pre-Puff,402,70,0,25.04,56.96,148233,31027,N/A,N/A,N/A
99,14-08-2025,10:52:06:995961,Pre-Puff,402,71,0,24.99,56.96,149140,31041,N/A,N/A,N/A
100,14-08-2025,10:52:10:272962,Pre-Puff,402,73,0,24.92,57.31,133090,31051,N/A,N/A,N/A
101,14-08-2025,10:52:11:705961,Pre-Puff,402,65,0,24.88,57.43,139054,31057,N/A,N/A,N/A
102,14-08-2025,10:52:13:139962,Pre-Puff,402,71,0,24.86,57.52,142897,31063,N/A,N/A,N/A
103,14-08-2025,10:52:14:573961,Pre-Puff,402,74,0,24.84,57.59,145330,31064,N/A,N/A,N/A
104,14-08-2025,10:52:16:007962,Pre-Puff,402,71,0,24.84,57.7,147338,31066,N/A,N/A,N/A
105,14-08-2025,10:52:23:176960,Pre-Puff,402,74,0,24.79,58.83,111888,31069,N/A,N/A,N/A
106,14-08-2025,10:52:24:608962,Pre-Puff,402,72,0,24.78,58.71,125644,31061,N/A,N/A,N/A
107,14-08-2025,10:52:26:042960,Pre-Puff,402,71,0,24.78,58.47,132987,31061,N/A,N/A,N/A
108,14-08-2025,10:52:29:129962,Pre-Puff,402,73,0,24.75,58.08,125922,31062,N/A,N/A,N/A
109,14-08-2025,10:52:30:548961,Pre-Puff,402,73,0,24.75,57.87,134772,31063,N/A,N/A,N/A
110,14-08-2025,10:52:31:983962,Pre-Puff,402,73,0,24.75,57.71,140659,31061,N/A,N/A,N/A
111,14-08-2025,10:52:33:415960,Pre-Puff,402,70,0,24.75,57.59,142777,31063,N/A,N/A,N/A
112,14-08-2025,10:52:34:850962,Pre-Puff,402,73,0,24.75,57.46,144469,31067,N/A,N/A,N/A
113,14-08-2025,10:52:36:286961,Pre-Puff,402,72,0,24.75,57.35,146202,31073,N/A,N/A,N/A
114,14-08-2025,10:52:43:248962,Pre-Puff,402,74,0,24.63,56.25,115915,31099,N/A,N/A,N/A
115,14-08-2025,10:52:44:682960,Pre-Puff,402,66,0,24.54,56.01,129358,31131,N/A,N/A,N/A
116,14-08-2025,10:52:46:115962,Pre-Puff,402,70,0,24.45,55.68,138378,31153,N/A,N/A,N/A
117,14-08-2025,10:52:47:548961,Pre-Puff,402,69,0,24.37,55.39,145207,31172,N/A,N/A,N/A
118,14-08-2025,10:52:48:981962,Pre-Puff,402,71,0,24.31,55.14,146704,31191,N/A,N/A,N/A
119,14-08-2025,10:52:50:417058,Pre-Puff,402,51,0,24.27,55.03,151928,31206,N/A,N/A,N/A
120,14-08-2025,10:52:53:103962,Pre-Puff,402,74,0,24.2,55.24,139967,31216,N/A,N/A,N/A
121,14-08-2025,10:52:54:511960,Pre-Puff,402,73,0,24.18,55.36,144960,31222,N/A,N/A,N/A
122,14-08-2025,10:52:55:945962,Pre-Puff,402,64,0,24.16,55.43,149401,31220,N/A,N/A,N/A
123,14-08-2025,10:52:57:379960,Pre-Puff,402,71,0,24.15,55.48,153293,31220,N/A,N/A,N/A
124,14-08-2025,10:52:58:813962,Pre-Puff,402,72,0,24.15,55.56,152608,31220,N/A,N/A,N/A
125,14-08-2025,10:53:00:247960,Pre-Puff,402,73,0,24.14,55.65,151793,31218,N/A,N/A,N/A
126,14-08-2025,10:53:06:186962,Pre-Puff,402,71,0,24.11,56.34,123284,31222,N/A,N/A,N/A
127,14-08-2025,10:53:07:620961,Pre-Puff,402,74,0,24.11,56.43,134985,31221,N/A,N/A,N/A
128,14-08-2025,10:53:09:053962,Pre-Puff,402,72,0,24.12,56.42,142897,31220,N/A,N/A,N/A
129,14-08-2025,10:53:10:495961,Pre-Puff,402,71,0,24.13,56.31,144591,31219,N/A,N/A,N/A
130,14-08-2025,10:53:11:922962,Pre-Puff,402,67,0,24.14,56.13,149926,31217,N/A,N/A,N/A
131,14-08-2025,10:53:14:583961,Pre-Puff,402,71,0,24.12,55.79,141007,31213,N/A,N/A,N/A
132,14-08-2025,10:53:16:017962,Pre-Puff,402,71,0,24.12,55.64,145578,31214,N/A,N/A,N/A
133,14-08-2025,10:53:17:450961,Pre-Puff,402,69,0,24.12,55.43,150322,31214,N/A,N/A,N/A
134,14-08-2025,10:53:18:885962,Pre-Puff,402,74,0,24.12,55.27,151121,31220,N/A,N/A,N/A
135,14-08-2025,10:53:20:318961,Pre-Puff,402,74,0,24.11,55.12,155812,31221,N/A,N/A,N/A
136,14-08-2025,10:53:21:751962,Pre-Puff,402,71,0,24.09,54.89,158415,31228,N/A,N/A,N/A
137,14-08-2025,10:53:23:185961,Pre-Puff,402,66,0,24.06,54.52,160652,31240,N/A,N/A,N/A
138,14-08-2025,10:53:24:620962,Pre-Puff,402,71,0,24.01,54.16,161565,31253,N/A,N/A,N/A
139,14-08-2025,10:53:26:054961,Pre-Puff,402,70,0,23.97,53.83,160501,31270,N/A,N/A,N/A
140,14-08-2025,10:53:27:489962,Pre-Puff,402,70,0,23.91,53.54,162025,31285,N/A,N/A,N/A
141,14-08-2025,10:53:28:922961,Pre-Puff,402,69,0,23.85,53.31,163265,31298,N/A,N/A,N/A
142,14-08-2025,10:53:30:354962,Pre-Puff,402,73,0,23.78,53.09,163109,31316,N/A,N/A,N/A
143,14-08-2025,10:53:31:795961,Pre-Puff,402,71,0,23.73,52.97,163265,31336,N/A,N/A,N/A
144,14-08-2025,10:53:33:222962,Pre-Puff,402,71,0,23.69,52.96,163892,31348,N/A,N/A,N/A
145,14-08-2025,10:53:34:655960,Pre-Puff,402,70,0,23.66,53.04,164365,31357,N/A,N/A,N/A
146,14-08-2025,10:53:38:137962,Pre-Puff,402,71,0,23.6,53.56,144103,31363,N/A,N/A,N/A
147,14-08-2025,10:53:39:408961,Pre-Puff,402,70,0,23.59,53.77,152335,31362,N/A,N/A,N/A
148,14-08-2025,10:53:40:800962,Pre-Puff,402,75,0,23.58,53.94,156958,31360,N/A,N/A,N/A
149,14-08-2025,10:53:42:234960,Pre-Puff,402,71,0,23.58,54.09,159451,31357,N/A,N/A,N/A
150,14-08-2025,10:53:43:667962,Pre-Puff,402,71,0,23.58,54.25,160050,31353,N/A,N/A,N/A
151,14-08-2025,10:53:48:792961,Pre-Puff,402,70,0,23.55,54.9,130946,31354,N/A,N/A,N/A
152,14-08-2025,10:53:50:221962,Pre-Puff,402,64,0,23.55,54.89,142777,31351,N/A,N/A,N/A
153,14-08-2025,10:53:53:088961,Pre-Puff,402,71,0,23.53,54.74,137155,31352,N/A,N/A,N/A
154,14-08-2025,10:53:54:522962,Pre-Puff,402,74,0,23.54,54.6,146202,31355,N/A,N/A,N/A
155,14-08-2025,10:53:55:958961,Pre-Puff,402,66,0,23.55,54.4,152064,31355,N/A,N/A,N/A
156,14-08-2025,10:53:57:389962,Pre-Puff,402,68,0,23.56,54.2,155386,31353,N/A,N/A,N/A
157,14-08-2025,10:53:58:823961,Pre-Puff,402,74,0,23.57,54.04,157975,31352,N/A,N/A,N/A
158,14-08-2025,10:54:01:691962,Pre-Puff,402,64,0,23.54,53.89,145207,31352,N/A,N/A,N/A
159,14-08-2025,10:54:03:124961,Pre-Puff,402,74,0,23.53,53.82,152335,31355,N/A,N/A,N/A
160,14-08-2025,10:54:04:559962,Pre-Puff,402,71,0,23.51,53.53,158415,31360,N/A,N/A,N/A
161,14-08-2025,10:54:05:991961,Pre-Puff,402,76,0,23.49,53.21,161412,31372,N/A,N/A,N/A
162,14-08-2025,10:54:09:683962,Pre-Puff,402,73,0,23.4,52.73,142897,31394,N/A,N/A,N/A
163,14-08-2025,10:54:11:111960,Pre-Puff,402,73,0,23.34,52.6,152881,31418,N/A,N/A,N/A
164,14-08-2025,10:54:12:545962,Pre-Puff,402,70,0,23.28,52.45,159154,31435,N/A,N/A,N/A
165,14-08-2025,10:54:13:979961,Pre-Puff,402,71,0,23.23,52.26,162179,31448,N/A,N/A,N/A
166,14-08-2025,10:54:15:412962,Pre-Puff,402,72,0,23.18,52.13,165321,31464,N/A,N/A,N/A
167,14-08-2025,10:54:16:846960,Pre-Puff,402,71,0,23.14,52.07,167429,31476,N/A,N/A,N/A
168,14-08-2025,10:54:18:282962,Pre-Puff,402,71,0,23.11,52.04,167429,31484,N/A,N/A,N/A
169,14-08-2025,10:54:19:716960,Pre-Puff,402,65,0,23.09,52.07,169088,31490,N/A,N/A,N/A
170,14-08-2025,10:54:21:147962,Pre-Puff,402,70,0,23.08,52.12,169592,31495,N/A,N/A,N/A
171,14-08-2025,10:54:22:581961,Pre-Puff,402,74,0,23.07,52.22,169088,31496,N/A,N/A,N/A
172,14-08-2025,10:54:24:220962,Pre-Puff,402,65,0,23.05,52.36,165803,31496,N/A,N/A,N/A
173,14-08-2025,10:54:25:658961,Pre-Puff,402,71,0,23.05,52.48,168921,31494,N/A,N/A,N/A
174,14-08-2025,10:54:34:256962,Pre-Puff,402,71,0,23,53.23,121875,31492,N/A,N/A,N/A
175,14-08-2025,10:54:35:690961,Pre-Puff,402,66,0,22.99,53.19,137265,31493,N/A,N/A,N/A
176,14-08-2025,10:54:37:122962,Pre-Puff,402,71,0,22.99,53.03,148233,31489,N/A,N/A,N/A
177,14-08-2025,10:54:38:558961,Pre-Puff,402,73,0,22.99,52.87,155104,31492,N/A,N/A,N/A
178,14-08-2025,10:54:39:991962,Pre-Puff,402,69,0,22.99,52.74,159750,31491,N/A,N/A,N/A
179,14-08-2025,10:54:41:423961,Pre-Puff,402,72,0,23,52.63,161412,31492,N/A,N/A,N/A
180,14-08-2025,10:54:42:859962,Pre-Puff,402,71,0,23,52.51,164842,31494,N/A,N/A,N/A
181,14-08-2025,10:54:44:297961,Pre-Puff,402,74,0,22.99,52.37,166449,31491,N/A,N/A,N/A
182,14-08-2025,10:54:45:728962,Pre-Puff,402,68,0,22.98,52.17,168421,31490,N/A,N/A,N/A
183,14-08-2025,10:54:47:159960,Pre-Puff,402,72,0,22.96,51.99,170439,31494,N/A,N/A,N/A
184,14-08-2025,10:54:49:616958,Pre-Puff,402,72,0,22.9,51.64,160200,31503,N/A,N/A,N/A
185,14-08-2025,10:54:51:258962,Pre-Puff,402,74,0,22.85,51.42,163735,31516,N/A,N/A,N/A
186,14-08-2025,10:54:52:699961,Pre-Puff,402,71,0,22.8,51.16,168587,31532,N/A,N/A,N/A
187,14-08-2025,10:54:54:123962,Pre-Puff,402,73,0,22.74,50.92,171294,31551,N/A,N/A,N/A
188,14-08-2025,10:54:55:556960,Pre-Puff,402,71,0,22.67,50.7,174982,31567,N/A,N/A,N/A
189,14-08-2025,10:54:56:990962,Pre-Puff,402,71,0,22.6,50.5,175522,31582,N/A,N/A,N/A
190,14-08-2025,10:54:58:427100,Pre-Puff,402,64,0,22.54,50.38,176247,31602,N/A,N/A,N/A
191,14-08-2025,10:54:59:857962,Pre-Puff,402,73,0,22.48,50.33,178459,31621,N/A,N/A,N/A
192,14-08-2025,10:55:01:293961,Pre-Puff,402,71,0,22.42,50.28,177346,31630,N/A,N/A,N/A
193,14-08-2025,10:55:02:728077,Pre-Puff,402,65,0,22.37,50.31,178459,31638,N/A,N/A,N/A
194,14-08-2025,10:55:04:163961,Pre-Puff,402,71,0,22.34,50.43,177716,31648,N/A,N/A,N/A
195,14-08-2025,10:55:05:594962,Pre-Puff,402,70,0,22.32,50.6,177716,31651,N/A,N/A,N/A
196,14-08-2025,10:55:09:281960,Pre-Puff,402,73,0,22.26,51.43,154124,31648,N/A,N/A,N/A
197,14-08-2025,10:55:10:718962,Pre-Puff,402,67,0,22.25,51.77,162642,31640,N/A,N/A,N/A
198,14-08-2025,10:55:12:153960,Pre-Puff,402,71,0,22.25,52.04,167758,31638,N/A,N/A,N/A
199,14-08-2025,10:55:13:580962,Pre-Puff,402,70,0,22.25,52.26,171123,31633,N/A,N/A,N/A
200,14-08-2025,10:55:15:014961,Pre-Puff,402,71,0,22.26,52.45,173031,31624,N/A,N/A,N/A
201,14-08-2025,10:55:16:451962,Pre-Puff,402,71,0,22.27,52.57,173031,31618,N/A,N/A,N/A
202,14-08-2025,10:55:22:388960,Pre-Puff,402,71,0,22.24,53.35,137486,31613,N/A,N/A,N/A
203,14-08-2025,10:55:23:821962,Pre-Puff,402,70,0,22.25,53.37,149926,31604,N/A,N/A,N/A
204,14-08-2025,10:55:26:689961,Pre-Puff,402,75,0,22.24,53.35,145827,31601,N/A,N/A,N/A
205,14-08-2025,10:55:28:123962,Pre-Puff,402,71,0,22.26,53.36,155954,31596,N/A,N/A,N/A
206,14-08-2025,10:55:29:557961,Pre-Puff,402,71,0,22.28,53.36,161412,31595,N/A,N/A,N/A
207,14-08-2025,10:55:30:990962,Pre-Puff,402,71,0,22.29,53.33,166287,31590,N/A,N/A,N/A
208,14-08-2025,10:55:32:425961,Pre-Puff,402,71,0,22.3,53.19,169930,31587,N/A,N/A,N/A
209,14-08-2025,10:55:33:862962,Pre-Puff,402,71,0,22.29,52.94,171985,31588,N/A,N/A,N/A
210,14-08-2025,10:55:35:291961,Pre-Puff,402,71,0,22.28,52.68,175342,31596,N/A,N/A,N/A
211,14-08-2025,10:55:41:026962,Pre-Puff,402,74,0,22.19,52.35,140312,31622,N/A,N/A,N/A
212,14-08-2025,10:55:42:460960,Pre-Puff,402,66,0,22.15,52.3,153018,31642,N/A,N/A,N/A
213,14-08-2025,10:55:45:123962,Pre-Puff,402,72,0,22.1,52.3,148750,31655,N/A,N/A,N/A
214,14-08-2025,10:55:46:556960,Pre-Puff,402,71,0,22.08,52.4,158710,31661,N/A,N/A,N/A
215,14-08-2025,10:55:47:989962,Pre-Puff,402,73,0,22.07,52.45,165481,31661,N/A,N/A,N/A
216,14-08-2025,10:55:55:160960,Pre-Puff,402,70,0,22.04,53.27,128481,31660,N/A,N/A,N/A
217,14-08-2025,10:55:56:591962,Pre-Puff,402,71,0,22.05,53.38,143497,31649,N/A,N/A,N/A
218,14-08-2025,10:55:58:026960,Pre-Puff,402,69,0,22.06,53.44,153707,31644,N/A,N/A,N/A
219,14-08-2025,10:55:59:665962,Pre-Puff,402,71,0,22.07,53.43,157684,31637,N/A,N/A,N/A
220,14-08-2025,10:56:01:097961,Pre-Puff,402,71,0,22.09,53.39,162488,31632,N/A,N/A,N/A
221,14-08-2025,10:56:02:531962,Pre-Puff,402,73,0,22.11,53.32,167265,31630,N/A,N/A,N/A
222,14-08-2025,10:56:03:968961,Pre-Puff,402,72,0,22.13,53.2,169088,31625,N/A,N/A,N/A
223,14-08-2025,10:56:05:398962,Pre-Puff,402,73,0,22.15,53.06,172856,31625,N/A,N/A,N/A
224,14-08-2025,10:56:06:832961,Pre-Puff,402,71,0,22.16,52.9,173736,31627,N/A,N/A,N/A
225,14-08-2025,10:56:08:272962,Pre-Puff,402,71,0,22.17,52.78,175162,31629,N/A,N/A,N/A
226,14-08-2025,10:56:09:701961,Pre-Puff,402,65,0,22.17,52.6,175522,31627,N/A,N/A,N/A
227,14-08-2025,10:56:11:133962,Pre-Puff,402,73,0,22.17,52.4,178086,31634,N/A,N/A,N/A
228,14-08-2025,10:56:12:567960,Pre-Puff,402,72,0,22.17,52.17,177716,31640,N/A,N/A,N/A
229,14-08-2025,10:56:14:001962,Pre-Puff,402,73,0,22.17,51.96,178272,31643,N/A,N/A,N/A
230,14-08-2025,10:56:15:435961,Pre-Puff,402,64,0,22.17,51.81,179775,31646,N/A,N/A,N/A
231,14-08-2025,10:56:16:868962,Pre-Puff,402,70,0,22.16,51.69,179964,31655,N/A,N/A,N/A
232,14-08-2025,10:56:18:302961,Pre-Puff,402,74,0,22.13,51.5,181303,31661,N/A,N/A,N/A
233,14-08-2025,10:56:19:739962,Pre-Puff,402,65,0,22.08,51.26,181882,31670,N/A,N/A,N/A
234,14-08-2025,10:56:21:169960,Pre-Puff,402,71,0,22.04,51.01,183053,31685,N/A,N/A,N/A
235,14-08-2025,10:56:22:607962,Pre-Puff,402,69,0,21.99,50.81,185440,31696,N/A,N/A,N/A
236,14-08-2025,10:56:29:773960,Pre-Puff,402,71,0,21.87,50.88,138154,31713,N/A,N/A,N/A
237,14-08-2025,10:56:31:410962,Pre-Puff,402,70,0,21.8,51,151255,31726,N/A,N/A,N/A
238,14-08-2025,10:56:32:843960,Pre-Puff,402,72,0,21.76,51.09,161871,31732,N/A,N/A,N/A
