SNO,Date,Time,ADC,Temp_C,Humidity_pct,VOC,Phase,Voltage_V
296,23-09-2025,13:25:05:837836,31640,24.55,48.63,p-cresol,Pre_Puff,2.69
297,23-09-2025,13:25:09:727836,31641,24.57,48.61,p-cresol,Pre_Puff,2.67
298,23-09-2025,13:25:10:751836,31644,24.58,48.59,p-cresol,Pre_Puff,2.68
299,23-09-2025,13:25:12:185836,31642,24.60,48.58,p-cresol,Pre_Puff,2.66
300,23-09-2025,13:25:13:209836,31641,24.60,48.61,p-cresol,Pre_Puff,2.67
301,23-09-2025,13:25:14:234836,31638,24.60,48.58,p-cresol,Pre_Puff,2.69
302,23-09-2025,13:25:15:257836,31642,24.60,48.56,p-cresol,Pre_Puff,2.68
303,23-09-2025,13:25:16:485836,31644,24.61,48.54,p-cresol,Pre_Puff,2.69
304,23-09-2025,13:25:17:920836,31642,24.58,49.25,p-cresol,Pre_Puff,2.68
305,23-09-2025,13:25:18:945836,31645,24.59,49.23,p-cresol,Pre_Puff,2.66
306,23-09-2025,13:25:19:968836,31641,24.61,49.15,p-cresol,Pre_Puff,2.66
307,23-09-2025,13:25:21:006836,31642,24.63,49.04,p-cresol,Pre_Puff,2.68
308,23-09-2025,13:25:22:015836,31642,24.64,48.88,p-cresol,Pre_Puff,2.68
309,23-09-2025,13:25:23:654836,31638,24.67,48.78,p-cresol,Pre_Puff,2.68
310,23-09-2025,13:25:24:901849,31640,24.68,48.63,p-cresol,Pre_Puff,2.68
311,23-09-2025,13:25:25:907836,31642,24.69,48.54,p-cresol,Pre_Puff,2.68
312,23-09-2025,13:25:26:931836,31645,24.65,48.61,p-cresol,Pre_Puff,2.67
313,23-09-2025,13:25:28:368836,31647,24.63,48.61,p-cresol,Pre_Puff,2.67
314,23-09-2025,13:25:29:389836,31649,24.64,48.59,p-cresol,Pre_Puff,2.68
315,23-09-2025,13:25:30:413836,31645,24.64,48.57,p-cresol,Pre_Puff,2.68
316,23-09-2025,13:25:31:438836,31646,24.64,48.73,p-cresol,Pre_Puff,2.67
317,23-09-2025,13:25:32:462836,31649,24.63,48.98,p-cresol,Pre_Puff,2.67
318,23-09-2025,13:25:34:098836,31649,24.65,48.96,p-cresol,Pre_Puff,2.68
319,23-09-2025,13:25:35:164836,31649,24.67,48.91,p-cresol,Pre_Puff,2.69
320,23-09-2025,13:25:36:247836,31651,24.68,48.78,p-cresol,Pre_Puff,2.69
321,23-09-2025,13:25:37:581836,31650,24.67,48.68,p-cresol,Pre_Puff,2.68
322,23-09-2025,13:25:38:605836,31652,24.67,48.61,p-cresol,Pre_Puff,2.66
323,23-09-2025,13:25:39:635836,31651,24.69,48.59,p-cresol,Pre_Puff,2.68
324,23-09-2025,13:25:40:663836,31649,24.70,48.58,p-cresol,Pre_Puff,2.68
325,23-09-2025,13:25:41:882836,31647,24.71,48.63,p-cresol,Pre_Puff,2.68
326,23-09-2025,13:25:43:115836,31647,24.75,48.66,p-cresol,Pre_Puff,2.69
327,23-09-2025,13:25:44:954836,31644,24.76,48.64,p-cresol,Pre_Puff,2.67
328,23-09-2025,13:25:45:987836,31644,24.78,48.61,p-cresol,Pre_Puff,2.66
329,23-09-2025,13:25:47:003836,31646,24.76,48.64,p-cresol,Pre_Puff,2.69
330,23-09-2025,13:25:48:025836,31644,24.78,48.69,p-cresol,Pre_Puff,2.68
331,23-09-2025,13:25:49:058836,31645,24.80,48.67,p-cresol,Pre_Puff,2.68
332,23-09-2025,13:25:50:076836,31641,24.82,48.66,p-cresol,Pre_Puff,2.68
333,23-09-2025,13:25:51:099836,31642,24.83,48.69,p-cresol,Pre_Puff,2.68
334,23-09-2025,13:25:52:329836,31642,24.84,48.72,p-cresol,Pre_Puff,2.68
335,23-09-2025,13:25:53:765836,31642,24.86,48.77,p-cresol,Pre_Puff,2.68
336,23-09-2025,13:25:55:195836,31638,24.87,48.81,p-cresol,Pre_Puff,2.67
337,23-09-2025,13:25:56:219836,31640,24.88,48.79,p-cresol,Pre_Puff,2.68
338,23-09-2025,13:25:57:242836,31641,24.90,48.73,p-cresol,Pre_Puff,2.69
339,23-09-2025,13:25:58:267836,31638,24.90,48.60,p-cresol,Pre_Puff,2.67
340,23-09-2025,13:26:00:519836,31639,24.91,48.50,p-cresol,Pre_Puff,2.68
341,23-09-2025,13:26:01:544836,31639,24.91,48.40,p-cresol,Pre_Puff,2.68
342,23-09-2025,13:26:02:568836,31639,24.89,48.38,p-cresol,Pre_Puff,2.68
343,23-09-2025,13:26:04:009836,31638,24.90,48.42,p-cresol,Pre_Puff,2.67
344,23-09-2025,13:26:05:026836,31638,24.91,48.40,p-cresol,Pre_Puff,2.67
345,23-09-2025,13:26:06:054836,31633,24.93,48.35,p-cresol,Pre_Puff,2.69
346,23-09-2025,13:26:08:097836,31633,24.94,48.24,p-cresol,Pre_Puff,2.68
347,23-09-2025,13:26:09:531836,31633,24.94,48.15,p-cresol,Pre_Puff,2.69
348,23-09-2025,13:26:13:220836,31628,24.96,48.08,p-cresol,Pre_Puff,2.67
349,23-09-2025,13:26:18:747836,31629,24.98,48.02,p-cresol,Pre_Puff,2.69
350,23-09-2025,13:26:21:005837,31629,24.98,47.95,p-cresol,Pre_Puff,2.68
351,23-09-2025,13:26:22:439837,31624,24.98,47.91,p-cresol,Pre_Puff,2.67
352,23-09-2025,13:26:29:196836,31623,24.97,47.89,p-cresol,Pre_Puff,2.66
353,23-09-2025,13:26:30:833836,31620,24.97,47.88,p-cresol,Pre_Puff,2.68
354,23-09-2025,13:26:33:085836,31623,24.97,47.85,p-cresol,Pre_Puff,2.68
355,23-09-2025,13:26:34:110836,31625,24.97,47.85,p-cresol,Pre_Puff,2.68
356,23-09-2025,13:26:35:337836,31625,24.96,47.86,p-cresol,Pre_Puff,2.69
357,23-09-2025,13:26:36:568836,31625,24.96,47.89,p-cresol,Pre_Puff,2.68
358,23-09-2025,13:26:37:588836,31621,24.97,47.95,p-cresol,Pre_Puff,2.68
359,23-09-2025,13:26:38:825836,31623,24.98,48.00,p-cresol,Pre_Puff,2.68
360,23-09-2025,13:26:40:052836,31618,24.98,48.07,p-cresol,Pre_Puff,2.68
361,23-09-2025,13:26:41:484836,31614,24.99,48.13,p-cresol,Pre_Puff,2.67
362,23-09-2025,13:26:42:709836,31609,25.00,48.18,p-cresol,Pre_Puff,2.67
363,23-09-2025,13:26:43:938836,31603,25.01,48.22,p-cresol,Pre_Puff,2.66
364,23-09-2025,13:26:46:192836,31599,25.02,48.29,p-cresol,Pre_Puff,2.67
365,23-09-2025,13:26:47:217836,31599,25.02,48.32,p-cresol,Pre_Puff,2.66
366,23-09-2025,13:26:49:060836,31597,25.00,48.38,p-cresol,Pre_Puff,2.68
367,23-09-2025,13:26:50:084836,31598,24.99,48.48,p-cresol,Pre_Puff,2.67
368,23-09-2025,13:26:51:107836,31590,24.99,48.58,p-cresol,Pre_Puff,2.68
369,23-09-2025,13:26:54:186836,31585,25.00,48.62,p-cresol,Pre_Puff,2.68
370,23-09-2025,13:26:55:818836,31585,25.01,48.59,p-cresol,Pre_Puff,2.67
371,23-09-2025,13:26:56:841836,31581,25.02,48.51,p-cresol,Pre_Puff,2.68
372,23-09-2025,13:26:58:074836,31579,25.03,48.45,p-cresol,Pre_Puff,2.68
373,23-09-2025,13:26:59:502881,31579,25.04,48.34,p-cresol,Pre_Puff,2.68
374,23-09-2025,13:27:01:759839,31581,25.04,48.25,p-cresol,Puff,2.68
375,23-09-2025,13:27:04:627839,31582,25.04,48.20,p-cresol,Puff,2.68
376,23-09-2025,13:27:06:057839,31588,25.06,48.15,p-cresol,Puff,2.68
377,23-09-2025,13:27:07:902839,31590,25.05,48.14,p-cresol,Puff,2.69
378,23-09-2025,13:27:08:926839,31590,25.06,48.22,p-cresol,Puff,2.68
379,23-09-2025,13:27:09:949839,31590,25.06,48.35,p-cresol,Puff,2.66
380,23-09-2025,13:27:11:178839,31593,25.06,48.46,p-cresol,Puff,2.70
381,23-09-2025,13:27:12:201839,31592,25.01,48.99,p-cresol,Puff,2.66
382,23-09-2025,13:27:13:436839,31592,25.01,49.01,p-cresol,Puff,2.68
383,23-09-2025,13:27:14:658839,31587,25.02,48.97,p-cresol,Puff,2.68
384,23-09-2025,13:27:15:888839,31589,25.04,48.95,p-cresol,Puff,2.68
385,23-09-2025,13:27:16:912839,31581,25.05,48.95,p-cresol,Puff,2.69
386,23-09-2025,13:27:18:554839,31581,25.07,48.97,p-cresol,Puff,2.69
387,23-09-2025,13:27:19:576839,31579,25.09,48.99,p-cresol,Puff,2.68
388,23-09-2025,13:27:20:804839,31573,25.10,49.00,p-cresol,Puff,2.68
389,23-09-2025,13:27:21:827839,31572,25.10,49.02,p-cresol,Puff,2.68
390,23-09-2025,13:27:23:057839,31568,25.10,49.02,p-cresol,Puff,2.68
391,23-09-2025,13:27:24:285839,31572,25.12,49.03,p-cresol,Puff,2.68
392,23-09-2025,13:27:25:310839,31571,25.12,48.98,p-cresol,Puff,2.68
393,23-09-2025,13:27:26:742839,31572,25.13,48.95,p-cresol,Puff,2.67
394,23-09-2025,13:27:27:777839,31564,25.11,48.96,p-cresol,Puff,2.68
395,23-09-2025,13:27:28:791839,31540,25.13,49.00,p-cresol,Puff,2.68
396,23-09-2025,13:27:30:020839,31481,25.12,49.04,p-cresol,Puff,2.68
397,23-09-2025,13:27:31:054839,31407,25.11,49.12,p-cresol,Puff,2.68
398,23-09-2025,13:27:32:273839,31315,25.09,49.18,p-cresol,Puff,2.69
399,23-09-2025,13:27:33:296839,31235,25.08,49.27,p-cresol,Puff,2.68
400,23-09-2025,13:27:34:526839,30939,25.06,49.47,p-cresol,Puff,2.69
401,23-09-2025,13:27:35:760839,30845,25.06,49.57,p-cresol,Puff,2.69
402,23-09-2025,13:27:37:191839,30497,25.09,49.61,p-cresol,Puff,2.66
403,23-09-2025,13:27:38:625839,30477,25.07,49.79,p-cresol,Puff,2.69
404,23-09-2025,13:27:40:059839,30502,25.09,49.86,p-cresol,Puff,2.68
405,23-09-2025,13:27:41:078839,30554,25.10,49.86,p-cresol,Puff,2.68
406,23-09-2025,13:27:42:102839,30628,25.11,49.83,p-cresol,Puff,2.68
407,23-09-2025,13:27:43:539839,30712,25.10,49.79,p-cresol,Puff,2.69
408,23-09-2025,13:27:44:560839,30761,25.11,49.75,p-cresol,Puff,2.68
409,23-09-2025,13:27:45:584839,30763,25.13,49.68,p-cresol,Puff,2.68
410,23-09-2025,13:27:46:611839,30736,25.14,49.58,p-cresol,Puff,2.69
411,23-09-2025,13:27:48:045839,30683,25.16,49.50,p-cresol,Puff,2.69
412,23-09-2025,13:27:49:066839,30624,25.16,49.41,p-cresol,Puff,2.69
413,23-09-2025,13:27:50:105839,30576,25.14,49.38,p-cresol,Puff,2.68
414,23-09-2025,13:27:51:115839,30545,25.13,49.39,p-cresol,Puff,2.68
415,23-09-2025,13:27:52:146839,30543,25.13,49.43,p-cresol,Puff,2.68
416,23-09-2025,13:27:53:373839,30550,25.13,49.49,p-cresol,Puff,2.68
417,23-09-2025,13:27:54:390839,30566,25.14,49.56,p-cresol,Puff,2.68
418,23-09-2025,13:27:55:419839,30586,25.13,49.68,p-cresol,Puff,2.70
419,23-09-2025,13:27:56:643839,30607,25.14,49.77,p-cresol,Puff,2.68
420,23-09-2025,13:27:57:678839,30617,25.14,49.85,p-cresol,Puff,2.69
421,23-09-2025,13:27:58:901839,30619,25.15,49.90,p-cresol,Puff,2.67
422,23-09-2025,13:28:00:129839,30609,25.13,49.96,p-cresol,Puff,2.68
423,23-09-2025,13:28:01:359839,30581,25.13,49.98,p-cresol,Puff,2.68
424,23-09-2025,13:28:02:583839,30541,25.10,50.11,p-cresol,Puff,2.68
425,23-09-2025,13:28:03:811839,30518,25.11,50.16,p-cresol,Puff,2.68
426,23-09-2025,13:28:05:250839,30530,25.12,50.15,p-cresol,Puff,2.68
427,23-09-2025,13:28:06:474839,30567,25.13,50.13,p-cresol,Puff,2.66
428,23-09-2025,13:28:07:497839,30616,25.14,50.13,p-cresol,Puff,2.69
429,23-09-2025,13:28:08:734839,30671,25.14,50.13,p-cresol,Puff,2.66
430,23-09-2025,13:28:09:757839,30717,25.15,50.14,p-cresol,Puff,2.68
431,23-09-2025,13:28:11:389839,30736,25.14,50.13,p-cresol,Puff,2.68
432,23-09-2025,13:28:13:645839,30707,25.15,50.14,p-cresol,Puff,2.69
433,23-09-2025,13:28:15:076839,30671,25.15,50.12,p-cresol,Puff,2.67
434,23-09-2025,13:28:16:101839,30634,25.16,50.10,p-cresol,Puff,2.68
435,23-09-2025,13:28:17:125839,30585,25.18,50.08,p-cresol,Puff,2.68
436,23-09-2025,13:28:18:153839,30535,25.18,50.07,p-cresol,Puff,2.68
437,23-09-2025,13:28:19:377839,30505,25.14,50.94,p-cresol,Puff,2.69
438,23-09-2025,13:28:20:402839,30504,25.15,50.99,p-cresol,Puff,2.68
439,23-09-2025,13:28:21:427839,30534,25.13,50.98,p-cresol,Puff,2.69
440,23-09-2025,13:28:22:457839,30582,25.15,50.99,p-cresol,Puff,2.66
441,23-09-2025,13:28:23:679839,30634,25.16,50.93,p-cresol,Puff,2.68
442,23-09-2025,13:28:24:703839,30684,25.18,50.89,p-cresol,Puff,2.66
443,23-09-2025,13:28:26:138839,30736,25.19,50.84,p-cresol,Puff,2.68
444,23-09-2025,13:28:27:160839,30788,25.21,50.81,p-cresol,Puff,2.68
445,23-09-2025,13:28:28:183839,30837,25.17,51.24,p-cresol,Puff,2.68
446,23-09-2025,13:28:29:624839,30894,25.15,51.29,p-cresol,Puff,2.68
447,23-09-2025,13:28:30:648839,30950,25.13,51.16,p-cresol,Puff,2.69
448,23-09-2025,13:28:31:669015,30995,25.15,51.03,p-cresol,Puff,2.68
449,23-09-2025,13:28:32:693839,31022,25.18,50.83,p-cresol,Puff,2.69
450,23-09-2025,13:28:33:918839,31050,25.21,50.66,p-cresol,Puff,2.68
451,23-09-2025,13:28:34:942857,31055,25.23,50.44,p-cresol,Puff,2.68
452,23-09-2025,13:28:36:174839,31039,25.24,50.28,p-cresol,Puff,2.68
453,23-09-2025,13:28:37:204839,31014,25.26,50.14,p-cresol,Puff,2.67
454,23-09-2025,13:28:38:220839,30997,25.28,50.04,p-cresol,Puff,2.66
455,23-09-2025,13:28:39:249839,30987,25.29,49.93,p-cresol,Puff,2.67
456,23-09-2025,13:28:40:472839,30997,25.29,49.85,p-cresol,Puff,2.66
457,23-09-2025,13:28:41:495839,31022,25.30,49.82,p-cresol,Puff,2.66
458,23-09-2025,13:28:42:726911,31058,25.31,49.84,p-cresol,Puff,2.67
459,23-09-2025,13:28:44:579839,31099,25.32,49.82,p-cresol,Puff,2.68
460,23-09-2025,13:28:45:593839,31127,25.29,49.93,p-cresol,Puff,2.69
461,23-09-2025,13:28:46:617839,31132,25.30,49.99,p-cresol,Puff,2.70
462,23-09-2025,13:28:47:641839,31073,25.30,50.02,p-cresol,Puff,2.69
463,23-09-2025,13:28:48:870839,30743,25.31,50.05,p-cresol,Puff,2.68
464,23-09-2025,13:28:50:714839,30670,25.31,50.05,p-cresol,Puff,2.66
465,23-09-2025,13:28:51:737839,30623,25.31,50.07,p-cresol,Puff,2.65
466,23-09-2025,13:28:52:760839,30587,25.31,50.10,p-cresol,Puff,2.67
467,23-09-2025,13:28:53:783839,30176,25.31,50.13,p-cresol,Puff,2.70
468,23-09-2025,13:28:55:012839,29793,25.32,50.16,p-cresol,Puff,2.66
469,23-09-2025,13:28:56:653839,29870,25.32,50.19,p-cresol,Puff,2.68
470,23-09-2025,13:28:57:677839,30130,25.27,50.80,p-cresol,Puff,2.67
471,23-09-2025,13:28:58:700839,30136,25.25,50.78,p-cresol,Puff,2.68
472,23-09-2025,13:28:59:723839,30119,25.25,50.69,p-cresol,Puff,2.67
473,23-09-2025,13:29:00:747839,30076,25.24,50.52,p-cresol,Puff,2.67
474,23-09-2025,13:29:01:774839,30026,25.25,50.35,p-cresol,Puff,2.68
475,23-09-2025,13:29:02:795839,29994,25.26,50.21,p-cresol,Puff,2.67
476,23-09-2025,13:29:04:230918,29976,25.27,50.04,p-cresol,Puff,2.65
477,23-09-2025,13:29:05:253839,29957,25.27,49.92,p-cresol,Puff,2.67
478,23-09-2025,13:29:06:277839,29947,25.27,49.72,p-cresol,Puff,2.67
479,23-09-2025,13:29:07:301839,29972,25.30,49.60,p-cresol,Puff,2.68
480,23-09-2025,13:29:08:325839,30017,25.30,49.45,p-cresol,Puff,2.68
481,23-09-2025,13:29:09:349839,30056,25.30,49.32,p-cresol,Puff,2.70
482,23-09-2025,13:29:10:578839,30073,25.28,49.28,p-cresol,Puff,2.68
483,23-09-2025,13:29:11:604839,30079,25.29,49.30,p-cresol,Puff,2.68
484,23-09-2025,13:29:12:626839,30073,25.30,49.23,p-cresol,Puff,2.68
485,23-09-2025,13:29:13:650839,30058,25.31,49.20,p-cresol,Puff,2.68
486,23-09-2025,13:29:14:677839,30029,25.29,49.20,p-cresol,Puff,2.69
487,23-09-2025,13:29:15:698839,30021,25.30,49.22,p-cresol,Puff,2.67
488,23-09-2025,13:29:16:935839,30037,25.29,49.25,p-cresol,Puff,2.69
489,23-09-2025,13:29:17:951839,30062,25.30,49.30,p-cresol,Puff,2.69
490,23-09-2025,13:29:19:799839,30092,25.30,49.35,p-cresol,Puff,2.68
491,23-09-2025,13:29:22:461840,30045,25.30,49.40,p-cresol,Puff,2.68
492,23-09-2025,13:29:23:481839,30011,25.26,50.05,p-cresol,Puff,2.64
493,23-09-2025,13:29:24:506839,29991,25.22,50.21,p-cresol,Puff,2.66
494,23-09-2025,13:29:29:831839,30037,25.24,50.23,p-cresol,Puff,2.68
495,23-09-2025,13:29:35:563839,30027,25.25,50.15,p-cresol,Puff,2.68
496,23-09-2025,13:29:36:589839,30004,25.25,50.06,p-cresol,Puff,2.67
497,23-09-2025,13:29:37:612839,29994,25.26,50.02,p-cresol,Puff,2.67
498,23-09-2025,13:29:38:636839,29994,25.26,49.93,p-cresol,Puff,2.68
499,23-09-2025,13:29:39:661839,30006,25.27,49.87,p-cresol,Puff,2.68
500,23-09-2025,13:29:40:686839,30061,25.28,49.81,p-cresol,Puff,2.68
501,23-09-2025,13:29:41:708839,30145,25.28,49.77,p-cresol,Puff,2.69
502,23-09-2025,13:29:42:732839,30244,25.29,49.79,p-cresol,Puff,2.66
503,23-09-2025,13:29:43:757839,30342,25.27,49.83,p-cresol,Puff,2.66
504,23-09-2025,13:29:44:781839,30429,25.27,49.89,p-cresol,Puff,2.68
505,23-09-2025,13:29:46:012839,30495,25.28,49.89,p-cresol,Puff,2.67
506,23-09-2025,13:29:47:033839,30535,25.29,49.88,p-cresol,Puff,2.68
507,23-09-2025,13:29:48:057839,30543,25.30,49.85,p-cresol,Puff,2.70
508,23-09-2025,13:29:49:081839,30509,25.31,49.82,p-cresol,Puff,2.68
509,23-09-2025,13:29:50:105839,30436,25.32,49.81,p-cresol,Puff,2.67
510,23-09-2025,13:29:51:129839,30358,25.31,49.80,p-cresol,Puff,2.68
511,23-09-2025,13:29:52:154839,30306,25.31,49.83,p-cresol,Puff,2.68
512,23-09-2025,13:29:53:184873,30261,25.32,49.86,p-cresol,Puff,2.68
513,23-09-2025,13:29:54:213839,30219,25.33,49.86,p-cresol,Puff,2.67
514,23-09-2025,13:30:01:379839,30274,25.30,50.08,p-cresol,Puff,2.69
515,23-09-2025,13:30:03:214839,30307,25.30,50.14,p-cresol,Puff,2.68
516,23-09-2025,13:30:04:243853,30321,25.25,51.18,p-cresol,Puff,2.67
517,23-09-2025,13:30:05:264839,30336,25.21,51.39,p-cresol,Puff,2.67
518,23-09-2025,13:30:06:286839,30367,25.18,51.36,p-cresol,Puff,2.68
519,23-09-2025,13:30:07:310839,30412,25.20,51.29,p-cresol,Puff,2.67
520,23-09-2025,13:30:08:333839,30460,25.21,51.18,p-cresol,Puff,2.68
521,23-09-2025,13:30:09:564839,30513,25.22,51.08,p-cresol,Puff,2.67
522,23-09-2025,13:30:10:586839,30560,25.24,51.00,p-cresol,Puff,2.68
523,23-09-2025,13:30:11:618839,30595,25.27,50.94,p-cresol,Puff,2.68
524,23-09-2025,13:30:12:839839,30622,25.28,50.85,p-cresol,Puff,2.67
525,23-09-2025,13:30:13:863839,30642,25.29,50.82,p-cresol,Puff,2.68
526,23-09-2025,13:30:14:887839,30650,25.31,50.79,p-cresol,Puff,2.68
527,23-09-2025,13:30:16:119839,30650,25.28,50.90,p-cresol,Puff,2.67
528,23-09-2025,13:30:17:139839,30639,25.29,50.94,p-cresol,Puff,2.68
529,23-09-2025,13:30:18:165839,30614,25.30,50.91,p-cresol,Puff,2.69
530,23-09-2025,13:30:19:187839,30592,25.32,50.86,p-cresol,Puff,2.69
531,23-09-2025,13:30:20:215839,30571,25.33,50.82,p-cresol,Puff,2.67
532,23-09-2025,13:30:21:235839,30544,25.34,50.77,p-cresol,Puff,2.66
533,23-09-2025,13:30:22:465839,30512,25.34,50.70,p-cresol,Puff,2.68
534,23-09-2025,13:30:23:901839,30482,25.34,50.69,p-cresol,Puff,2.68
535,23-09-2025,13:30:25:145839,30458,25.36,50.64,p-cresol,Puff,2.68
536,23-09-2025,13:30:26:154839,30441,25.35,50.61,p-cresol,Puff,2.68
537,23-09-2025,13:30:27:587839,30417,25.35,50.65,p-cresol,Puff,2.69
538,23-09-2025,13:30:28:610839,30404,25.33,50.73,p-cresol,Puff,2.69
539,23-09-2025,13:30:29:632839,30389,25.33,50.78,p-cresol,Puff,2.67
540,23-09-2025,13:30:31:271839,30367,25.33,50.81,p-cresol,Puff,2.66
541,23-09-2025,13:30:32:711839,30352,25.34,50.84,p-cresol,Puff,2.67
542,23-09-2025,13:30:33:933839,30343,25.37,50.83,p-cresol,Puff,2.69
543,23-09-2025,13:30:34:957839,30348,25.40,50.80,p-cresol,Puff,2.68
544,23-09-2025,13:30:36:397839,30358,25.42,50.78,p-cresol,Puff,2.69
545,23-09-2025,13:30:37:827839,30365,25.43,50.87,p-cresol,Puff,2.69
546,23-09-2025,13:30:39:055839,30372,25.44,51.06,p-cresol,Puff,2.69
547,23-09-2025,13:30:40:082839,30385,25.46,51.19,p-cresol,Puff,2.69
548,23-09-2025,13:30:41:102839,30384,25.47,51.25,p-cresol,Puff,2.68
549,23-09-2025,13:30:42:341839,30363,25.47,51.34,p-cresol,Puff,2.68
550,23-09-2025,13:30:43:355839,30339,25.48,51.36,p-cresol,Puff,2.68
551,23-09-2025,13:30:44:380839,30327,25.49,51.34,p-cresol,Puff,2.68
552,23-09-2025,13:30:45:404839,30326,25.50,51.34,p-cresol,Puff,2.68
553,23-09-2025,13:30:46:427839,30331,25.50,51.30,p-cresol,Puff,2.67
554,23-09-2025,13:30:47:450839,30331,25.51,51.29,p-cresol,Puff,2.69
555,23-09-2025,13:30:48:681839,30331,25.51,51.28,p-cresol,Puff,2.69
556,23-09-2025,13:30:49:703839,30339,25.52,51.26,p-cresol,Puff,2.68
557,23-09-2025,13:30:50:730839,30337,25.52,51.43,p-cresol,Puff,2.66
558,23-09-2025,13:30:51:956839,30336,25.50,51.76,p-cresol,Puff,2.68
559,23-09-2025,13:30:53:186839,30331,25.50,52.01,p-cresol,Puff,2.69
560,23-09-2025,13:30:54:210839,30332,25.50,52.15,p-cresol,Puff,2.69
561,23-09-2025,13:30:55:447859,30330,25.51,52.20,p-cresol,Puff,2.68
562,23-09-2025,13:30:57:085839,30305,25.52,52.16,p-cresol,Puff,2.68
563,23-09-2025,13:30:58:100839,30282,25.54,52.16,p-cresol,Puff,2.68
564,23-09-2025,13:30:59:124839,30243,25.55,52.12,p-cresol,Puff,2.69
565,23-09-2025,13:31:00:148839,30202,25.55,52.02,p-cresol,Puff,2.69
566,23-09-2025,13:31:01:172839,30164,25.57,51.94,p-cresol,Puff,2.68
567,23-09-2025,13:31:02:198013,30134,25.57,51.88,p-cresol,Puff,2.69
568,23-09-2025,13:31:03:221839,30104,25.57,51.86,p-cresol,Puff,2.69
569,23-09-2025,13:31:04:245839,30077,25.59,51.81,p-cresol,Puff,2.68
570,23-09-2025,13:31:05:268839,30053,25.59,51.68,p-cresol,Puff,2.67
571,23-09-2025,13:31:06:498839,30031,25.59,51.60,p-cresol,Puff,2.67
572,23-09-2025,13:31:07:931839,30001,25.59,51.62,p-cresol,Puff,2.67
573,23-09-2025,13:31:08:955839,29979,25.59,51.73,p-cresol,Puff,2.68
574,23-09-2025,13:31:10:596839,29965,25.59,51.95,p-cresol,Puff,2.67
575,23-09-2025,13:31:11:825839,29962,25.59,52.16,p-cresol,Puff,2.69
576,23-09-2025,13:31:12:846839,29970,25.58,52.46,p-cresol,Puff,2.68
577,23-09-2025,13:31:13:871839,29978,25.58,52.63,p-cresol,Puff,2.69
578,23-09-2025,13:31:14:894839,29986,25.59,52.66,p-cresol,Puff,2.68
579,23-09-2025,13:31:15:919839,29989,25.58,52.67,p-cresol,Puff,2.69
580,23-09-2025,13:31:16:942839,29999,25.59,52.67,p-cresol,Puff,2.67
581,23-09-2025,13:31:18:175839,30006,25.61,52.66,p-cresol,Puff,2.70
582,23-09-2025,13:31:19:604839,30020,25.62,52.64,p-cresol,Puff,2.69
583,23-09-2025,13:31:20:833839,30024,25.63,52.65,p-cresol,Puff,2.69
584,23-09-2025,13:31:21:858839,30021,25.63,52.73,p-cresol,Puff,2.69
585,23-09-2025,13:31:22:883839,30007,25.64,52.85,p-cresol,Puff,2.68
586,23-09-2025,13:31:24:324839,29978,25.65,52.97,p-cresol,Puff,2.68
587,23-09-2025,13:31:25:339839,29960,25.66,53.08,p-cresol,Puff,2.68
588,23-09-2025,13:31:26:364839,29949,25.66,53.16,p-cresol,Puff,2.67
589,23-09-2025,13:31:27:387839,29955,25.65,53.34,p-cresol,Puff,2.69
590,23-09-2025,13:31:28:413839,29969,25.65,53.44,p-cresol,Puff,2.68
591,23-09-2025,13:31:29:438839,29991,25.66,53.50,p-cresol,Puff,2.67
592,23-09-2025,13:31:30:459839,30004,25.65,53.44,p-cresol,Puff,2.68
593,23-09-2025,13:31:31:484839,30011,25.64,53.31,p-cresol,Puff,2.66
594,23-09-2025,13:31:33:122839,30019,25.63,53.17,p-cresol,Puff,2.68
595,23-09-2025,13:31:34:560839,30014,25.63,53.09,p-cresol,Puff,2.68
596,23-09-2025,13:31:35:989839,30006,25.65,53.13,p-cresol,Puff,2.67
597,23-09-2025,13:31:37:021839,29999,25.65,53.03,p-cresol,Puff,2.67
598,23-09-2025,13:31:38:856839,29968,25.67,52.85,p-cresol,Puff,2.69
599,23-09-2025,13:31:39:880839,29928,25.67,52.64,p-cresol,Puff,2.68
600,23-09-2025,13:31:40:904839,29874,25.68,52.45,p-cresol,Puff,2.67
601,23-09-2025,13:31:43:162839,29617,25.71,52.30,p-cresol,Puff,2.68
602,23-09-2025,13:31:44:182839,29601,25.70,52.11,p-cresol,Puff,2.68
603,23-09-2025,13:31:45:417839,29562,25.72,51.97,p-cresol,Puff,2.67
604,23-09-2025,13:31:46:435839,29476,25.72,51.79,p-cresol,Puff,2.68
605,23-09-2025,13:31:47:461857,29152,25.72,51.67,p-cresol,Puff,2.68
606,23-09-2025,13:31:48:690839,29139,25.73,51.74,p-cresol,Puff,2.69
607,23-09-2025,13:31:49:717839,29143,25.74,51.98,p-cresol,Puff,2.67
608,23-09-2025,13:31:50:948839,29178,25.76,52.33,p-cresol,Puff,2.69
609,23-09-2025,13:31:54:217839,29176,25.76,52.78,p-cresol,Puff,2.68
610,23-09-2025,13:31:55:242839,29168,25.76,53.34,p-cresol,Puff,2.62
611,23-09-2025,13:31:56:481839,29150,25.77,53.83,p-cresol,Puff,2.68
612,23-09-2025,13:31:57:499839,29127,25.78,54.28,p-cresol,Puff,2.66
